onset	duration	trial_type	0	1	2	3
0.120	2.000	English-English-Abstract-Novel	failure	EEAn_43	2984	67
3.120	2.000	English-Spanish-Concrete-Novel	tree	ESCn_43	3984	12
7.120	2.000	Spanish-English-Concrete-Novel	ampolla	SECn_43	3984	4
11.120	2.000	Spanish-English-Concrete-Repeat	blister	SECr_43	3984	4
15.120	2.000	English-Spanish-Concrete-Repeat	�rbol	ESCr_43	5984	12
21.120	2.000	Spanish-Spanish-Abstract-Novel	tenencia	SSAn_43	1984	10
23.120	2.000	Spanish-English-Concrete-Novel	madera	SECn_44	2984	41
26.120	2.000	English-Spanish-Concrete-Novel	cotton	ESCn_44	4984	33
31.120	2.000	Spanish-Spanish-Abstract-Repeat	tenencia	SSAr_43	5984	10
37.120	2.000	Spanish-English-Abstract-Novel	sentido	SEAn_43	6984	70
44.120	2.000	English-English-Concrete-Novel	foam	EECn_43	7984	18
52.120	2.000	Spanish-Spanish-Concrete-Novel	fiebre	SSCn_43	1984	23
54.120	2.000	English-Spanish-Abstract-Novel	treaty	ESAn_43	4984	56
59.120	2.000	English-Spanish-Concrete-Repeat	algod�n	ESCr_44	2984	33
62.120	2.000	English-English-Concrete-Repeat	foam	EECr_43	1984	18
64.120	2.000	Spanish-English-Concrete-Repeat	wood	SECr_44	2984	41
67.120	2.000	English-English-Abstract-Repeat	failure	EEAr_43	7984	67
75.120	2.000	Spanish-Spanish-Concrete-Repeat	fiebre	SSCr_43	1984	23
77.120	2.000	English-Spanish-Concrete-Novel	thicket	ESCn_45	2984	21
80.120	2.000	English-English-Abstract-Novel	charm	EEAn_44	1984	70
82.120	2.000	English-English-Concrete-Novel	arm	EECn_44	2984	45
85.120	2.000	Spanish-Spanish-Abstract-Novel	haza�a	SSAn_44	4984	32
90.120	2.000	Spanish-English-Concrete-Novel	guante	SECn_45	2984	111
93.120	2.000	Spanish-Spanish-Concrete-Novel	conejo	SSCn_44	4984	9
98.120	2.000	English-Spanish-Concrete-Repeat	matorral	ESCr_45	3984	21
102.120	2.000	Spanish-Spanish-Concrete-Repeat	conejo	SSCr_44	2984	9
105.120	2.000	Spanish-Spanish-Concrete-Novel	cuchara	SSCn_45	1984	55
107.120	2.000	Spanish-English-Abstract-Repeat	sense	SEAr_43	2984	70
110.120	2.000	English-Spanish-Abstract-Repeat	tratado	ESAr_43	2984	56
113.120	2.000	English-Spanish-Abstract-Novel	year	ESAn_44	3984	11
117.120	2.000	Spanish-Spanish-Abstract-Repeat	haza�a	SSAr_44	3984	32
121.120	2.000	Spanish-English-Abstract-Novel	rencor	SEAn_44	2984	26
124.120	2.000	English-Spanish-Abstract-Repeat	a�o	ESAr_44	2984	11
127.120	2.000	English-English-Concrete-Repeat	arm	EECr_44	3984	45
131.120	2.000	English-English-Concrete-Novel	street	EECn_45	3984	4
135.120	2.000	English-English-Concrete-Repeat	street	EECr_45	6984	4
142.120	2.000	Spanish-Spanish-Abstract-Novel	suministro	SSAn_45	4984	20
147.120	2.000	Spanish-English-Abstract-Repeat	spite	SEAr_44	2984	26
150.120	2.000	English-English-Abstract-Repeat	charm	EEAr_44	1984	70
152.120	2.000	English-Spanish-Concrete-Novel	copper	ESCn_46	4984	15
157.120	2.000	English-English-Concrete-Novel	bullet	EECn_46	2984	13
160.120	2.000	Spanish-Spanish-Concrete-Repeat	cuchara	SSCr_45	1984	55
