onset	duration	trial_type	0	1	2	3
0.120	2.000	English-English-Concrete-Novel	battle	EECn_37	4984	8
5.120	2.000	Spanish-English-Concrete-Novel	paraguas	SECn_37	2984	112
8.120	2.000	English-English-Concrete-Repeat	battle	EECr_37	6984	8
15.120	2.000	Spanish-Spanish-Concrete-Novel	nube	SSCn_37	2984	11
18.120	2.000	English-English-Abstract-Novel	bother	EEAn_37	3984	36
22.120	2.000	English-Spanish-Abstract-Novel	abduction	ESAn_37	1984	78
24.120	2.000	Spanish-English-Abstract-Novel	trayecto	SEAn_37	1984	47
26.120	2.000	Spanish-Spanish-Concrete-Repeat	nube	SSCr_37	2984	11
29.120	2.000	English-English-Concrete-Novel	orange	EECn_38	5984	6
35.120	2.000	English-English-Concrete-Repeat	orange	EECr_38	7984	6
43.120	2.000	English-Spanish-Concrete-Novel	bouquet	ESCn_37	3984	64
47.120	2.000	Spanish-Spanish-Concrete-Novel	cincel	SSCn_38	6984	10
54.120	2.000	English-English-Abstract-Repeat	bother	EEAr_37	2984	36
57.120	2.000	Spanish-Spanish-Concrete-Repeat	cincel	SSCr_38	4984	10
62.120	2.000	English-English-Abstract-Novel	dismissal	EEAn_38	8984	47
71.120	2.000	Spanish-English-Abstract-Repeat	haul	SEAr_37	4984	47
76.120	2.000	English-English-Concrete-Novel	banker	EECn_39	3984	54
80.120	2.000	Spanish-English-Abstract-Novel	pron�stico	SEAn_38	1984	2
82.120	2.000	Spanish-English-Abstract-Repeat	forecast	SEAr_38	3984	2
86.120	2.000	Spanish-Spanish-Abstract-Novel	destreza	SSAn_37	2984	3
89.120	2.000	Spanish-Spanish-Abstract-Repeat	destreza	SSAr_37	8984	3
98.120	2.000	Spanish-English-Abstract-Novel	canje	SEAn_39	1984	29
100.120	2.000	English-Spanish-Abstract-Repeat	rapto	ESAr_37	6984	78
107.120	2.000	English-Spanish-Concrete-Repeat	ramo	ESCr_37	1984	64
109.120	2.000	English-English-Abstract-Repeat	dismissal	EEAr_38	2984	47
112.120	2.000	English-Spanish-Concrete-Novel	bone	ESCn_38	1984	10
114.120	2.000	English-Spanish-Abstract-Novel	thought	ESAn_38	2984	23
117.120	2.000	Spanish-English-Concrete-Repeat	umbrella	SECr_37	2984	112
120.120	2.000	Spanish-Spanish-Abstract-Novel	crecimiento	SSAn_38	1984	49
122.120	2.000	English-Spanish-Concrete-Repeat	hueso	ESCr_38	2984	10
125.120	2.000	Spanish-Spanish-Concrete-Novel	piel	SSCn_39	1984	9
127.120	2.000	Spanish-English-Abstract-Repeat	exchange	SEAr_39	2984	29
130.120	2.000	English-English-Concrete-Repeat	banker	EECr_39	3984	54
134.120	2.000	Spanish-Spanish-Concrete-Repeat	piel	SSCr_39	2984	9
137.120	2.000	English-Spanish-Abstract-Repeat	pensamiento	ESAr_38	1984	23
139.120	2.000	English-Spanish-Concrete-Novel	mountain	ESCn_39	3984	18
143.120	2.000	English-Spanish-Abstract-Novel	myth	ESAn_39	2984	38
146.120	2.000	English-English-Abstract-Novel	hope	EEAn_39	1984	19
148.120	2.000	Spanish-English-Concrete-Novel	repollo	SECn_38	1984	2
150.120	2.000	Spanish-English-Concrete-Repeat	cabbage	SECr_38	6984	2
157.120	2.000	English-Spanish-Concrete-Repeat	monta�a	ESCr_39	3984	18
161.120	2.000	Spanish-English-Abstract-Novel	sur	SEAn_40	3984	38
165.120	2.000	English-English-Abstract-Repeat	hope	EEAr_39	3984	19
169.120	2.000	Spanish-Spanish-Abstract-Repeat	crecimiento	SSAr_38	5984	49
