onset	duration	trial_type	0	1	2	3
0.120	2.000	Spanish-English-Concrete-Novel	hacha	SECn_31	2984	3
3.120	2.000	Spanish-English-Concrete-Repeat	hatchet	SECr_31	2984	3
6.120	2.000	English-English-Abstract-Novel	purpose	EEAn_31	2984	17
9.120	2.000	Spanish-English-Abstract-Novel	inquietud	SEAn_31	2984	17
12.120	2.000	Spanish-Spanish-Concrete-Novel	trigo	SSCn_31	1984	4
14.120	2.000	English-Spanish-Concrete-Novel	flute	ESCn_31	1984	32
16.120	2.000	Spanish-Spanish-Concrete-Repeat	trigo	SSCr_31	6984	4
23.120	2.000	English-English-Abstract-Repeat	purpose	EEAr_31	2984	17
26.120	2.000	Spanish-English-Abstract-Repeat	anxiety	SEAr_31	3984	17
30.120	2.000	English-English-Abstract-Novel	blame	EEAn_32	1984	26
32.120	2.000	English-Spanish-Abstract-Novel	disaster	ESAn_31	2984	27
35.120	2.000	Spanish-English-Abstract-Novel	punter�a	SEAn_32	5984	19
41.120	2.000	Spanish-English-Concrete-Novel	oveja	SECn_32	1984	36
43.120	2.000	English-English-Concrete-Novel	face	EECn_31	2984	49
46.120	2.000	English-Spanish-Concrete-Repeat	flauta	ESCr_31	7984	32
54.120	2.000	Spanish-English-Abstract-Repeat	aim	SEAr_32	1984	19
56.120	2.000	English-English-Abstract-Repeat	blame	EEAr_32	2984	26
59.120	2.000	English-Spanish-Abstract-Repeat	desastre	ESAr_31	2984	27
62.120	2.000	Spanish-Spanish-Concrete-Novel	pantano	SSCn_32	3984	6
66.120	2.000	English-Spanish-Abstract-Novel	past	ESAn_32	1984	8
68.120	2.000	Spanish-Spanish-Concrete-Repeat	pantano	SSCr_32	1984	6
70.120	2.000	Spanish-English-Abstract-Novel	sabidur�a	SEAn_33	3984	77
74.120	2.000	English-Spanish-Abstract-Repeat	pasado	ESAr_32	2984	8
77.120	2.000	Spanish-English-Concrete-Repeat	sheep	SECr_32	2984	36
80.120	2.000	English-English-Abstract-Novel	suffrage	EEAn_33	1984	9
82.120	2.000	English-Spanish-Concrete-Novel	stone	ESCn_32	3984	39
86.120	2.000	Spanish-Spanish-Abstract-Novel	desesperaci�n	SSAn_31	2984	17
89.120	2.000	English-English-Abstract-Repeat	suffrage	EEAr_33	2984	9
92.120	2.000	English-English-Concrete-Repeat	face	EECr_31	4984	49
97.120	2.000	English-English-Abstract-Novel	amount	EEAn_34	5984	38
103.120	2.000	Spanish-Spanish-Abstract-Repeat	desesperaci�n	SSAr_31	1984	17
105.120	2.000	English-Spanish-Abstract-Novel	neglect	ESAn_33	3984	4
109.120	2.000	English-Spanish-Abstract-Repeat	descuido	ESAr_33	5984	4
115.120	2.000	Spanish-Spanish-Abstract-Novel	empresa	SSAn_32	3984	22
119.120	2.000	English-English-Concrete-Novel	bird	EECn_32	1984	12
121.120	2.000	English-Spanish-Concrete-Repeat	piedra	ESCr_32	3984	39
125.120	2.000	Spanish-Spanish-Concrete-Novel	risco	SSCn_33	2984	15
