onset	duration	trial_type	0	1	2	3
0.12	2.0	Spanish-English-Abstract-Novel	arreglo	SEAn_01	1984	41
2.12	2.0	English-English-Abstract-Novel	success	EEAn_01	4984	28
7.12	2.0	Spanish-Spanish-Abstract-Novel	venta	SSAn_01	1984	9
9.12	2.0	English-Spanish-Concrete-Novel	leaf	ESCn_01	4984	45
14.12	2.0	English-Spanish-Abstract-Novel	curse	ESAn_01	1984	29
16.12	2.0	Spanish-Spanish-Abstract-Repeat	venta	SSAr_01	3984	9
20.12	2.0	Spanish-Spanish-Abstract-Novel	ganancia	SSAn_02	6984	7
27.12	2.0	Spanish-Spanish-Abstract-Repeat	ganancia	SSAr_02	2984	7
30.12	2.0	English-English-Abstract-Repeat	success	EEAr_01	5984	28
36.12	2.0	English-English-Concrete-Novel	drum	EECn_01	2984	16
39.12	2.0	Spanish-Spanish-Concrete-Novel	esponja	SSCn_01	1984	24
41.12	2.0	Spanish-English-Abstract-Repeat	arrangement	SEAr_01	1984	41
43.12	2.0	English-Spanish-Abstract-Repeat	maldición	ESAr_01	1984	29
45.12	2.0	Spanish-English-Abstract-Novel	resta	SEAn_02	3984	30
49.12	2.0	English-English-Abstract-Novel	envy	EEAn_02	2984	51
52.12	2.0	English-English-Concrete-Repeat	drum	EECr_01	1984	16
54.12	2.0	English-Spanish-Concrete-Repeat	hoja	ESCr_01	2984	45
57.12	2.0	English-English-Concrete-Novel	window	EECn_02	5984	8
63.12	2.0	Spanish-Spanish-Concrete-Repeat	esponja	SSCr_01	1984	24
65.12	2.0	English-English-Concrete-Repeat	window	EECr_02	1984	8
67.12	2.0	English-Spanish-Concrete-Novel	snow	ESCn_02	3984	21
71.12	2.0	Spanish-Spanish-Abstract-Novel	tregua	SSAn_03	3984	8
75.12	2.0	Spanish-English-Abstract-Repeat	subtraction	SEAr_02	3984	30
79.12	2.0	Spanish-Spanish-Abstract-Repeat	tregua	SSAr_03	2984	8
82.12	2.0	Spanish-English-Concrete-Novel	fusil	SECn_01	5984	10
88.12	2.0	English-Spanish-Concrete-Repeat	nieve	ESCr_02	1984	21
90.12	2.0	Spanish-Spanish-Abstract-Novel	acuerdo	SSAn_04	1984	30
92.12	2.0	Spanish-English-Concrete-Repeat	rifle	SECr_01	5984	10
98.12	2.0	English-Spanish-Abstract-Novel	strength	ESAn_02	1984	6
100.12	2.0	English-English-Abstract-Repeat	envy	EEAr_02	3984	51
104.12	2.0	English-Spanish-Abstract-Repeat	fuerza	ESAr_02	3984	6
108.12	2.0	English-Spanish-Concrete-Novel	spider	ESCn_03	2984	69
111.12	2.0	Spanish-English-Abstract-Novel	teoría	SEAn_03	8984	26
120.12	2.0	Spanish-Spanish-Abstract-Repeat	acuerdo	SSAr_04	5984	30
126.12	2.0	English-Spanish-Abstract-Novel	threat	ESAn_03	2984	3
129.12	2.0	English-Spanish-Abstract-Repeat	amenaza	ESAr_03	4984	3
134.12	2.0	Spanish-Spanish-Concrete-Novel	ajo	SSCn_02	2984	38
137.12	2.0	Spanish-English-Abstract-Repeat	theory	SEAr_03	5984	26
143.12	2.0	Spanish-English-Concrete-Novel	dinero	SECn_02	4984	13
148.12	2.0	Spanish-Spanish-Abstract-Novel	augurio	SSAn_05	3984	39
152.12	2.0	English-English-Concrete-Novel	brick	EECn_03	3984	16
156.12	2.0	Spanish-English-Concrete-Repeat	money	SECr_02	1984	13
158.12	2.0	Spanish-English-Concrete-Novel	mármol	SECn_03	4984	31
163.12	2.0	English-English-Abstract-Novel	development	EEAn_03	4984	16
168.12	2.0	English-English-Concrete-Repeat	brick	EECr_03	3984	16
172.12	2.0	Spanish-Spanish-Concrete-Repeat	ajo	SSCr_02	4984	38
177.12	2.0	English-Spanish-Concrete-Repeat	araña	ESCr_03	1984	69
179.12	2.0	English-English-Abstract-Repeat	development	EEAr_03	1984	16
181.12	2.0	Spanish-Spanish-Concrete-Novel	pasillo	SSCn_03	5984	11
187.12	2.0	Spanish-Spanish-Abstract-Repeat	augurio	SSAr_05	1984	39
189.12	2.0	Spanish-English-Concrete-Repeat	marble	SECr_03	2984	31
192.12	2.0	Spanish-Spanish-Concrete-Repeat	pasillo	SSCr_03	5984	11
198.12	2.0	English-English-Concrete-Novel	jelly	EECn_04	5984	80
204.12	2.0	English-Spanish-Abstract-Novel	relief	ESAn_04	2984	9
207.12	2.0	Spanish-English-Concrete-Novel	mantequilla	SECn_04	5984	23
213.12	2.0	English-Spanish-Abstract-Repeat	alivio	ESAr_04	2984	9
216.12	2.0	Spanish-Spanish-Concrete-Novel	manta	SSCn_04	3984	25
220.12	2.0	English-English-Abstract-Novel	goddess	EEAn_04	6984	7
227.12	2.0	English-English-Abstract-Repeat	goddess	EEAr_04	2984	7
230.12	2.0	Spanish-English-Concrete-Repeat	butter	SECr_04	2984	23
233.12	2.0	Spanish-English-Abstract-Novel	suceso	SEAn_04	3984	14
237.12	2.0	Spanish-English-Concrete-Novel	manzana	SECn_05	3984	51
241.12	2.0	Spanish-Spanish-Concrete-Repeat	manta	SSCr_04	5984	25
247.12	2.0	Spanish-English-Abstract-Repeat	event	SEAr_04	3984	14
251.12	2.0	English-English-Abstract-Novel	peace	EEAn_05	8984	12
260.12	2.0	Spanish-Spanish-Concrete-Novel	plátano	SSCn_05	2984	57
263.12	2.0	English-English-Abstract-Repeat	peace	EEAr_05	1984	12
265.12	2.0	English-English-Abstract-Novel	mercy	EEAn_06	3984	99
269.12	2.0	English-Spanish-Abstract-Novel	arrival	ESAn_05	1984	6
271.12	2.0	Spanish-Spanish-Abstract-Novel	ejemplo	SSAn_06	3984	97
275.12	2.0	English-Spanish-Abstract-Repeat	llegada	ESAr_05	2984	6
278.12	2.0	English-English-Concrete-Repeat	jelly	EECr_04	9984	80
288.12	2.0	Spanish-English-Concrete-Repeat	apple	SECr_05	4984	51
293.12	2.0	English-English-Concrete-Novel	chair	EECn_05	3984	9
297.12	2.0	English-Spanish-Concrete-Novel	needle	ESCn_04	4984	35
302.12	2.0	English-English-Concrete-Repeat	chair	EECr_05	3984	9
306.12	2.0	Spanish-English-Concrete-Novel	puente	SECn_06	5984	45
312.12	2.0	English-Spanish-Abstract-Novel	empty	ESAn_06	4984	59
317.12	2.0	Spanish-Spanish-Concrete-Repeat	plátano	SSCr_05	4984	57
322.12	2.0	Spanish-English-Abstract-Novel	desfalco	SEAn_05	6984	14
329.12	2.0	Spanish-Spanish-Concrete-Novel	torre	SSCn_06	2984	65
332.12	2.0	English-Spanish-Concrete-Repeat	aguja	ESCr_04	3984	35
336.12	2.0	Spanish-English-Abstract-Repeat	embezzlement	SEAr_05	14984	14
351.12	2.0	Spanish-English-Concrete-Repeat	bridge	SECr_06	1984	45
353.12	2.0	English-English-Concrete-Novel	passenger	EECn_06	3984	38
