onset	duration	trial_type	0	1	2	3
0.120	2.000	Spanish-English-Abstract-Novel	amistad	SEAn_07	1984	10
2.120	2.000	Spanish-English-Concrete-Novel	puerta	SECn_07	1984	11
4.120	2.000	English-English-Abstract-Novel	burden	EEAn_07	3984	26
8.120	2.000	English-Spanish-Abstract-Novel	escape	ESAn_07	1984	48
10.120	2.000	Spanish-English-Abstract-Repeat	friendship	SEAr_07	2984	10
13.120	2.000	Spanish-English-Concrete-Repeat	door	SECr_07	1984	11
15.120	2.000	Spanish-English-Abstract-Novel	siglo	SEAn_08	4984	9
20.120	2.000	English-Spanish-Concrete-Novel	rocket	ESCn_07	3984	19
24.120	2.000	Spanish-English-Abstract-Repeat	century	SEAr_08	5984	9
30.120	2.000	English-English-Abstract-Repeat	burden	EEAr_07	4984	26
35.120	2.000	English-English-Concrete-Novel	knife	EECn_07	3984	14
39.120	2.000	English-Spanish-Concrete-Repeat	cohete	ESCr_07	4984	19
44.120	2.000	Spanish-English-Abstract-Novel	represalia	SEAn_09	2984	78
47.120	2.000	Spanish-Spanish-Concrete-Novel	campe�n	SSCn_07	1984	54
49.120	2.000	English-English-Concrete-Repeat	knife	EECr_07	2984	14
52.120	2.000	Spanish-English-Concrete-Novel	maquina	SECn_08	3984	34
56.120	2.000	English-Spanish-Abstract-Repeat	fuga	ESAr_07	4984	48
61.120	2.000	Spanish-Spanish-Abstract-Novel	traslado	SSAn_07	3984	23
65.120	2.000	English-English-Concrete-Novel	missile	EECn_08	3984	64
69.120	2.000	English-Spanish-Abstract-Novel	haste	ESAn_08	2984	84
72.120	2.000	English-English-Abstract-Novel	health	EEAn_08	7984	34
80.120	2.000	English-Spanish-Concrete-Novel	book	ESCn_08	3984	30
84.120	2.000	Spanish-Spanish-Abstract-Repeat	traslado	SSAr_07	1984	23
86.120	2.000	Spanish-English-Concrete-Repeat	machine	SECr_08	2984	34
89.120	2.000	Spanish-English-Concrete-Novel	palo	SECn_09	11984	51
101.120	2.000	Spanish-Spanish-Concrete-Repeat	campe�n	SSCr_07	4984	54
106.120	2.000	English-English-Abstract-Repeat	health	EEAr_08	3984	34
110.120	2.000	English-Spanish-Concrete-Repeat	libro	ESCr_08	3984	30
114.120	2.000	English-English-Abstract-Novel	height	EEAn_09	3984	18
118.120	2.000	Spanish-Spanish-Abstract-Novel	comienzo	SSAn_08	3984	20
122.120	2.000	Spanish-English-Abstract-Repeat	reprisal	SEAr_09	1984	78
124.120	2.000	Spanish-Spanish-Concrete-Novel	retrato	SSCn_08	2984	3
127.120	2.000	Spanish-Spanish-Concrete-Repeat	retrato	SSCr_08	1984	3
129.120	2.000	English-English-Concrete-Repeat	missile	EECr_08	2984	64
132.120	2.000	English-English-Abstract-Repeat	height	EEAr_09	3984	18
136.120	2.000	Spanish-Spanish-Concrete-Novel	paquete	SSCn_09	1984	23
138.120	2.000	Spanish-Spanish-Abstract-Repeat	comienzo	SSAr_08	1984	20
140.120	2.000	Spanish-English-Concrete-Repeat	stick	SECr_09	2984	51
143.120	2.000	English-Spanish-Concrete-Novel	cheek	ESCn_09	6984	7
