onset	duration	trial_type	0	1	2	3
0.120	2.000	English-Spanish-Concrete-Novel	beverage	ESCn_25	1984	91
2.120	2.000	English-Spanish-Abstract-Novel	courtship	ESAn_25	1984	5
4.120	2.000	Spanish-English-Abstract-Novel	conjetura	SEAn_25	2984	15
7.120	2.000	English-Spanish-Abstract-Repeat	cortejo	ESAr_25	3984	5
11.120	2.000	Spanish-Spanish-Abstract-Novel	tema	SSAn_25	1984	5
13.120	2.000	English-English-Concrete-Novel	lobster	EECn_25	2984	48
16.120	2.000	Spanish-Spanish-Abstract-Repeat	tema	SSAr_25	2984	5
19.120	2.000	Spanish-English-Abstract-Repeat	guess	SEAr_25	1984	15
21.120	2.000	Spanish-Spanish-Concrete-Novel	fuente	SSCn_25	14984	19
36.120	2.000	Spanish-English-Abstract-Novel	modo	SEAn_26	3984	79
40.120	2.000	Spanish-Spanish-Concrete-Repeat	fuente	SSCr_25	6984	19
47.120	2.000	Spanish-English-Concrete-Novel	flor	SECn_25	1984	10
49.120	2.000	Spanish-Spanish-Abstract-Novel	muerte	SSAn_26	2984	22
52.120	2.000	English-English-Abstract-Novel	feint	EEAn_25	4984	81
57.120	2.000	Spanish-English-Concrete-Repeat	flower	SECr_25	3984	10
61.120	2.000	English-English-Concrete-Repeat	lobster	EECr_25	3984	48
65.120	2.000	English-Spanish-Abstract-Novel	cowardice	ESAn_26	5984	59
71.120	2.000	Spanish-Spanish-Abstract-Repeat	muerte	SSAr_26	6984	22
78.120	2.000	Spanish-Spanish-Concrete-Novel	bosque	SSCn_26	4984	9
83.120	2.000	Spanish-English-Concrete-Novel	tenedor	SECn_26	3984	19
87.120	2.000	Spanish-Spanish-Concrete-Repeat	bosque	SSCr_26	1984	9
89.120	2.000	Spanish-Spanish-Concrete-Novel	ganado	SSCn_27	1984	20
91.120	2.000	English-Spanish-Concrete-Repeat	bebida	ESCr_25	4984	91
96.120	2.000	English-Spanish-Concrete-Novel	prison	ESCn_26	1984	2
98.120	2.000	English-Spanish-Concrete-Repeat	c�rcel	ESCr_26	3984	2
102.120	2.000	Spanish-English-Concrete-Repeat	fork	SECr_26	2984	19
105.120	2.000	Spanish-Spanish-Abstract-Novel	fingimiento	SSAn_27	1984	118
107.120	2.000	English-English-Concrete-Novel	cider	EECn_26	1984	13
109.120	2.000	Spanish-Spanish-Concrete-Repeat	ganado	SSCr_27	5984	20
115.120	2.000	Spanish-English-Abstract-Repeat	manner	SEAr_26	4984	79
120.120	2.000	English-English-Concrete-Repeat	cider	EECr_26	3984	13
124.120	2.000	English-Spanish-Abstract-Repeat	cobard�a	ESAr_26	3984	59
128.120	2.000	English-English-Concrete-Novel	helmet	EECn_27	4984	11
133.120	2.000	English-English-Abstract-Repeat	feint	EEAr_25	2984	81
136.120	2.000	Spanish-English-Concrete-Novel	martillo	SECn_27	2984	8
139.120	2.000	English-English-Concrete-Repeat	helmet	EECr_27	2984	11
142.120	2.000	English-Spanish-Abstract-Novel	dread	ESAn_27	1984	48
144.120	2.000	Spanish-English-Concrete-Repeat	hammer	SECr_27	1984	8
146.120	2.000	Spanish-English-Abstract-Novel	irrisi�n	SEAn_27	8984	81
155.120	2.000	Spanish-English-Concrete-Novel	franja	SECn_28	1984	8
157.120	2.000	English-Spanish-Concrete-Novel	beggar	ESCn_27	1984	11
159.120	2.000	English-English-Abstract-Novel	luxury	EEAn_26	1984	2
161.120	2.000	English-English-Abstract-Repeat	luxury	EEAr_26	1984	2
163.120	2.000	Spanish-English-Concrete-Repeat	stripe	SECr_28	4984	8
168.120	2.000	English-Spanish-Concrete-Repeat	mendigo	ESCr_27	6984	11
175.120	2.000	English-English-Abstract-Novel	disagreement	EEAn_27	2984	9
178.120	2.000	Spanish-Spanish-Concrete-Novel	carne	SSCn_28	3984	99
182.120	2.000	Spanish-English-Concrete-Novel	cuna	SECn_29	1984	12
184.120	2.000	English-English-Abstract-Repeat	disagreement	EEAr_27	5984	9
190.120	2.000	English-Spanish-Abstract-Repeat	pavor	ESAr_27	3984	48
194.120	2.000	Spanish-English-Concrete-Repeat	cradle	SECr_29	6984	12
201.120	2.000	English-English-Concrete-Novel	army	EECn_28	8984	74
210.120	2.000	English-English-Abstract-Novel	sin	EEAn_28	3984	35
214.120	2.000	English-Spanish-Concrete-Novel	children	ESCn_28	8984	22
223.120	2.000	Spanish-Spanish-Abstract-Repeat	fingimiento	SSAr_27	3984	118
227.120	2.000	Spanish-English-Abstract-Repeat	ridicule	SEAr_27	6984	81
234.120	2.000	Spanish-Spanish-Abstract-Novel	actitud	SSAn_28	1984	9
236.120	2.000	English-Spanish-Concrete-Repeat	ni�os	ESCr_28	3984	22
240.120	2.000	Spanish-English-Concrete-Novel	camar�n	SECn_30	2984	96
243.120	2.000	Spanish-Spanish-Abstract-Repeat	actitud	SSAr_28	1984	9
245.120	2.000	English-English-Abstract-Repeat	sin	EEAr_28	5984	35
251.120	2.000	English-English-Abstract-Novel	nonsense	EEAn_29	2984	73
254.120	2.000	English-Spanish-Abstract-Novel	rest	ESAn_28	3984	27
258.120	2.000	Spanish-English-Abstract-Novel	celos	SEAn_28	5984	31
264.120	2.000	English-Spanish-Concrete-Novel	cell	ESCn_29	7984	8
272.120	2.000	English-Spanish-Concrete-Repeat	celda	ESCr_29	2984	8
275.120	2.000	English-English-Concrete-Repeat	army	EECr_28	1984	74
277.120	2.000	Spanish-Spanish-Concrete-Repeat	carne	SSCr_28	3984	99
281.120	2.000	English-Spanish-Abstract-Repeat	descanso	ESAr_28	2984	27
284.120	2.000	English-Spanish-Abstract-Novel	blessing	ESAn_29	4984	63
289.120	2.000	Spanish-English-Abstract-Repeat	jealousy	SEAr_28	1984	31
291.120	2.000	Spanish-Spanish-Abstract-Novel	docena	SSAn_29	3984	7
295.120	2.000	English-English-Concrete-Novel	bottle	EECn_29	2984	9
298.120	2.000	Spanish-Spanish-Abstract-Repeat	docena	SSAr_29	5984	7
304.120	2.000	English-English-Concrete-Repeat	bottle	EECr_29	3984	9
308.120	2.000	Spanish-Spanish-Concrete-Novel	flecha	SSCn_29	10984	37
319.120	2.000	English-Spanish-Concrete-Novel	furniture	ESCn_30	2984	3
322.120	2.000	English-Spanish-Concrete-Repeat	muebles	ESCr_30	1984	3
324.120	2.000	English-English-Abstract-Repeat	nonsense	EEAr_29	3984	73
328.120	2.000	Spanish-English-Abstract-Novel	vida	SEAn_29	4984	5
333.120	2.000	Spanish-English-Abstract-Repeat	life	SEAr_29	2984	5
336.120	2.000	Spanish-English-Concrete-Repeat	shrimp	SECr_30	5984	96
342.120	2.000	Spanish-Spanish-Abstract-Novel	jerga	SSAn_30	2984	33
345.120	2.000	Spanish-Spanish-Concrete-Repeat	flecha	SSCr_29	1984	37
347.120	2.000	English-Spanish-Abstract-Repeat	bendici�n	ESAr_29	5984	63
353.120	2.000	English-Spanish-Abstract-Novel	consolation	ESAn_30	5984	9
359.120	2.000	Spanish-Spanish-Concrete-Novel	zapato	SSCn_30	2984	5
362.120	2.000	English-Spanish-Abstract-Repeat	consuelo	ESAr_30	1984	9
364.120	2.000	Spanish-Spanish-Concrete-Repeat	zapato	SSCr_30	6984	5
371.120	2.000	English-English-Concrete-Novel	gold	EECn_30	3984	14
375.120	2.000	Spanish-Spanish-Abstract-Repeat	jerga	SSAr_30	4984	33
380.120	2.000	Spanish-English-Abstract-Novel	jerarqu�a	SEAn_30	4984	8
385.120	2.000	English-English-Concrete-Repeat	gold	EECr_30	2984	14
388.120	2.000	Spanish-English-Abstract-Repeat	hierarchy	SEAr_30	2984	8
