onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.894	.426	SCRAMBLED	17	7	.962	func/s098.bmp
3.207	.878	.537	SCRAMBLED	17	7	.606	func/s099.bmp
6.548	.843	.599	FAMOUS	5	4	1.369	func/f109.bmp
9.588	.905	.429	UNFAMILIAR	13	4	1.399	func/u103.bmp
12.728	.855	.460	UNFAMILIAR	13	7	.985	func/u111.bmp
15.918	.981	.565	UNFAMILIAR	14	4	.563	func/u111.bmp
19.125	.860	.461	UNFAMILIAR	13	4	1.029	func/u099.bmp
22.333	.868	.579	UNFAMILIAR	14	4	.658	func/u099.bmp
25.506	.805	.537	SCRAMBLED	19	7	.917	func/s098.bmp
28.062	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
48.575	.861	.484	SCRAMBLED	17	4	.901	func/s111.bmp
51.714	.876	.514	SCRAMBLED	18	4	1.130	func/s111.bmp
54.938	.886	.574	SCRAMBLED	19	4	.824	func/s099.bmp
58.095	.868	.504	UNFAMILIAR	13	4	.953	func/u107.bmp
61.219	.969	.488	FAMOUS	7	4	.956	func/f109.bmp
64.376	.892	.423	SCRAMBLED	17	4	1.394	func/s112.bmp
67.499	.923	.453	SCRAMBLED	18	4	.722	func/s112.bmp
70.74	.866	.546	UNFAMILIAR	15	7	1.729	func/u103.bmp
73.78	.858	.415	UNFAMILIAR	13	4	.782	func/u113.bmp
76.837	.908	.430	UNFAMILIAR	14	4	.574	func/u113.bmp
79.961	.918	.451	SCRAMBLED	17	7	1.529	func/s104.bmp
83.151	.819	.502	SCRAMBLED	18	7	.576	func/s104.bmp
86.274	.841	.536	SCRAMBLED	17	7	.811	func/s107.bmp
89.482	.821	.587	SCRAMBLED	17	7	.649	func/s113.bmp
92.588	.889	.508	UNFAMILIAR	15	7	.953	func/u107.bmp
95.846	.877	.597	SCRAMBLED	17	7	.988	func/s102.bmp
99.019	.904	.529	SCRAMBLED	17	7	.651	func/s105.bmp
102.16	.837	.466	SCRAMBLED	18	7	.747	func/s105.bmp
105.25	.969	.479	FAMOUS	5	7	.926	func/f108.bmp
108.391	.874	.417	FAMOUS	6	7	.754	func/f108.bmp
111.013	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
131.575	.882	.519	UNFAMILIAR	13	4	1.054	func/u104.bmp
134.682	.829	.466	UNFAMILIAR	14	4	.698	func/u104.bmp
