onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.873	.469	FAMOUS	5	4	1.040	func/f137.bmp
3.191	.845	.545	FAMOUS	5	4	.837	func/f146.bmp
6.431	.970	.518	FAMOUS	5	4	.820	func/f136.bmp
9.588	.956	.408	SCRAMBLED	17	4	.949	func/s142.bmp
12.879	.953	.565	SCRAMBLED	17	4	.683	func/s141.bmp
16.169	.960	.562	UNFAMILIAR	13	4	.621	func/u145.bmp
19.427	.895	.526	FAMOUS	7	4	.918	func/f137.bmp
22.551	.827	.467	UNFAMILIAR	13	4	.739	func/u144.bmp
25.624	.805	.475	UNFAMILIAR	14	4	.610	func/u144.bmp
28.747	.941	.541	FAMOUS	7	4	.694	func/f146.bmp
31.437	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
51.949	.964	.473	UNFAMILIAR	13	4	.935	func/u137.bmp
55.256	.849	.569	UNFAMILIAR	14	4	.615	func/u137.bmp
58.396	.858	.533	FAMOUS	7	4	.533	func/f136.bmp
61.587	.830	.553	FAMOUS	5	4	.664	func/f144.bmp
64.677	.818	.500	FAMOUS	6	4	.591	func/f144.bmp
67.684	.874	.428	SCRAMBLED	19	4	.811	func/s142.bmp
70.841	.847	.513	SCRAMBLED	17	4	.689	func/s133.bmp
73.964	.813	.516	SCRAMBLED	18	4	.741	func/s133.bmp
77.004	.975	.452	SCRAMBLED	19	4	.703	func/s141.bmp
80.228	.870	.480	UNFAMILIAR	13	4	.883	func/u135.bmp
83.385	.975	.505	UNFAMILIAR	14	4	.816	func/u135.bmp
86.659	.821	.529	UNFAMILIAR	15	4	.744	func/u145.bmp
89.683	.985	.429	SCRAMBLED	17	4	.981	func/s131.bmp
92.856	.944	.427	FAMOUS	5	4	.772	func/f145.bmp
95.997	.923	.429	FAMOUS	6	4	.687	func/f145.bmp
99.27	.874	.570	FAMOUS	5	4	.796	func/f131.bmp
102.444	.948	.525	UNFAMILIAR	13	4	1.038	func/u139.bmp
105.735	.958	.581	UNFAMILIAR	14	4	.702	func/u139.bmp
108.441	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
