onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
0	.880	.513	SCRAMBLED	17	7	1.031	func/s096.bmp
3.207	.855	.555	UNFAMILIAR	13	7	.763	func/u089.bmp
6.364	.868	.426	UNFAMILIAR	14	7	.644	func/u089.bmp
9.455	.863	.468	UNFAMILIAR	13	7	.813	func/u082.bmp
12.595	.963	.518	UNFAMILIAR	14	7	.659	func/u082.bmp
15.902	.960	.570	SCRAMBLED	17	7	.667	func/s085.bmp
19.109	.893	.478	SCRAMBLED	18	7	.730	func/s085.bmp
22.199	.910	.427	FAMOUS	5	4	1.231	func/f086.bmp
25.473	.872	.597	SCRAMBLED	17	7	.854	func/s093.bmp
28.663	.941	.549	SCRAMBLED	18	4	.969	func/s093.bmp
31.937	.895	.564	SCRAMBLED	19	7	.830	func/s096.bmp
34.576	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
55.122	.979	.507	UNFAMILIAR	13	7	.825	func/u090.bmp
58.413	.935	.540	UNFAMILIAR	13	4	.857	func/u097.bmp
61.536	.875	.419	UNFAMILIAR	14	4	.610	func/u097.bmp
64.743	.900	.565	SCRAMBLED	17	4	1.092	func/s097.bmp
67.984	.805	.580	UNFAMILIAR	13	4	1.183	func/u085.bmp
71.024	.962	.464	FAMOUS	7	4	1.145	func/f086.bmp
74.298	.982	.535	SCRAMBLED	17	4	.773	func/s084.bmp
77.555	.851	.516	FAMOUS	5	7	.946	func/f087.bmp
80.679	.920	.507	UNFAMILIAR	15	7	.896	func/u090.bmp
83.953	.841	.592	FAMOUS	5	4	1.371	func/f091.bmp
87.11	.953	.543	UNFAMILIAR	13	4	.905	func/u094.bmp
90.4	.906	.573	UNFAMILIAR	14	4	.703	func/u094.bmp
93.524	.842	.448	SCRAMBLED	19	7	1.173	func/s097.bmp
96.597	.924	.465	FAMOUS	5	4	.897	func/f096.bmp
99.754	.880	.454	FAMOUS	6	4	.984	func/f096.bmp
102.878	.879	.476	UNFAMILIAR	15	4	1.256	func/u085.bmp
105.968	.831	.440	FAMOUS	5	4	1.081	func/f095.bmp
108.991	.825	.422	FAMOUS	6	4	.807	func/f095.bmp
112.015	.870	.423	SCRAMBLED	19	4	1.927	func/s084.bmp
114.637	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
135.216	.865	.537	FAMOUS	5	7	1.839	func/f088.bmp
138.34	.995	.491	FAMOUS	7	7	1.412	func/f087.bmp
141.597	.946	.490	FAMOUS	5	4	.849	func/f082.bmp
144.754	.874	.435	FAMOUS	6	4	.577	func/f082.bmp
147.979	.851	.585	FAMOUS	7	7	1.018	func/f091.bmp
151.085	.881	.492	FAMOUS	5	4	1.058	func/f084.bmp
154.309	.818	.582	FAMOUS	6	4	.693	func/f084.bmp
157.399	.853	.512	UNFAMILIAR	13	4	.829	func/u092.bmp
160.623	.907	.587	UNFAMILIAR	13	7	.985	func/u093.bmp
163.83	.812	.528	UNFAMILIAR	14	7	.718	func/u093.bmp
166.836	.897	.424	SCRAMBLED	17	4	1.526	func/s091.bmp
170.094	.874	.598	SCRAMBLED	18	4	.712	func/s091.bmp
173.267	.828	.523	FAMOUS	7	7	1.517	func/f088.bmp
176.408	.811	.545	UNFAMILIAR	13	4	1.001	func/u096.bmp
179.498	.869	.517	UNFAMILIAR	14	4	.770	func/u096.bmp
182.621	.845	.491	UNFAMILIAR	13	7	1.180	func/u095.bmp
185.662	.964	.423	FAMOUS	5	7	1.130	func/f094.bmp
188.885	.967	.498	FAMOUS	6	7	.763	func/f094.bmp
192.109	.947	.500	UNFAMILIAR	15	7	1.283	func/u092.bmp
194.798	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
215.394	.975	.562	SCRAMBLED	17	n/a	0	func/s086.bmp
218.702	.820	.566	SCRAMBLED	18	n/a	0	func/s086.bmp
221.708	.894	.409	FAMOUS	5	4	.936	func/f097.bmp
