onset	duration	trial_type
0.213	4.000	dual-task classification
4.879	4.000	dual-task classification
9.482	4.000	dual-task classification
14.196	4.000	dual-task classification
18.847	4.000	dual-task classification
23.347	2.000	dual-task probe
41.122	4.000	dual-task classification
45.829	4.000	dual-task classification
50.480	4.000	dual-task classification
55.131	4.000	dual-task classification
59.839	4.000	dual-task classification
64.339	2.000	dual-task probe
82.119	4.000	dual-task classification
86.727	4.000	dual-task classification
91.431	4.000	dual-task classification
96.026	4.000	dual-task classification
100.621	4.000	dual-task classification
105.121	2.000	dual-task probe
122.930	4.000	dual-task classification
127.580	4.000	dual-task classification
132.174	4.000	dual-task classification
136.769	4.000	dual-task classification
141.476	4.000	dual-task classification
145.976	2.000	dual-task probe
163.699	4.000	dual-task classification
168.349	4.000	dual-task classification
172.943	4.000	dual-task classification
177.600	4.000	dual-task classification
182.250	4.000	dual-task classification
186.750	2.000	dual-task probe
204.469	4.000	dual-task classification
209.064	4.000	dual-task classification
213.715	4.000	dual-task classification
218.309	4.000	dual-task classification
222.961	4.000	dual-task classification
227.461	2.000	dual-task probe
245.171	4.000	dual-task classification
249.767	4.000	dual-task classification
254.418	4.000	dual-task classification
259.070	4.000	dual-task classification
263.776	4.000	dual-task classification
268.276	2.000	dual-task probe
285.997	4.000	dual-task classification
290.648	4.000	dual-task classification
295.242	4.000	dual-task classification
299.948	4.000	dual-task classification
304.551	4.000	dual-task classification
309.051	2.000	dual-task probe
326.826	4.000	dual-task classification
331.421	4.000	dual-task classification
336.020	4.000	dual-task classification
340.677	4.000	dual-task classification
345.385	4.000	dual-task classification
349.885	2.000	dual-task probe
367.659	4.000	dual-task classification
372.255	4.000	dual-task classification
376.911	4.000	dual-task classification
381.506	4.000	dual-task classification
386.101	4.000	dual-task classification
390.601	2.000	dual-task probe
