onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
374.000	3.000	parametric gain	-0.289	n/a	n/a	14	6	2.390	4	0	1.340
378.000	3.000	parametric gain	-0.239	n/a	n/a	16	12	-7.210	4	0	0.904
382.000	3.000	parametric gain	-0.089	n/a	n/a	22	20	-16.690	4	0	0.939
386.000	3.000	parametric gain	-0.339	n/a	n/a	12	17	-20.880	4	0	0.753
398.000	3.000	parametric gain	-0.389	n/a	n/a	10	7	-3.540	4	0	1.068
402.000	3.000	parametric gain	-0.189	n/a	n/a	18	20	-20.690	4	0	0.841
408.000	3.000	parametric gain	-0.339	n/a	n/a	12	6	0.390	4	0	0.972
412.000	3.000	parametric gain	0.161	n/a	n/a	32	6	20.390	2	1	1.369
416.000	3.000	parametric gain	-0.189	n/a	n/a	18	7	4.460	3	0	1.216
420.000	3.000	parametric gain	0.361	n/a	n/a	40	10	20.660	1	1	1.330
424.000	3.000	parametric gain	-0.289	n/a	n/a	14	14	-13.080	4	0	0.945
428.000	3.000	parametric gain	0.111	n/a	n/a	30	19	-6.750	3	0	1.349
436.000	3.000	parametric gain	-0.039	n/a	n/a	24	18	-10.820	4	0	0.948
440.000	3.000	parametric gain	-0.389	n/a	n/a	10	12	-13.210	4	0	0.955
444.000	3.000	parametric gain	0.361	n/a	n/a	40	19	3.250	2	1	1.321
448.000	3.000	parametric gain	-0.039	n/a	n/a	24	9	6.590	2	1	1.332
458.000	3.000	parametric gain	-0.239	n/a	n/a	16	18	-18.820	4	0	0.972
462.000	3.000	parametric gain	0.261	n/a	n/a	36	12	12.790	3	0	1.962
466.000	3.000	parametric gain	0.011	n/a	n/a	26	9	8.590	3	0	1.786
470.000	3.000	parametric gain	-0.139	n/a	n/a	20	12	-3.210	3	0	1.290
474.000	3.000	parametric gain	-0.039	n/a	n/a	24	14	-3.080	3	0	1.270
