onset	duration	response_time	button_press	stim_file
n/a	n/a	0.863	3	meg/f052.bmp
n/a	n/a	1.31	1	meg/u021.bmp
n/a	n/a	1.385	1	meg/u134.bmp
n/a	n/a	0.899	1	meg/u085.bmp
n/a	n/a	0.791	1	meg/u142.bmp
n/a	n/a	1.144	1	meg/u150.bmp
n/a	n/a	1.091	3	meg/f046.bmp
n/a	n/a	1.448	3	meg/f035.bmp
n/a	n/a	2.734	1	meg/u070.bmp
n/a	n/a	1.333	3	meg/f126.bmp
n/a	n/a	2.959	3	meg/f017.bmp
n/a	n/a	1.564	1	meg/u116.bmp
n/a	n/a	1.078	1	meg/u110.bmp
n/a	n/a	0.987	1	meg/u047.bmp
n/a	n/a	2.508	1	meg/u141.bmp
n/a	n/a	1.037	1	meg/u060.bmp
n/a	n/a	0.971	1	meg/u090.bmp
n/a	n/a	1.821	3	meg/f125.bmp
n/a	n/a	3.379	1	meg/u048.bmp
n/a	n/a	3.36	3	meg/f086.bmp
n/a	n/a	0.973	1	meg/u020.bmp
n/a	n/a	1.55	1	meg/u099.bmp
n/a	n/a	0.888	1	meg/u086.bmp
n/a	n/a	0.718	1	meg/u074.bmp
n/a	n/a	1.154	3	meg/f072.bmp
n/a	n/a	1.348	1	meg/u091.bmp
n/a	n/a	1.75	1	meg/f149.bmp
n/a	n/a	4.207	3	meg/f107.bmp
n/a	n/a	0.913	3	meg/f022.bmp
n/a	n/a	1.469	3	meg/f020.bmp
n/a	n/a	0.865	3	meg/f082.bmp
n/a	n/a	1.176	3	meg/f088.bmp
n/a	n/a	0.97	1	meg/u018.bmp
n/a	n/a	0.844	1	meg/u100.bmp
n/a	n/a	3.147	3	meg/f099.bmp
n/a	n/a	1.074	3	meg/f018.bmp
n/a	n/a	1.327	3	meg/f062.bmp
n/a	n/a	3.361	1	meg/u148.bmp
n/a	n/a	1.022	1	meg/u114.bmp
n/a	n/a	0.998	1	meg/u096.bmp
n/a	n/a	1.887	1	meg/f109.bmp
n/a	n/a	1.507	3	meg/f042.bmp
n/a	n/a	2.886	3	meg/f087.bmp
n/a	n/a	1.176	1	meg/u003.bmp
n/a	n/a	2.777	1	meg/u102.bmp
n/a	n/a	1.319	3	meg/f024.bmp
n/a	n/a	1.091	1	meg/u118.bmp
n/a	n/a	0.776	1	meg/u144.bmp
n/a	n/a	1.25	1	meg/u122.bmp
n/a	n/a	0.936	1	meg/u130.bmp
n/a	n/a	1.628	3	meg/f106.bmp
n/a	n/a	1.073	1	meg/u077.bmp
n/a	n/a	0.759	1	meg/u131.bmp
n/a	n/a	4.746	2	meg/u101.bmp
n/a	n/a	1.164	3	meg/f008.bmp
n/a	n/a	0.99	1	meg/u137.bmp
n/a	n/a	0.935	1	meg/f105.bmp
n/a	n/a	1.203	1	meg/f141.bmp
n/a	n/a	8.323	2	meg/f011.bmp
n/a	n/a	1.303	3	meg/f037.bmp
n/a	n/a	0.891	3	meg/f012.bmp
n/a	n/a	1.064	3	meg/f049.bmp
n/a	n/a	2.238	2	meg/f015.bmp
n/a	n/a	4.763	2	meg/u052.bmp
n/a	n/a	1.068	1	meg/u025.bmp
n/a	n/a	1.266	3	meg/f135.bmp
n/a	n/a	3.536	3	meg/f091.bmp
n/a	n/a	0.846	1	meg/u139.bmp
n/a	n/a	1.285	3	meg/f124.bmp
n/a	n/a	1.17	1	meg/u075.bmp
n/a	n/a	0.907	1	meg/u140.bmp
n/a	n/a	8.968	3	meg/f138.bmp
n/a	n/a	7.321	1	meg/u054.bmp
n/a	n/a	5.359	3	meg/f056.bmp
n/a	n/a	1.271	1	meg/f004.bmp
n/a	n/a	1.373	1	meg/u143.bmp
n/a	n/a	1.774	3	meg/f146.bmp
n/a	n/a	0.941	1	meg/u023.bmp
n/a	n/a	1.313	3	meg/f131.bmp
n/a	n/a	2.661	3	meg/f069.bmp
n/a	n/a	1.087	1	meg/u046.bmp
n/a	n/a	1.115	1	meg/u093.bmp
n/a	n/a	1.04	1	meg/f077.bmp
n/a	n/a	0.862	3	meg/f053.bmp
n/a	n/a	2.708	2	meg/u036.bmp
n/a	n/a	1.045	1	meg/u056.bmp
n/a	n/a	2.907	1	meg/u113.bmp
n/a	n/a	1.059	1	meg/u024.bmp
n/a	n/a	0.897	3	meg/f108.bmp
n/a	n/a	1.262	1	meg/u055.bmp
n/a	n/a	1.14	3	meg/f026.bmp
n/a	n/a	1.222	3	meg/f150.bmp
n/a	n/a	1.045	3	meg/f084.bmp
n/a	n/a	0.877	3	meg/f074.bmp
n/a	n/a	1.395	3	meg/f122.bmp
n/a	n/a	1.643	3	meg/f025.bmp
n/a	n/a	1.408	3	meg/f143.bmp
n/a	n/a	0.672	3	meg/f028.bmp
n/a	n/a	1.479	1	meg/u108.bmp
n/a	n/a	0.812	3	meg/f123.bmp
n/a	n/a	1.365	1	meg/u041.bmp
n/a	n/a	1.318	1	meg/u089.bmp
n/a	n/a	1.417	1	meg/u078.bmp
n/a	n/a	1.017	1	meg/u082.bmp
n/a	n/a	2.265	3	meg/f051.bmp
n/a	n/a	0.996	3	meg/f041.bmp
n/a	n/a	1.044	1	meg/u009.bmp
n/a	n/a	1.395	1	meg/f128.bmp
n/a	n/a	1.003	1	meg/u145.bmp
n/a	n/a	1.626	1	meg/u028.bmp
n/a	n/a	0.728	1	meg/u135.bmp
n/a	n/a	0.748	1	meg/u133.bmp
n/a	n/a	2.184	1	meg/u092.bmp
n/a	n/a	1.16	3	meg/f003.bmp
n/a	n/a	0.866	1	meg/u014.bmp
n/a	n/a	1.273	1	meg/u053.bmp
n/a	n/a	1.045	3	meg/f033.bmp
n/a	n/a	0.868	1	meg/u128.bmp
n/a	n/a	0.89	3	meg/f133.bmp
n/a	n/a	0.992	3	meg/f095.bmp
n/a	n/a	1.313	1	meg/u111.bmp
n/a	n/a	0.869	1	meg/u010.bmp
n/a	n/a	0.988	1	meg/u030.bmp
n/a	n/a	1.005	1	meg/u094.bmp
n/a	n/a	0.894	1	meg/u124.bmp
n/a	n/a	0.923	3	meg/f132.bmp
n/a	n/a	0.887	1	meg/u064.bmp
n/a	n/a	1.188	1	meg/u049.bmp
n/a	n/a	0.621	1	meg/u013.bmp
n/a	n/a	0.662	1	meg/u125.bmp
n/a	n/a	1.605	1	meg/f140.bmp
n/a	n/a	1.7	3	meg/f068.bmp
n/a	n/a	0.831	1	meg/u050.bmp
n/a	n/a	0.695	1	meg/u146.bmp
n/a	n/a	0.861	1	meg/f148.bmp
n/a	n/a	0.811	3	meg/f006.bmp
n/a	n/a	0.852	1	meg/u117.bmp
n/a	n/a	1.387	3	meg/f005.bmp
n/a	n/a	0.659	1	meg/u129.bmp
n/a	n/a	0.81	3	meg/f067.bmp
n/a	n/a	3.186	3	meg/f057.bmp
n/a	n/a	1.527	3	meg/f059.bmp
n/a	n/a	0.85	1	meg/u058.bmp
