onset	duration	trial_type	cash_demean	control_pumps_demean	explode_demean	pumps_demean
0.063	2.569	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
0.063	0.772	pumps_demean	n/a	n/a	n/a	-0.5
4.953	2.846	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
4.953	0.772	pumps_demean	n/a	n/a	n/a	0.5
8.982999999999999	2.281	cash_fixed_real_RT	n/a	n/a	n/a	n/a
8.982999999999999	0.772	cash_demean	-2.846	n/a	n/a	n/a
22.756	1.6440000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
22.756	0.772	pumps_demean	n/a	n/a	n/a	-0.5
25.531	0.772	pumps_demean	n/a	n/a	n/a	0.5
25.531	1.165	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
28.684	0.772	cash_demean	-2.846	n/a	n/a	n/a
28.684	5.092	cash_fixed_real_RT	n/a	n/a	n/a	n/a
42.528999999999996	0.772	pumps_demean	n/a	n/a	n/a	-1.0
42.528999999999996	1.255	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
45.567	0.772	pumps_demean	n/a	n/a	n/a	0.0
45.567	2.505	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
49.912	0.772	pumps_demean	n/a	n/a	n/a	1.0
49.912	4.649	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
56.135	0.772	cash_demean	-1.8459999999999999	n/a	n/a	n/a
56.135	1.625	cash_fixed_real_RT	n/a	n/a	n/a	n/a
68.628	0.8370000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
68.628	0.772	pumps_demean	n/a	n/a	n/a	-1.5
72.413	0.772	pumps_demean	n/a	n/a	n/a	-0.5
72.413	0.764	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
75.443	1.03	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
75.443	0.772	pumps_demean	n/a	n/a	n/a	0.5
77.987	4.477	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
77.987	0.772	pumps_demean	n/a	n/a	n/a	1.5
83.633	0.772	cash_demean	-0.846	n/a	n/a	n/a
83.633	1.415	cash_fixed_real_RT	n/a	n/a	n/a	n/a
89.647	0.772	pumps_demean	n/a	n/a	n/a	-0.5
89.647	0.809	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
92.72	0.833	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
92.72	0.772	pumps_demean	n/a	n/a	n/a	0.5
95.075	0.772	explode_demean	n/a	n/a	-1.778	n/a
99.031	1.385	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
99.031	0.772	pumps_demean	n/a	n/a	n/a	-1.0
101.61	0.8540000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
101.61	0.772	pumps_demean	n/a	n/a	n/a	0.0
104.55	0.772	pumps_demean	n/a	n/a	n/a	1.0
104.55	2.0580000000000003	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
108.234	1.422	cash_fixed_real_RT	n/a	n/a	n/a	n/a
108.234	0.772	cash_demean	-1.8459999999999999	n/a	n/a	n/a
117.071	2.658	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
117.071	0.772	pumps_demean	n/a	n/a	n/a	-1.0
122.619	0.8290000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
122.619	0.772	pumps_demean	n/a	n/a	n/a	0.0
125.49	2.655	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
125.49	0.772	pumps_demean	n/a	n/a	n/a	1.0
129.672	0.772	explode_demean	n/a	n/a	-0.778	n/a
134.884	0.772	pumps_demean	n/a	n/a	n/a	-1.0
134.884	0.8370000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
136.886	0.772	pumps_demean	n/a	n/a	n/a	0.0
136.886	0.547	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
139.61	1.278	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
139.61	0.772	pumps_demean	n/a	n/a	n/a	1.0
143.51	0.772	explode_demean	n/a	n/a	-0.778	n/a
151.80200000000002	1.3430000000000002	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
151.80200000000002	0.772	control_pumps_demean	n/a	-2.5	n/a	n/a
155.876	0.772	control_pumps_demean	n/a	-1.5	n/a	n/a
155.876	0.573	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
158.531	0.772	control_pumps_demean	n/a	-0.5	n/a	n/a
158.531	1.349	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
162.51	3.085	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
162.51	0.772	control_pumps_demean	n/a	0.5	n/a	n/a
167.487	2.194	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
167.487	0.772	control_pumps_demean	n/a	1.5	n/a	n/a
172.578	0.772	control_pumps_demean	n/a	2.5	n/a	n/a
172.578	2.91	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
189.33599999999998	0.772	pumps_demean	n/a	n/a	n/a	-2.0
189.33599999999998	1.3769999999999998	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
192.239	0.602	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
192.239	0.772	pumps_demean	n/a	n/a	n/a	-1.0
194.175	0.754	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
194.175	0.772	pumps_demean	n/a	n/a	n/a	0.0
197.96400000000003	1.381	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
197.96400000000003	0.772	pumps_demean	n/a	n/a	n/a	1.0
200.81	2.215	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
200.81	0.772	pumps_demean	n/a	n/a	n/a	2.0
205.65400000000002	1.883	cash_fixed_real_RT	n/a	n/a	n/a	n/a
205.65400000000002	0.772	cash_demean	0.154	n/a	n/a	n/a
214.077	1.1	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
