name	type	units	sampling_frequency	tracking_system	tracked_point	component	placement
Rigid7_eul_x	ORNT	rad	459.027237598247	PhaseSpace7	Rigid7	x	Rigid7
Rigid7_eul_y	ORNT	rad	459.027237598247	PhaseSpace7	Rigid7	y	Rigid7
Rigid7_eul_z	ORNT	rad	459.027237598247	PhaseSpace7	Rigid7	z	Rigid7
Rigid7_cart_x	POS	m	459.027237598247	PhaseSpace7	Rigid7	x	Rigid7
Rigid7_cart_y	POS	m	459.027237598247	PhaseSpace7	Rigid7	y	Rigid7
Rigid7_cart_z	POS	m	459.027237598247	PhaseSpace7	Rigid7	z	Rigid7
Rigid7_Conf	CONFIDENCE	n/a	459.027237598247	PhaseSpace7	Rigid7	Conf	Rigid7
PhaseSpace7_latency	LATENCY	seconds	459.027237598247	PhaseSpace7	n/a	latency	n/a
