onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.381	2.000	feedback	-0.920	1.000	1.000	12.000	-	0.000	-1	L
4.623	2.000	feedback	-0.920	2.000	1.000	10.000	-	0.000	-1	R
9.216	2.000	feedback	1.080	3.000	1.000	13.000	R	0.880	1	R
13.622	2.000	feedback	-0.920	4.000	1.000	10.000	L	0.518	0	R
18.180	2.000	feedback	-0.920	5.000	1.000	8.000	R	0.931	0	L
22.720	n/a	n/a	n/a	6.000	1.000	0.000	R	0.930	-	-
27.223	n/a	n/a	n/a	7.000	1.000	0.000	-	0.000	-	-
31.729	n/a	n/a	n/a	8.000	1.000	0.000	R	0.665	-	-
36.100	2.000	feedback	-0.920	n/a	n/a	n/a	n/a	n/a	n/a	n/a
36.150	n/a	n/a	n/a	9.000	1.000	10.000	L	0.733	0	R
40.683	2.000	feedback	1.080	10.000	1.000	10.000	R	1.097	1	R
45.108	2.000	feedback	1.080	11.000	1.000	1.000	L	0.630	1	L
49.593	2.000	feedback	-0.920	12.000	1.000	4.000	-	0.000	-1	R
54.089	2.000	feedback	-0.920	13.000	1.000	3.000	-	0.000	-1	R
58.767	n/a	n/a	n/a	14.000	1.000	0.000	R	0.766	-	-
63.220	n/a	n/a	n/a	15.000	1.000	0.000	-	0.000	-	-
67.747	n/a	n/a	n/a	16.000	1.000	0.000	R	0.440	-	-
72.119	2.000	feedback	-0.920	17.000	1.000	10.000	L	0.674	0	R
76.715	2.000	feedback	1.080	18.000	1.000	14.000	L	0.883	1	L
81.099	2.000	feedback	-0.920	19.000	1.000	1.000	R	0.505	0	L
85.712	2.000	feedback	1.080	20.000	1.000	11.000	L	1.313	1	L
90.193	2.000	feedback	-0.920	21.000	1.000	5.000	R	0.603	0	L
94.718	n/a	n/a	n/a	22.000	1.000	0.000	R	0.327	-	-
99.220	n/a	n/a	n/a	23.000	1.000	0.000	-	0.000	-	-
103.727	n/a	n/a	n/a	24.000	1.000	0.000	R	0.415	-	-
108.181	2.000	feedback	-0.920	25.000	1.000	8.000	R	0.564	0	L
112.603	2.000	feedback	1.080	26.000	1.000	2.000	L	1.047	1	L
117.193	2.000	feedback	-0.920	27.000	1.000	5.000	R	0.668	0	L
121.684	2.000	feedback	1.080	28.000	1.000	8.000	L	0.873	1	L
126.180	2.000	feedback	1.080	29.000	1.000	6.000	R	2.462	1	R
130.720	n/a	n/a	n/a	30.000	1.000	0.000	R	0.638	-	-
135.220	n/a	n/a	n/a	31.000	1.000	0.000	R	0.394	-	-
139.718	n/a	n/a	n/a	32.000	1.000	0.000	R	0.553	-	-
144.093	2.000	feedback	-0.920	33.000	1.000	3.000	L	0.480	0	R
148.687	2.000	feedback	-0.920	34.000	1.000	5.000	R	0.829	0	L
153.093	2.000	feedback	-0.920	35.000	1.000	1.000	L	0.762	1	R
157.616	2.000	feedback	-0.920	36.000	1.000	10.000	L	0.942	0	R
162.122	2.000	feedback	1.080	37.000	1.000	10.000	R	0.551	1	R
166.724	n/a	n/a	n/a	38.000	1.000	0.000	R	0.779	-	-
171.228	n/a	n/a	n/a	39.000	1.000	0.000	-	0.000	-	-
175.714	n/a	n/a	n/a	40.000	1.000	0.000	R	0.727	-	-
180.092	2.000	feedback	-0.920	41.000	1.000	3.000	L	0.792	0	R
184.602	2.000	feedback	1.080	42.000	1.000	2.000	L	1.028	1	L
189.186	2.000	feedback	-0.920	43.000	1.000	5.000	R	1.003	0	L
193.675	2.000	feedback	1.080	44.000	1.000	6.000	R	0.773	1	R
198.192	2.000	feedback	1.080	45.000	1.000	10.000	R	0.953	1	R
202.767	n/a	n/a	n/a	46.000	1.000	0.000	R	0.634	-	-
207.250	n/a	n/a	n/a	47.000	1.000	0.000	R	0.616	-	-
211.737	n/a	n/a	n/a	48.000	1.000	0.000	R	0.712	-	-
216.180	2.000	feedback	-0.920	49.000	1.000	10.000	L	1.075	0	R
220.719	2.000	feedback	-0.920	50.000	1.000	11.000	-	0.000	-1	L
225.210	2.000	feedback	-0.920	51.000	1.000	14.000	-	0.000	-1	L
229.603	2.000	feedback	1.080	52.000	1.000	2.000	L	1.043	1	L
234.215	2.000	feedback	1.080	53.000	1.000	14.000	R	0.964	0	R
238.739	n/a	n/a	n/a	54.000	1.000	0.000	R	0.664	-	-
243.238	n/a	n/a	n/a	55.000	1.000	0.000	R	0.453	-	-
247.735	n/a	n/a	n/a	56.000	1.000	0.000	-	0.000	-	-
252.250	n/a	n/a	n/a	57.000	1.000	14.000	L	1.193	1	L
252.300	2.000	feedback	1.080	n/a	n/a	n/a	n/a	n/a	n/a	n/a
256.604	2.000	feedback	1.080	58.000	1.000	2.000	L	0.772	1	L
261.183	2.000	feedback	-0.920	59.000	1.000	6.000	-	0.000	-1	L
265.683	2.000	feedback	-0.920	60.000	1.000	7.000	-	0.000	-1	R
270.096	2.000	feedback	1.080	61.000	1.000	3.000	R	1.185	1	R
274.741	n/a	n/a	n/a	62.000	1.000	0.000	R	0.615	-	-
279.240	n/a	n/a	n/a	63.000	1.000	0.000	R	0.438	-	-
283.749	n/a	n/a	n/a	64.000	1.000	0.000	R	0.428	-	-
288.091	2.000	feedback	1.080	65.000	1.000	3.000	R	1.101	1	R
292.675	2.000	feedback	1.080	66.000	1.000	6.000	R	0.890	1	R
297.180	2.000	feedback	1.080	67.000	1.000	6.000	R	0.585	1	R
301.682	2.000	feedback	1.080	68.000	1.000	8.000	L	0.638	1	L
306.096	2.000	feedback	1.080	69.000	1.000	4.000	L	0.697	0	L
310.731	n/a	n/a	n/a	70.000	1.000	0.000	R	0.620	-	-
