onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	response_time	Correct
0.123	2.000	classification-probabilistic	1	1	10	R	0.809	1
4.979	2.000	classification-probabilistic	3	1	3	R	0.845	1
9.078	2.000	classification-probabilistic	5	1	11	L	0.792	1
15.013	2.000	classification-deterministic	7	2	10	R	0.946	1
19.498	2.000	classification-probabilistic	9	1	10	R	0.966	1
25.815	2.000	classification-probabilistic	11	1	3	R	0.679	1
29.803	2.000	classification-probabilistic	13	1	14	L	0.647	1
33.478	2.000	classification-probabilistic	15	1	2	L	0.612	1
38.109	2.000	classification-deterministic	17	2	10	R	0.830	1
41.188	2.000	classification-deterministic	19	2	11	R	1.093	0
45.678	2.000	classification-deterministic	21	2	10	R	1.198	1
50.981	2.000	classification-deterministic	23	2	2	R	1.061	0
56.623	2.000	classification-probabilistic	25	1	10	R	0.728	1
60.610	2.000	classification-probabilistic	27	1	10	R	0.746	1
63.718	2.000	classification-probabilistic	29	1	10	R	0.813	1
67.083	2.000	classification-probabilistic	31	1	3	R	0.747	1
72.980	2.000	classification-deterministic	33	2	13	R	1.136	1
75.922	2.000	classification-deterministic	35	2	2	R	0.677	0
79.885	2.000	classification-deterministic	37	2	5	R	1.305	0
85.478	2.000	classification-probabilistic	39	1	4	R	0.887	1
90.707	2.000	classification-deterministic	41	2	1	R	1.071	1
93.914	2.000	classification-deterministic	43	2	13	R	0.896	1
96.889	2.000	classification-deterministic	45	2	10	R	1.035	1
102.595	2.000	classification-deterministic	47	2	2	R	1.674	0
105.924	2.000	classification-deterministic	49	2	1	-	0.000	-1
110.919	2.000	classification-probabilistic	51	1	4	R	0.989	1
116.197	2.000	classification-deterministic	53	2	3	R	1.722	0
123.594	2.000	classification-deterministic	55	2	3	R	1.156	0
129.980	2.000	classification-deterministic	57	2	11	R	1.146	0
133.584	2.000	classification-deterministic	59	2	3	R	1.857	0
139.180	2.000	classification-probabilistic	61	1	5	L	1.522	1
146.176	2.000	classification-probabilistic	63	1	6	R	1.169	1
150.696	2.000	classification-probabilistic	65	1	14	L	0.749	1
153.696	2.000	classification-probabilistic	67	1	3	R	0.926	1
160.190	2.000	classification-probabilistic	69	1	11	L	0.878	1
163.190	2.000	classification-deterministic	71	2	13	R	1.175	1
166.678	2.000	classification-deterministic	73	2	9	R	0.683	0
170.077	2.000	classification-deterministic	75	2	13	R	0.693	1
173.085	2.000	classification-deterministic	77	2	3	R	0.884	0
177.782	2.000	classification-probabilistic	79	1	7	R	0.789	1
182.398	2.000	classification-deterministic	81	2	7	R	0.959	1
187.207	2.000	classification-probabilistic	83	1	1	-	0.000	-1
192.176	2.000	classification-probabilistic	85	1	6	R	0.730	1
196.275	2.000	classification-deterministic	87	2	6	R	0.945	1
199.497	2.000	classification-deterministic	89	2	5	R	1.166	0
202.776	2.000	classification-deterministic	91	2	7	R	0.692	1
210.013	2.000	classification-probabilistic	93	1	8	L	0.770	1
214.791	2.000	classification-probabilistic	95	1	8	L	0.551	1
219.388	2.000	classification-probabilistic	97	1	5	L	2.341	1
226.115	2.000	classification-probabilistic	99	1	5	L	0.954	1
231.075	2.000	classification-deterministic	101	2	11	R	0.997	0
237.596	2.000	classification-deterministic	103	2	12	R	1.037	0
240.803	2.000	classification-probabilistic	105	1	11	L	0.769	1
246.082	2.000	classification-probabilistic	107	1	4	R	0.766	1
251.000	2.000	classification-deterministic	109	2	8	R	0.927	0
256.084	2.000	classification-deterministic	111	2	1	-	0.000	-1
259.885	2.000	classification-deterministic	113	2	6	R	1.529	1
262.976	2.000	classification-deterministic	115	2	2	R	1.215	0
266.697	2.000	classification-probabilistic	117	1	3	R	0.657	1
271.190	2.000	classification-probabilistic	119	1	11	L	0.746	1
274.981	2.000	classification-probabilistic	121	1	13	L	0.598	0
280.981	2.000	classification-deterministic	123	2	4	R	0.814	1
285.509	2.000	classification-probabilistic	125	1	6	R	0.817	1
289.222	2.000	classification-probabilistic	127	1	10	R	1.148	1
292.524	2.000	classification-probabilistic	129	1	11	L	0.731	1
295.687	2.000	classification-probabilistic	131	1	11	L	0.622	1
301.817	2.000	classification-deterministic	133	2	13	R	0.821	1
308.707	2.000	classification-deterministic	135	2	3	R	0.959	0
313.706	2.000	classification-deterministic	137	2	1	R	1.401	1
320.211	2.000	classification-probabilistic	139	1	14	L	0.739	1
323.497	2.000	classification-deterministic	141	2	7	R	0.651	1
328.197	2.000	classification-deterministic	143	2	3	R	1.094	0
331.611	2.000	classification-deterministic	145	2	5	R	2.453	0
335.510	2.000	classification-probabilistic	147	1	10	L	1.233	0
341.009	2.000	classification-probabilistic	149	1	10	R	0.888	1
344.700	2.000	classification-deterministic	151	2	2	R	1.180	0
348.798	2.000	classification-deterministic	153	2	12	R	1.149	0
352.412	2.000	classification-probabilistic	155	1	11	L	0.674	1
356.620	2.000	classification-probabilistic	157	1	10	L	2.419	0
361.677	2.000	classification-deterministic	159	2	6	R	0.781	1
366.476	2.000	classification-deterministic	161	2	2	R	0.892	0
370.003	2.000	classification-probabilistic	163	1	5	L	1.691	1
373.000	2.000	classification-probabilistic	165	1	6	R	0.796	1
376.000	2.000	classification-probabilistic	167	1	5	L	0.835	1
381.675	2.000	classification-deterministic	169	2	10	R	0.992	1
385.776	2.000	classification-probabilistic	171	1	9	L	1.309	0
389.415	2.000	classification-probabilistic	173	1	14	L	0.949	1
395.678	2.000	classification-deterministic	175	2	7	R	0.693	1
402.817	2.000	classification-deterministic	177	2	13	R	0.993	1
409.322	2.000	classification-probabilistic	179	1	2	L	1.932	1
412.524	2.000	classification-probabilistic	181	1	11	L	0.728	1
418.422	2.000	classification-probabilistic	183	1	1	R	1.521	0
421.809	2.000	classification-deterministic	185	2	1	R	0.971	1
425.898	2.000	classification-deterministic	187	2	10	R	0.830	1
430.812	2.000	classification-probabilistic	189	1	12	R	0.988	-1
434.277	2.000	classification-probabilistic	191	1	8	L	0.768	1
439.218	2.000	classification-probabilistic	193	1	10	R	0.849	1
446.397	2.000	classification-deterministic	195	2	7	R	0.819	1
449.411	2.000	classification-deterministic	197	2	13	R	0.728	1
454.223	2.000	classification-deterministic	199	2	9	R	0.640	0
