onset	trial_type	eventcode
29991	unfamiliar_new	13
30672	response	0
33335	famous_new	5
34016	response	0
36680	unfamiliar_new	13
37305	response	0
40263	unfamiliar_new	13
40829	response	0
43791	scrambled_new	17
44413	response	0
47393	famous_new	5
48418	response	0
50719	famous_second_early	6
51234	response	0
54210	unfamiliar_second_late	15
54979	response	0
57554	unfamiliar_new	13
58243	response	0
61193	unfamiliar_second_early	14
61771	response	0
64611	famous_second_late	7
65611	response	0
68120	famous_new	5
68799	response	0
71612	famous_second_early	6
72444	response	0
75103	unfamiliar_second_late	15
76051	response	0
78613	unfamiliar_new	13
79342	response	0
82233	unfamiliar_second_early	14
82751	response	0
85780	unfamiliar_second_late	15
86407	response	0
89254	scrambled_new	17
90057	response	0
92615	scrambled_second_late	19
93311	response	0
96162	unfamiliar_new	13
96885	response	0
99672	unfamiliar_second_early	14
100175	response	0
103163	scrambled_new	17
103955	response	0
106507	scrambled_second_early	18
107230	response	0
109944	unfamiliar_new	13
110739	response	0
113564	famous_new	5
114248	response	0
117055	scrambled_new	17
117727	response	0
120583	scrambled_second_late	19
121523	response	0
124185	unfamiliar_new	13
127768	unfamiliar_second_early	14
128299	response	0
131223	scrambled_new	17
131810	response	0
134714	scrambled_second_early	18
135320	response	0
138297	famous_new	5
139091	response	0
141697	unfamiliar_second_late	15
142074	response	0
145170	unfamiliar_new	13
145779	response	0
148680	famous_second_late	7
149353	response	0
152263	unfamiliar_new	13
152958	response	0
155901	unfamiliar_second_early	14
156341	response	0
159559	scrambled_second_late	19
160218	response	0
162994	unfamiliar_new	13
163855	response	0
166430	unfamiliar_second_early	14
166920	response	0
170069	scrambled_new	17
170714	response	0
173670	scrambled_second_early	18
174155	response	0
176996	famous_new	5
177849	response	0
180543	famous_second_late	7
181368	response	0
184035	scrambled_new	17
184944	response	0
187379	scrambled_second_early	18
187996	response	0
190889	unfamiliar_second_late	15
191493	response	0
194398	unfamiliar_new	13
195025	response	0
197890	scrambled_new	17
198597	response	0
201197	scrambled_second_early	18
201779	response	0
204634	famous_new	5
205555	response	0
208254	famous_second_early	6
208682	response	0
211580	scrambled_new	17
212439	response	0
214888	famous_second_late	7
215996	response	0
218214	unfamiliar_new	13
219525	response	0
221613	unfamiliar_second_early	14
222164	response	0
225086	scrambled_new	17
225691	response	0
228614	unfamiliar_second_late	15
229334	response	0
232124	unfamiliar_new	13
232674	response	0
235505	unfamiliar_new	13
236028	response	0
239014	unfamiliar_second_early	14
239630	response	0
242414	scrambled_new	17
242990	response	0
245924	scrambled_second_late	19
246476	response	0
249397	famous_new	5
250046	response	0
252888	famous_second_early	6
253714	response	0
256324	scrambled_new	17
259742	scrambled_second_early	18
260440	response	0
263234	scrambled_second_late	19
263897	response	0
266780	unfamiliar_new	13
267410	response	0
270106	unfamiliar_second_early	14
270687	response	0
273524	unfamiliar_second_late	15
274147	response	0
276997	scrambled_new	17
278009	response	0
280470	scrambled_second_early	18
281067	response	0
