onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.02	6.0	country	4	4	459	0	country_001.wav	country	6	0	0.02340000000003784	1782.7362
12.0	6.0	symphonic	4	4	465	6	symphonic_004.wav	symphonic	6	0	0.003899999999930515	1794.7362
24.0	6.0	metal	4	4	471	12	metal_000.wav	metal	6	0	0.0025000000000545697	1806.7372
36.0	6.0	country	4	4	477	18	country_003.wav	country	6	0	0.003899999999930515	1818.736
48.01	6.0	ambient	4	4	483	24	ambient_003.wav	ambient	8	1	0.0101999999999407	1830.7364
62.0	6.0	metal	4	4	490	31	metal_003.wav	metal	6	0	0.0036999999999807187	1844.7364
74.0	6.0	symphonic	4	4	496	37	symphonic_003.wav	symphonic	6	0	0.0025000000000545697	1856.7364
86.0	6.0	ambient	4	4	502	43	ambient_002.wav	ambient	6	0	0.0027999999999792635	1868.7365
98.02	6.0	symphonic	4	4	508	49	symphonic_000.wav	symphonic	8	1	0.017299999999977445	1880.7361
112.0	6.0	symphonic	4	4	515	56	symphonic_002.wav	symphonic	4	0	0.003999999999905413	1894.736
122.0	6.0	country	4	4	520	61	country_000.wav	country	6	0	0.0024000000000796717	1904.7364
134.0	6.0	metal	4	4	526	67	metal_002.wav	metal	6	0	0.003600000000005821	1916.7365
146.0	6.0	ambient	4	4	532	73	ambient_000.wav	ambient	4	0	0.003400000000056025	1928.7362
156.0	6.0	ambient	4	4	537	78	ambient_004.wav	ambient	6	0	0.002399999999852298	1938.7369
168.0	6.0	country	4	4	543	84	country_004.wav	country	4	0	0.0025000000000545697	1950.7363
178.0	6.0	rocknroll	4	4	548	89	rocknroll_000.wav	rocknroll	4	0	0.002499999999827196	1960.7369
188.02	6.0	metal	4	4	553	94	metal_001.wav	metal	8	1	0.01710000000002765	1970.7361
202.0	6.0	metal	4	4	560	101	metal_004.wav	metal	4	0	0.002399999999852298	1984.7362
212.0	6.0	rocknroll	4	4	565	106	rocknroll_001.wav	rocknroll	6	0	0.002399999999852298	1994.7362
224.0	6.0	rocknroll	4	4	571	112	rocknroll_004.wav	rocknroll	6	0	0.0027999999999792635	2006.736
236.0	6.0	ambient	4	4	577	118	ambient_001.wav	ambient	6	0	0.002199999999902502	2018.7362
248.0	6.0	rocknroll	4	4	583	124	rocknroll_003.wav	rocknroll	6	0	0.0025000000000545697	2030.7364
260.0	6.0	symphonic	4	4	589	130	symphonic_001.wav	symphonic	6	0	0.003100000000131331	2042.7367
272.01	6.0	rocknroll	4	4	595	136	rocknroll_002.wav	rocknroll	8	1	0.011400000000321596	2054.7362
286.01	6.0	country	4	4	602	143	country_002.wav	country	8	1	0.012999999999919964	2068.7361
