onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.01	6.0	ambient	7	0	918	0	ambient_004.wav	ambient	6	0	0.007100000000264117	2834.5609
12.0	6.0	country	7	0	924	6	country_003.wav	country	6	0	0.002899999999954161	2846.5602
24.02	6.0	metal	7	0	930	12	metal_002.wav	metal	8	1	0.015200000000277212	2858.5604
38.0	6.0	country	7	0	937	19	country_002.wav	country	6	0	0.003700000000208093	2872.5604
50.0	6.0	rocknroll	7	0	943	25	rocknroll_004.wav	rocknroll	6	0	0.0024999999995998228	2884.5617
62.0	6.0	symphonic	7	0	949	31	symphonic_004.wav	symphonic	4	0	0.0035000000002582965	2896.5602
72.0	6.0	symphonic	7	0	954	36	symphonic_000.wav	symphonic	6	0	0.0025000000000545697	2906.5604
84.0	6.0	metal	7	0	960	42	metal_003.wav	metal	6	0	0.003099999999903957	2918.5609
96.0	6.0	metal	7	0	966	48	metal_001.wav	metal	6	0	0.0038999999997031405	2930.5601
108.0	6.0	symphonic	7	0	972	54	symphonic_001.wav	symphonic	6	0	0.003099999999903957	2942.5605
120.01	6.0	country	7	0	978	60	country_001.wav	country	8	1	0.011799999999766442	2954.5608
134.0	6.0	country	7	0	985	67	country_000.wav	country	6	0	0.002600000000256841	2968.5606
146.0	6.0	symphonic	7	0	991	73	symphonic_002.wav	symphonic	6	0	0.002599999999802094	2980.5603
158.0	6.0	rocknroll	7	0	997	79	rocknroll_002.wav	rocknroll	6	0	0.002399999999852298	2992.5605
170.0	6.0	metal	7	0	1003	85	metal_004.wav	metal	4	0	0.0027000000000043656	3004.5601
180.0	6.0	ambient	7	0	1008	90	ambient_000.wav	ambient	6	0	0.00279999999975189	3014.5609999999997
192.02	6.0	symphonic	7	0	1014	96	symphonic_003.wav	symphonic	8	1	0.017600000000129512	3026.5602
206.0	6.0	ambient	7	0	1021	103	ambient_001.wav	ambient	6	0	0.003999999999905413	3040.5601
218.01	6.0	rocknroll	7	0	1027	109	rocknroll_003.wav	rocknroll	8	1	0.009400000000368893	3052.5606
232.0	6.0	country	7	0	1034	116	country_004.wav	country	4	0	0.003700000000208093	3066.5602
242.0	6.0	ambient	7	0	1039	121	ambient_002.wav	ambient	4	0	0.0035000000002582965	3076.5602
252.0	6.0	metal	7	0	1044	126	metal_000.wav	metal	6	0	0.0025000000000545697	3086.5611
264.0	6.0	rocknroll	7	0	1050	132	rocknroll_001.wav	rocknroll	6	0	0.0038999999997031405	3098.5601
276.0	6.0	rocknroll	7	0	1056	138	rocknroll_000.wav	rocknroll	4	0	0.0035000000002582965	3110.5604
286.01	6.0	ambient	7	0	1061	143	ambient_003.wav	ambient	8	1	0.01110000000016953	3120.5605
