onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.06	6.0	symphonic	1	1	0	0	symphonic_004.wav	symphonic	6	0	0.0644000000000915	740.9141
12.06	6.0	ambient	1	1	6	6	ambient_004.wav	ambient	6	0	0.06209999999998673	752.9141
24.05	6.0	symphonic	1	1	12	12	symphonic_002.wav	symphonic	6	0	0.04689999999993688	764.9142
36.06	6.0	rocknroll	1	1	18	18	rocknroll_002.wav	rocknroll	8	1	0.055399999999963256	776.9144
50.04	6.0	symphonic	1	1	25	25	symphonic_003.wav	symphonic	8	1	0.04409999999995762	790.9139
64.04	6.0	metal	1	1	32	32	metal_001.wav	metal	6	0	0.043599999999969434	804.9142
76.06	6.0	country	1	1	38	38	country_000.wav	country	8	1	0.0644999999999527	816.9129
90.04	6.0	rocknroll	1	1	45	45	rocknroll_001.wav	rocknroll	6	0	0.04259999999999309	830.9129
102.03	6.0	country	1	1	51	51	country_002.wav	country	6	0	0.03369999999995344	842.9133
114.04	6.0	symphonic	1	1	57	57	symphonic_000.wav	symphonic	6	0	0.044399999999996	854.9136
126.05	6.0	country	1	1	63	63	country_003.wav	country	4	0	0.04829999999992651	866.9129
136.04	6.0	ambient	1	1	68	68	ambient_000.wav	ambient	8	1	0.04169999999999163	876.9136
150.04	6.0	ambient	1	1	75	75	ambient_003.wav	ambient	6	0	0.041999999999916326	890.9133
162.06	6.0	country	1	1	81	81	country_001.wav	country	6	0	0.058100000000081316	902.9137
174.03	6.0	country	1	1	87	87	country_004.wav	country	6	0	0.03489999999999327	914.9131
186.04	6.0	metal	1	1	93	93	metal_002.wav	metal	6	0	0.044800000000009284	926.9132
198.04	6.0	ambient	1	1	99	99	ambient_001.wav	ambient	6	0	0.043000000000006366	938.9131
210.05	6.0	metal	1	1	105	105	metal_004.wav	metal	6	0	0.05119999999999436	950.913
222.04	6.0	rocknroll	1	1	111	111	rocknroll_004.wav	rocknroll	6	0	0.037599999999997635	962.9131
234.03	6.0	ambient	1	1	117	117	ambient_002.wav	ambient	4	0	0.033299999999940155	974.9133
244.05	6.0	rocknroll	1	1	122	122	rocknroll_003.wav	rocknroll	6	0	0.050700000000006185	984.9136
256.04	6.0	rocknroll	1	1	128	128	rocknroll_000.wav	rocknroll	4	0	0.03909999999996217	996.913
266.04	6.0	metal	1	1	133	133	metal_000.wav	metal	4	0	0.043000000000006366	1006.9131
276.04	6.0	metal	1	1	138	138	metal_003.wav	metal	8	1	0.040999999999939966	1016.913
290.03	6.0	symphonic	1	1	145	145	symphonic_001.wav	symphonic	4	0	0.03389999999990323	1030.913
