name	x	y	z	size	type	manufacturer
1	66.9850112668135	-16.4407903767612	-13.5147765385502	4	surface	AdTech
2	67.4819547542117	-26.5015443180308	-9.72603452643152	4	surface	AdTech
3	66.8485804732792	-36.9000769884356	-5.83107204004705	4	surface	AdTech
4	64.3219503030832	-46.7086356954879	-1.56611670550236	4	surface	AdTech
5	60.3917937761128	-55.8286613821371	1.30183609967363	4	surface	AdTech
6	67.2848700249159	-22.342600578712	-0.75675735015188	4	surface	AdTech
7	66.6362261973589	-31.9073843631436	2.94545817515461	4	surface	AdTech
8	65.5271041080779	-42.2417294123601	6.40359531402025	4	surface	AdTech
9	60.8653932806116	-51.9219128770357	9.79489995352727	4	surface	AdTech
10	54.7262205294045	20.1824576669805	-7.32438452096294	4	surface	AdTech
11	57.4706045724872	10.078911978252	-3.24442561049836	4	surface	AdTech
12	62.6307382951693	0.629527874064323	0.768700800607602	4	surface	AdTech
13	62.49489515556	-8.25969845209698	4.25847537738254	4	surface	AdTech
14	65.8857216524056	-18.0682571591492	8.52343071192723	4	surface	AdTech
15	65.152330641275	-28.1504069741483	12.4577811732189	4	surface	AdTech
16	65.1119431052009	-38.0101777402562	15.9750002744452	4	surface	AdTech
17	62.9037059084382	-47.2883948546083	18.8232590921677	4	surface	AdTech
18	58.5836664291218	24.0036226771642	1.75111312958247	4	surface	AdTech
19	60.9870073641706	14.3960471452736	5.74454555323486	4	surface	AdTech
20	62.0047070404444	5.26304589649171	9.79705993924799	4	surface	AdTech
21	63.7519939200866	-4.3445296353988	13.7904923629004	4	surface	AdTech
22	65.7459813770006	-14.4266794503979	17.724842824192	4	surface	AdTech
23	65.525893995528	-23.6750803794238	21.4664463244057	4	surface	AdTech
24	65.226731843684	-34.0094254286402	24.9245834632713	4	surface	AdTech
25	61.9423328083227	-43.2662466692629	27.6272338318208	4	surface	AdTech
26	56.669633305831	28.1541461048862	9.68143717419792	4	surface	AdTech
27	60.0184616872273	18.6619702532397	13.9857804836498	4	surface	AdTech
28	60.6051397132707	8.94741535270196	18.7072551531669	4	surface	AdTech
29	62.7807771323018	-0.07018621583601	23.0706804249795	4	surface	AdTech
30	62.1729730118329	-9.83595317542938	27.0444188611783	4	surface	AdTech
31	62.7299537713177	-20.2130899721047	30.7937728983898	4	surface	AdTech
32	63.0948869702822	-29.4913070864568	33.6420317161122	4	surface	AdTech
33	59.146535129453	-39.5818772130526	36.5374290457396	4	surface	AdTech
34	51.861142838037	32.7876641273136	18.7097963128383	4	surface	AdTech
35	55.6852691771134	23.4536797033699	23.0338336097437	4	surface	AdTech
36	57.6163569496437	13.6023292488588	27.5900058426343	4	surface	AdTech
37	58.8682680848655	3.83656228926543	31.5637442788331	4	surface	AdTech
38	58.1886114234761	-6.13018784548968	35.8090056259242	4	surface	AdTech
39	58.0351942604866	-16.1695459130299	39.45213918887	4	surface	AdTech
40	58.9143510048979	-25.7427500090582	42.1154015825123	4	surface	AdTech
41	55.3009889010876	-35.6751287079512	45.0304928995933	4	surface	AdTech
