onset	duration	trial_type	TrialType	Stimulus	SSD	Response	RT	CorrectGo	SuccStop
158.0	1.5	go	0	1	0.0	50	0.597	1	0
162.125	1.5	go	0	0	0.0	49	0.64	1	0
165.75	1.5	successful stop	1	1	0.355	0	0.0	0	1
168.0	1.5	go	0	0	0.0	49	0.58	1	0
170.5	1.5	successful stop	1	1	0.315	0	0.0	0	1
173.0	1.5	go	0	0	0.0	49	0.563	1	0
175.875	1.5	go	0	1	0.0	50	0.543	1	0
178.0	1.5	go	0	0	0.0	49	0.602	1	0
181.875	1.5	go	0	1	0.0	50	0.454	1	0
185.125	1.5	failed stop	1	0	0.395	49	0.476	1	0
190.5	1.5	go	0	1	0.0	50	0.436	1	0
192.75	1.5	go	0	0	0.0	49	0.506	1	0
195.375	1.5	go	0	1	0.0	50	0.544	1	0
198.25	1.5	go	0	1	0.0	50	0.509	1	0
200.5	1.5	go	0	0	0.0	49	0.562	1	0
202.75	1.5	successful stop	1	0	0.275	0	0.0	0	1
204.75	1.5	successful stop	1	0	0.315	0	0.0	0	1
206.875	1.5	go	0	1	0.0	50	0.442	1	0
209.0	1.5	go	0	0	0.0	49	0.437	1	0
212.0	1.5	go	0	1	0.0	50	0.532	1	0
214.0	1.5	go	0	0	0.0	49	0.588	1	0
216.875	1.5	go	0	1	0.0	50	0.56	1	0
219.5	1.5	go	0	1	0.0	50	0.527	1	0
223.5	1.5	successful stop	1	0	0.315	0	0.0	0	1
226.0	1.5	successful stop	1	1	0.275	0	0.0	0	1
228.375	1.5	go	0	1	0.0	50	0.579	1	0
231.375	1.5	go	0	0	0.0	49	0.554	1	0
234.125	1.5	go	0	0	0.0	49	0.572	1	0
236.75	1.5	go	0	0	0.0	49	0.458	1	0
238.875	1.5	go	0	0	0.0	49	0.565	1	0
242.875	1.5	failed stop	1	1	0.275	50	0.436	1	0
246.375	1.5	go	0	1	0.0	50	0.576	1	0
248.875	1.5	go	0	1	0.0	50	0.515	1	0
251.875	1.5	go	0	0	0.0	49	0.611	1	0
255.125	1.5	failed stop	1	1	0.355	50	0.504	1	0
258.5	1.5	go	0	0	0.0	49	0.441	1	0
263.0	1.5	failed stop	1	1	0.395	50	0.54	1	0
265.375	1.5	go	0	0	0.0	49	0.493	1	0
267.5	1.5	go	0	1	0.0	50	0.632	1	0
271.25	1.5	go	0	0	0.0	49	0.601	1	0
273.25	1.5	go	0	0	0.0	49	0.512	1	0
275.625	1.5	go	0	0	0.0	49	0.537	1	0
280.375	1.5	successful stop	1	1	0.355	0	0.0	0	1
282.875	1.5	go	0	1	0.0	50	0.598	1	0
285.0	1.5	successful stop	1	1	0.395	0	0.0	0	1
287.875	1.5	go	0	0	0.0	49	0.413	1	0
290.0	1.5	go	0	0	0.0	49	0.551	1	0
292.25	1.5	go	0	1	0.0	50	0.589	1	0
295.625	1.5	go	0	0	0.0	49	0.557	1	0
297.75	1.5	go	0	1	0.0	50	0.48	1	0
300.125	1.5	go	0	0	0.0	49	0.457	1	0
302.125	1.5	successful stop	1	1	0.275	0	0.0	0	1
304.875	1.5	go	0	1	0.0	50	0.522	1	0
307.875	1.5	go	0	0	0.0	49	0.482	1	0
311.625	1.5	failed stop	1	1	0.355	50	0.403	1	0
313.625	1.5	go	0	0	0.0	49	0.426	1	0
315.875	1.5	go	0	1	0.0	50	0.48	1	0
318.25	1.5	go	0	0	0.0	49	0.513	1	0
322.75	1.5	successful stop	1	0	0.275	0	0.0	0	1
325.0	1.5	go	0	1	0.0	50	0.514	1	0
328.0	1.5	go	0	1	0.0	50	0.521	1	0
331.875	1.5	go	0	1	0.0	50	0.598	1	0
334.625	1.5	failed stop	1	0	0.395	49	0.608	1	0
337.375	1.5	go	0	0	0.0	49	0.609	1	0
340.25	1.5	go	0	0	0.0	49	0.477	1	0
343.125	1.5	successful stop	1	0	0.355	0	0.0	0	1
345.375	1.5	go	0	1	0.0	50	0.527	1	0
347.75	1.5	go	0	1	0.0	50	0.496	1	0
351.25	1.5	successful stop	1	0	0.315	0	0.0	0	1
354.0	1.5	go	0	0	0.0	49	0.861	1	0
356.625	1.5	go	0	1	0.0	50	0.467	1	0
359.125	1.5	go	0	1	0.0	50	0.551	1	0
