onset	duration	event_type	face_type	rep_status	trial	rep_lag	value	stim_file
132.7398182	n/a	show_circle	n/a	n/a	35	n/a	0	circle.bmp
132.7798182	n/a	left_press	n/a	n/a	35	n/a	256	n/a
134.4398182	n/a	show_cross	n/a	n/a	36	n/a	1	cross.bmp
135.0816364	n/a	show_face	unfamiliar_face	first_show	36	n/a	13	u077.bmp
135.9107273	n/a	show_circle	n/a	n/a	36	n/a	0	circle.bmp
135.9407273	n/a	right_press	n/a	n/a	36	n/a	4096	n/a
137.61072727270002	n/a	show_cross	n/a	n/a	37	n/a	1	cross.bmp
138.2061818	n/a	show_face	unfamiliar_face	immediate_repeat	37	1	14	u077.bmp
139.1061818	n/a	show_circle	n/a	n/a	37	n/a	0	circle.bmp
139.12345454549998	n/a	right_press	n/a	n/a	37	n/a	4096	n/a
140.8061818	n/a	show_cross	n/a	n/a	38	n/a	1	cross.bmp
141.4307273	n/a	show_face	scrambled_face	delayed_repeat	38	11	19	s142.bmp
142.2698182	n/a	show_circle	n/a	n/a	38	n/a	0	circle.bmp
142.32254545450002	n/a	left_press	n/a	n/a	38	n/a	256	n/a
143.9698182	n/a	show_cross	n/a	n/a	39	n/a	1	cross.bmp
144.6207273	n/a	show_face	scrambled_face	first_show	39	n/a	17	s034.bmp
145.4498182	n/a	right_press	n/a	n/a	39	n/a	4096	n/a
145.478	n/a	show_circle	n/a	n/a	39	n/a	0	circle.bmp
147.178	n/a	show_cross	n/a	n/a	40	n/a	1	cross.bmp
147.74436363639998	n/a	show_face	scrambled_face	immediate_repeat	40	1	18	s034.bmp
148.7343636	n/a	show_circle	n/a	n/a	40	n/a	0	circle.bmp
148.7452727	n/a	right_press	n/a	n/a	40	n/a	4096	n/a
150.4343636	n/a	show_cross	n/a	n/a	41	n/a	1	cross.bmp
150.9016364	n/a	show_face	unfamiliar_face	delayed_repeat	41	12	15	u131.bmp
151.868	n/a	right_press	n/a	n/a	41	n/a	4096	n/a
151.9189091	n/a	show_circle	n/a	n/a	41	n/a	0	circle.bmp
151.9752727	n/a	double_press	n/a	n/a	41	n/a	4352	n/a
153.6189091	n/a	show_cross	n/a	n/a	42	n/a	1	cross.bmp
154.2598182	n/a	show_face	unfamiliar_face	first_show	42	n/a	13	u100.bmp
155.0989091	n/a	show_circle	n/a	n/a	42	n/a	0	circle.bmp
155.1689091	n/a	left_press	n/a	n/a	42	n/a	256	n/a
156.7989091	n/a	show_cross	n/a	n/a	43	n/a	1	cross.bmp
157.43345454549998	n/a	show_face	unfamiliar_face	immediate_repeat	43	1	14	u100.bmp
157.9898182	n/a	left_press	n/a	n/a	43	n/a	256	n/a
158.3389091	n/a	show_circle	n/a	n/a	43	n/a	0	circle.bmp
160.0389091	n/a	show_cross	n/a	n/a	44	n/a	1	cross.bmp
160.5070909	n/a	show_face	scrambled_face	first_show	44	n/a	17	s087.bmp
161.3289091	n/a	left_press	n/a	n/a	44	n/a	256	n/a
161.4152727	n/a	show_circle	n/a	n/a	44	n/a	0	circle.bmp
163.1152727	n/a	show_cross	n/a	n/a	45	n/a	1	cross.bmp
163.748	n/a	show_face	scrambled_face	immediate_repeat	45	1	18	s087.bmp
164.4807273	n/a	right_press	n/a	n/a	45	n/a	4096	n/a
164.7252727	n/a	show_circle	n/a	n/a	45	n/a	0	circle.bmp
166.42527272729998	n/a	show_cross	n/a	n/a	46	n/a	1	cross.bmp
166.97254545450002	n/a	show_face	scrambled_face	delayed_repeat	46	14	19	s088.bmp
167.9352727	n/a	show_circle	n/a	n/a	46	n/a	0	circle.bmp
168.1816364	n/a	left_press	n/a	n/a	46	n/a	256	n/a
169.6352727	n/a	show_cross	n/a	n/a	47	n/a	1	cross.bmp
170.2298182	n/a	show_face	scrambled_face	first_show	47	n/a	17	s074.bmp
171.0552727	n/a	show_circle	n/a	n/a	47	n/a	0	circle.bmp
171.398	n/a	right_press	n/a	n/a	47	n/a	4096	n/a
172.7552727	n/a	show_cross	n/a	n/a	48	n/a	1	cross.bmp
173.2534545	n/a	show_face	unfamiliar_face	first_show	48	n/a	13	u058.bmp
174.1370909	n/a	right_press	n/a	n/a	48	n/a	4096	n/a
174.1789091	n/a	show_circle	n/a	n/a	48	n/a	0	circle.bmp
175.8789091	n/a	show_cross	n/a	n/a	49	n/a	1	cross.bmp
176.49436363639998	n/a	show_face	unfamiliar_face	immediate_repeat	49	1	14	u058.bmp
177.33436363639998	n/a	show_circle	n/a	n/a	49	n/a	0	circle.bmp
177.4043636	n/a	right_press	n/a	n/a	49	n/a	4096	n/a
179.0343636	n/a	show_cross	n/a	n/a	50	n/a	1	cross.bmp
179.6343636	n/a	show_face	famous_face	first_show	50	n/a	5	f038.bmp
180.4970909	n/a	show_circle	n/a	n/a	50	n/a	0	circle.bmp
180.6652727	n/a	left_press	n/a	n/a	50	n/a	256	n/a
182.1970909	n/a	show_cross	n/a	n/a	51	n/a	1	cross.bmp
182.6752727	n/a	show_face	scrambled_face	first_show	51	n/a	17	s090.bmp
183.4961818	n/a	show_circle	n/a	n/a	51	n/a	0	circle.bmp
183.4961818	n/a	right_press	n/a	n/a	51	n/a	4096	n/a
185.1961818	n/a	show_cross	n/a	n/a	52	n/a	1	cross.bmp
185.6652727	n/a	show_face	famous_face	first_show	52	n/a	5	f020.bmp
186.3670909	n/a	right_press	n/a	n/a	52	n/a	4096	n/a
186.6225455	n/a	show_circle	n/a	n/a	52	n/a	0	circle.bmp
