onset	duration	event_type	face_type	rep_status	trial	rep_lag	value	stim_file
48.778	n/a	show_circle	n/a	n/a	8	n/a	0	circle.bmp
50.478	n/a	show_cross	n/a	n/a	9	n/a	1	cross.bmp
50.97072727	n/a	show_face	scrambled_face	delayed_repeat	9	8	19	s096.bmp
51.98163636	n/a	show_circle	n/a	n/a	9	n/a	0	circle.bmp
53.68163636	n/a	show_cross	n/a	n/a	10	n/a	1	cross.bmp
54.27890909	n/a	show_face	unfamiliar_face	first_show	10	n/a	13	u117.bmp
55.03345455	n/a	right_press	n/a	n/a	10	n/a	4096	n/a
55.13345455	n/a	show_circle	n/a	n/a	10	n/a	0	circle.bmp
56.83345455	n/a	show_cross	n/a	n/a	11	n/a	1	cross.bmp
57.40254545	n/a	show_face	unfamiliar_face	immediate_repeat	11	1	14	u117.bmp
58.11981818180001	n/a	right_press	n/a	n/a	11	n/a	4096	n/a
58.24436364	n/a	show_circle	n/a	n/a	11	n/a	0	circle.bmp
59.944363636400006	n/a	show_cross	n/a	n/a	12	n/a	1	cross.bmp
60.55981818	n/a	show_face	famous_face	first_show	12	n/a	5	f098.bmp
61.478	n/a	show_circle	n/a	n/a	12	n/a	0	circle.bmp
63.178	n/a	show_cross	n/a	n/a	13	n/a	1	cross.bmp
63.78436364	n/a	show_face	scrambled_face	first_show	13	n/a	17	s008.bmp
64.48709091	n/a	right_press	n/a	n/a	13	n/a	4096	n/a
64.79527273	n/a	show_circle	n/a	n/a	13	n/a	0	circle.bmp
66.49527272729999	n/a	show_cross	n/a	n/a	14	n/a	1	cross.bmp
67.04163636359999	n/a	show_face	scrambled_face	immediate_repeat	14	1	18	s008.bmp
67.68072727270001	n/a	right_press	n/a	n/a	14	n/a	4096	n/a
67.90618182	n/a	show_circle	n/a	n/a	14	n/a	0	circle.bmp
69.60618182	n/a	show_cross	n/a	n/a	15	n/a	1	cross.bmp
70.24890909	n/a	show_face	unfamiliar_face	delayed_repeat	15	9	15	u005.bmp
71.18163636359999	n/a	right_press	n/a	n/a	15	n/a	4096	n/a
71.18890909	n/a	show_circle	n/a	n/a	15	n/a	0	circle.bmp
72.88890909	n/a	show_cross	n/a	n/a	16	n/a	1	cross.bmp
73.43981818	n/a	show_face	famous_face	first_show	16	n/a	5	f139.bmp
74.26163636359999	n/a	right_press	n/a	n/a	16	n/a	4096	n/a
74.31890909090001	n/a	show_circle	n/a	n/a	16	n/a	0	circle.bmp
76.01890909	n/a	show_cross	n/a	n/a	17	n/a	1	cross.bmp
76.64709091	n/a	show_face	famous_face	immediate_repeat	17	1	6	f139.bmp
77.30254545449999	n/a	right_press	n/a	n/a	17	n/a	4096	n/a
77.58890909	n/a	show_circle	n/a	n/a	17	n/a	0	circle.bmp
79.28890909	n/a	show_cross	n/a	n/a	18	n/a	1	cross.bmp
79.87072727270001	n/a	show_face	famous_face	delayed_repeat	18	11	7	f119.bmp
80.47890909	n/a	right_press	n/a	n/a	18	n/a	4096	n/a
80.72618181819999	n/a	show_circle	n/a	n/a	18	n/a	0	circle.bmp
82.42618181819999	n/a	show_cross	n/a	n/a	19	n/a	1	cross.bmp
82.91163636	n/a	show_face	scrambled_face	first_show	19	n/a	17	s001.bmp
83.49709091	n/a	right_press	n/a	n/a	19	n/a	4096	n/a
83.79436364	n/a	show_circle	n/a	n/a	19	n/a	0	circle.bmp
85.49436363640001	n/a	show_cross	n/a	n/a	20	n/a	1	cross.bmp
86.08527273	n/a	show_face	scrambled_face	immediate_repeat	20	1	18	s001.bmp
86.97527273	n/a	right_press	n/a	n/a	20	n/a	4096	n/a
87.10254545	n/a	show_circle	n/a	n/a	20	n/a	0	circle.bmp
88.80254545	n/a	show_cross	n/a	n/a	21	n/a	1	cross.bmp
89.30981818	n/a	show_face	famous_face	delayed_repeat	21	13	7	f145.bmp
89.988	n/a	right_press	n/a	n/a	21	n/a	4096	n/a
90.24527273	n/a	show_circle	n/a	n/a	21	n/a	0	circle.bmp
91.94527273	n/a	show_cross	n/a	n/a	22	n/a	1	cross.bmp
92.41618182	n/a	show_face	famous_face	first_show	22	n/a	5	f028.bmp
93.04072727	n/a	right_press	n/a	n/a	22	n/a	4096	n/a
93.27618182	n/a	show_circle	n/a	n/a	22	n/a	0	circle.bmp
94.97618182	n/a	show_cross	n/a	n/a	23	n/a	1	cross.bmp
95.52345455	n/a	show_face	unfamiliar_face	first_show	23	n/a	13	u095.bmp
96.16618182	n/a	right_press	n/a	n/a	23	n/a	4096	n/a
96.54072727	n/a	show_circle	n/a	n/a	23	n/a	0	circle.bmp
98.24072727	n/a	show_cross	n/a	n/a	24	n/a	1	cross.bmp
98.698	n/a	show_face	famous_face	delayed_repeat	24	12	7	f098.bmp
99.53890909	n/a	show_circle	n/a	n/a	24	n/a	0	circle.bmp
101.2389091	n/a	show_cross	n/a	n/a	25	n/a	1	cross.bmp
101.7216364	n/a	show_face	scrambled_face	first_show	25	n/a	17	s037.bmp
102.6689091	n/a	show_circle	n/a	n/a	25	n/a	0	circle.bmp
104.3689091	n/a	show_cross	n/a	n/a	26	n/a	1	cross.bmp
104.9789091	n/a	show_face	scrambled_face	immediate_repeat	26	1	18	s037.bmp
105.9925455	n/a	show_circle	n/a	n/a	26	n/a	0	circle.bmp
107.6925455	n/a	show_cross	n/a	n/a	27	n/a	1	cross.bmp
108.3198182	n/a	show_face	famous_face	first_show	27	n/a	5	f089.bmp
109.1943636	n/a	show_circle	n/a	n/a	27	n/a	0	circle.bmp
110.8943636	n/a	show_cross	n/a	n/a	28	n/a	1	cross.bmp
111.4107273	n/a	show_face	famous_face	immediate_repeat	28	1	6	f089.bmp
112.4234545	n/a	show_circle	n/a	n/a	28	n/a	0	circle.bmp
114.1234545	n/a	show_cross	n/a	n/a	29	n/a	1	cross.bmp
114.668	n/a	show_face	famous_face	first_show	29	n/a	5	f111.bmp
115.5052727	n/a	show_circle	n/a	n/a	29	n/a	0	circle.bmp
117.2052727	n/a	show_cross	n/a	n/a	30	n/a	1	cross.bmp
117.6752727	n/a	show_face	unfamiliar_face	first_show	30	n/a	13	u070.bmp
118.5689091	n/a	show_circle	n/a	n/a	30	n/a	0	circle.bmp
120.2689091	n/a	show_cross	n/a	n/a	31	n/a	1	cross.bmp
120.8489091	n/a	show_face	famous_face	delayed_repeat	31	9	7	f028.bmp
121.488	n/a	right_press	n/a	n/a	31	n/a	4096	n/a
121.7470909	n/a	show_circle	n/a	n/a	31	n/a	0	circle.bmp
123.4470909	n/a	show_cross	n/a	n/a	32	n/a	1	cross.bmp
123.9898182	n/a	show_face	famous_face	first_show	32	n/a	5	f124.bmp
124.928	n/a	show_circle	n/a	n/a	32	n/a	0	circle.bmp
126.628	n/a	show_cross	n/a	n/a	33	n/a	1	cross.bmp
127.2634545	n/a	show_face	unfamiliar_face	delayed_repeat	33	10	15	u095.bmp
127.9789091	n/a	right_press	n/a	n/a	33	n/a	4096	n/a
128.2070909	n/a	show_circle	n/a	n/a	33	n/a	0	circle.bmp
129.9070909	n/a	show_cross	n/a	n/a	34	n/a	1	cross.bmp
130.55436363639998	n/a	show_face	unfamiliar_face	first_show	34	n/a	13	u048.bmp
131.4325455	n/a	show_circle	n/a	n/a	34	n/a	0	circle.bmp
131.43345454549998	n/a	right_press	n/a	n/a	34	n/a	4096	n/a
133.13254545450002	n/a	show_cross	n/a	n/a	35	n/a	1	cross.bmp
133.66254545450002	n/a	show_face	famous_face	first_show	35	n/a	5	f074.bmp
134.5861818	n/a	show_circle	n/a	n/a	35	n/a	0	circle.bmp
136.2861818	n/a	show_cross	n/a	n/a	36	n/a	1	cross.bmp
136.9189091	n/a	show_face	unfamiliar_face	first_show	36	n/a	13	u021.bmp
137.7934545	n/a	show_circle	n/a	n/a	36	n/a	0	circle.bmp
139.4934545	n/a	show_cross	n/a	n/a	37	n/a	1	cross.bmp
140.1261818	n/a	show_face	famous_face	delayed_repeat	37	8	7	f111.bmp
141.0770909	n/a	show_circle	n/a	n/a	37	n/a	0	circle.bmp
142.7770909	n/a	show_cross	n/a	n/a	38	n/a	1	cross.bmp
143.4170909	n/a	show_face	unfamiliar_face	first_show	38	n/a	13	u019.bmp
144.2998182	n/a	show_circle	n/a	n/a	38	n/a	0	circle.bmp
145.9998182	n/a	show_cross	n/a	n/a	39	n/a	1	cross.bmp
146.54163636360002	n/a	show_face	unfamiliar_face	immediate_repeat	39	1	14	u019.bmp
147.5252727	n/a	show_circle	n/a	n/a	39	n/a	0	circle.bmp
149.2252727	n/a	show_cross	n/a	n/a	40	n/a	1	cross.bmp
149.8489091	n/a	show_face	unfamiliar_face	delayed_repeat	40	10	15	u070.bmp
150.5007273	n/a	right_press	n/a	n/a	40	n/a	4096	n/a
150.7134545	n/a	show_circle	n/a	n/a	40	n/a	0	circle.bmp
152.4134545	n/a	show_cross	n/a	n/a	41	n/a	1	cross.bmp
152.8889091	n/a	show_face	scrambled_face	first_show	41	n/a	17	s026.bmp
153.8552727	n/a	show_circle	n/a	n/a	41	n/a	0	circle.bmp
155.5552727	n/a	show_cross	n/a	n/a	42	n/a	1	cross.bmp
156.17981818180002	n/a	show_face	scrambled_face	immediate_repeat	42	1	18	s026.bmp
157.03345454549998	n/a	show_circle	n/a	n/a	42	n/a	0	circle.bmp
158.7334545	n/a	show_cross	n/a	n/a	43	n/a	1	cross.bmp
159.2543636	n/a	show_face	famous_face	delayed_repeat	43	11	7	f124.bmp
160.11072727270002	n/a	show_circle	n/a	n/a	43	n/a	0	circle.bmp
161.8107273	n/a	show_cross	n/a	n/a	44	n/a	1	cross.bmp
162.4616364	n/a	show_face	scrambled_face	first_show	44	n/a	17	s086.bmp
163.1352727	n/a	right_press	n/a	n/a	44	n/a	4096	n/a
163.428	n/a	show_circle	n/a	n/a	44	n/a	0	circle.bmp
165.128	n/a	show_cross	n/a	n/a	45	n/a	1	cross.bmp
165.6189091	n/a	show_face	scrambled_face	immediate_repeat	45	1	18	s086.bmp
166.3507273	n/a	right_press	n/a	n/a	45	n/a	4096	n/a
166.45527272729998	n/a	show_circle	n/a	n/a	45	n/a	0	circle.bmp
168.1552727	n/a	show_cross	n/a	n/a	46	n/a	1	cross.bmp
168.6589091	n/a	show_face	unfamiliar_face	delayed_repeat	46	12	15	u048.bmp
169.6407273	n/a	show_circle	n/a	n/a	46	n/a	0	circle.bmp
171.3407273	n/a	show_cross	n/a	n/a	47	n/a	1	cross.bmp
171.9661818	n/a	show_face	famous_face	first_show	47	n/a	5	f132.bmp
172.91254545450002	n/a	show_circle	n/a	n/a	47	n/a	0	circle.bmp
174.6125455	n/a	show_cross	n/a	n/a	48	n/a	1	cross.bmp
175.0734545	n/a	show_face	famous_face	immediate_repeat	48	1	6	f132.bmp
176.0470909	n/a	show_circle	n/a	n/a	48	n/a	0	circle.bmp
177.7470909	n/a	show_cross	n/a	n/a	49	n/a	1	cross.bmp
178.2307273	n/a	show_face	famous_face	delayed_repeat	49	14	7	f074.bmp
179.058	n/a	show_circle	n/a	n/a	49	n/a	0	circle.bmp
180.758	n/a	show_cross	n/a	n/a	50	n/a	1	cross.bmp
181.4216364	n/a	show_face	famous_face	first_show	50	n/a	5	f010.bmp
182.0661818	n/a	right_press	n/a	n/a	50	n/a	4096	n/a
182.378	n/a	show_circle	n/a	n/a	50	n/a	0	circle.bmp
184.078	n/a	show_cross	n/a	n/a	51	n/a	1	cross.bmp
184.7125455	n/a	show_face	unfamiliar_face	delayed_repeat	51	15	15	u021.bmp
185.7234545	n/a	show_circle	n/a	n/a	51	n/a	0	circle.bmp
187.4234545	n/a	show_cross	n/a	n/a	52	n/a	1	cross.bmp
188.0370909	n/a	show_face	scrambled_face	first_show	52	n/a	17	s056.bmp
188.8434545	n/a	right_press	n/a	n/a	52	n/a	4096	n/a
189.0534545	n/a	show_circle	n/a	n/a	52	n/a	0	circle.bmp
190.7534545	n/a	show_cross	n/a	n/a	53	n/a	1	cross.bmp
191.378	n/a	show_face	scrambled_face	immediate_repeat	53	1	18	s056.bmp
192.1116364	n/a	right_press	n/a	n/a	53	n/a	4096	n/a
192.278	n/a	show_circle	n/a	n/a	53	n/a	0	circle.bmp
193.978	n/a	show_cross	n/a	n/a	54	n/a	1	cross.bmp
194.6025455	n/a	show_face	famous_face	first_show	54	n/a	5	f104.bmp
195.2843636	n/a	right_press	n/a	n/a	54	n/a	4096	n/a
195.6134545	n/a	show_circle	n/a	n/a	54	n/a	0	circle.bmp
197.3134545	n/a	show_cross	n/a	n/a	55	n/a	1	cross.bmp
197.7761818	n/a	show_face	scrambled_face	first_show	55	n/a	17	s068.bmp
198.7707273	n/a	show_circle	n/a	n/a	55	n/a	0	circle.bmp
200.4707273	n/a	show_cross	n/a	n/a	56	n/a	1	cross.bmp
200.9998182	n/a	show_face	famous_face	first_show	56	n/a	5	f036.bmp
201.9352727	n/a	show_circle	n/a	n/a	56	n/a	0	circle.bmp
203.6352727	n/a	show_cross	n/a	n/a	57	n/a	1	cross.bmp
204.1743636	n/a	show_face	famous_face	immediate_repeat	57	1	6	f036.bmp
205.0898182	n/a	show_circle	n/a	n/a	57	n/a	0	circle.bmp
