onset	duration	trial_type	ConditionCode	CorrectAnswerCode	KeyPressed	ResponseTime	StoryCode
0.0	2.0	n/a	0.0	0.0	46.0	1.99417	0.0
2.0	2.0	n/a	0.0	0.0	46.0	1.986511	0.0
4.0	2.0	n/a	0.0	0.0	46.0	1.993849	0.0
6.0	2.0	n/a	0.0	0.0	46.0	2.001414	0.0
8.0	2.0	n/a	0.0	0.0	46.0	1.986061	0.0
10.0	2.0	n/a	2.0	2.0	46.0	1.993422	22.0
10.0	10.0	false photo story	n/a	n/a	n/a	n/a	n/a
12.0	2.0	n/a	2.0	2.0	46.0	2.001605	22.0
14.0	2.0	n/a	2.0	2.0	46.0	1.986818	22.0
16.0	2.0	n/a	2.0	2.0	46.0	1.995165	22.0
18.0	2.0	n/a	2.0	2.0	46.0	2.001819	22.0
20.0	2.0	n/a	0.0	0.0	46.0	1.98694	0.0
22.0	2.0	n/a	2.0	2.0	46.0	1.99447	22.0
22.0	6.0	false photo question	n/a	n/a	n/a	n/a	n/a
24.0	2.0	n/a	2.0	2.0	30.0	1.430987	22.0
26.0	2.0	n/a	2.0	2.0	46.0	1.986965	22.0
28.0	2.0	n/a	0.0	0.0	46.0	1.996113	0.0
30.0	2.0	n/a	0.0	0.0	46.0	1.993798	0.0
32.0	2.0	n/a	0.0	0.0	46.0	1.995738	0.0
34.0	2.0	n/a	0.0	0.0	46.0	1.993912	0.0
36.0	2.0	n/a	0.0	0.0	46.0	1.993792	0.0
38.0	2.0	n/a	1.0	1.0	46.0	1.993421	6.0
38.0	10.0	false belief story	n/a	n/a	n/a	n/a	n/a
40.0	2.0	n/a	1.0	1.0	46.0	1.99575	6.0
42.0	2.0	n/a	1.0	1.0	46.0	1.994739	6.0
44.0	2.0	n/a	1.0	1.0	46.0	1.994132	6.0
46.0	2.0	n/a	1.0	1.0	46.0	1.993131	6.0
48.0	2.0	n/a	0.0	0.0	46.0	1.994999	0.0
50.0	2.0	n/a	0.0	0.0	46.0	1.994393	0.0
