onset	duration	onset_sample	stim_type	trigger	stim_file
23.9491	0	26344	Unfamiliar	13	meg/u108.bmp
27.3073	0	30038	Scrambled	17	meg/s023.bmp
30.3809	0	33419	Scrambled	18	meg/s023.bmp
33.6882	0	37057	Scrambled	17	meg/s096.bmp
36.9791	0	40677	Scrambled	18	meg/s096.bmp
40.0364	0	44040	Scrambled	17	meg/s092.bmp
43.3273	0	47660	Scrambled	17	meg/s057.bmp
46.4009	0	51041	Scrambled	18	meg/s057.bmp
49.4082	0	54349	Scrambled	17	meg/s062.bmp
52.5482	0	57803	Scrambled	18	meg/s062.bmp
55.6891	0	61258	Unfamiliar	15	meg/u108.bmp
58.8127	0	64694	Unfamiliar	13	meg/u063.bmp
62.0873	0	68296	Unfamiliar	14	meg/u063.bmp
65.1945	0	71714	Scrambled	17	meg/s108.bmp
68.2682	0	75095	Scrambled	17	meg/s060.bmp
71.4091	0	78550	Scrambled	18	meg/s060.bmp
74.5327	0	81986	Scrambled	19	meg/s092.bmp
77.6727	0	85440	Scrambled	17	meg/s047.bmp
80.8636	0	88950	Scrambled	18	meg/s047.bmp
84.0209	0	92423	Scrambled	17	meg/s030.bmp
87.0945	0	95804	Scrambled	18	meg/s030.bmp
90.2355	0	99259	Scrambled	17	meg/s018.bmp
93.4591	0	102805	Unfamiliar	13	meg/u087.bmp
96.5336	0	106187	Scrambled	19	meg/s108.bmp
99.7736	0	109751	Famous	5	meg/f053.bmp
102.948	0	113243	Famous	5	meg/f042.bmp
106.189	0	116808	Famous	5	meg/f109.bmp
109.229	0	120152	Scrambled	17	meg/s012.bmp
112.42	0	123662	Scrambled	19	meg/s018.bmp
115.644	0	127208	Scrambled	17	meg/s131.bmp
118.868	0	130755	Unfamiliar	15	meg/u087.bmp
122.059	0	134265	Famous	5	meg/f112.bmp
125.233	0	137756	Famous	6	meg/f112.bmp
128.457	0	141303	Famous	7	meg/f053.bmp
131.781	0	144959	Scrambled	17	meg/s129.bmp
134.972	0	148469	Famous	7	meg/f042.bmp
138.045	0	151850	Unfamiliar	13	meg/u107.bmp
141.169	0	155286	Unfamiliar	14	meg/u107.bmp
144.46	0	158906	Famous	7	meg/f109.bmp
147.685	0	162453	Famous	5	meg/f079.bmp
150.892	0	165981	Scrambled	19	meg/s012.bmp
154.149	0	169564	Famous	5	meg/f095.bmp
157.29	0	173019	Famous	6	meg/f095.bmp
160.481	0	176529	Scrambled	19	meg/s131.bmp
163.755	0	180130	Unfamiliar	13	meg/u131.bmp
166.945	0	183640	Unfamiliar	14	meg/u131.bmp
170.203	0	187223	Unfamiliar	13	meg/u080.bmp
173.461	0	190807	Scrambled	19	meg/s129.bmp
176.702	0	194372	Scrambled	17	meg/s134.bmp
179.842	0	197826	Scrambled	18	meg/s134.bmp
183.099	0	201409	Unfamiliar	13	meg/u126.bmp
186.156	0	204772	Unfamiliar	14	meg/u126.bmp
189.264	0	208190	Famous	7	meg/f079.bmp
192.387	0	211626	Famous	5	meg/f007.bmp
195.645	0	215210	Famous	6	meg/f007.bmp
198.919	0	218811	Famous	5	meg/f049.bmp
202.094	0	222303	Scrambled	17	meg/s144.bmp
205.184	0	225702	Unfamiliar	15	meg/u080.bmp
208.257	0	229083	Famous	5	meg/f065.bmp
211.432	0	232575	Famous	6	meg/f065.bmp
214.672	0	236139	Famous	5	meg/f038.bmp
217.863	0	239649	Famous	6	meg/f038.bmp
221.137	0	243251	Famous	5	meg/f106.bmp
224.127	0	246540	Famous	5	meg/f023.bmp
227.352	0	250087	Famous	6	meg/f023.bmp
230.709	0	253780	Famous	7	meg/f049.bmp
234	0	257400	Famous	5	meg/f054.bmp
237.141	0	260855	Scrambled	19	meg/s144.bmp
240.298	0	264328	Famous	5	meg/f082.bmp
243.572	0	267929	Unfamiliar	13	meg/u011.bmp
246.713	0	271384	Unfamiliar	13	meg/u117.bmp
249.987	0	274986	Unfamiliar	14	meg/u117.bmp
253.027	0	278330	Famous	7	meg/f106.bmp
256.302	0	281932	Famous	5	meg/f071.bmp
259.409	0	285350	Unfamiliar	13	meg/u070.bmp
262.533	0	288786	Famous	7	meg/f054.bmp
265.84	0	292424	Scrambled	17	meg/s024.bmp
268.997	0	295897	Scrambled	18	meg/s024.bmp
272.238	0	299462	Famous	7	meg/f082.bmp
275.479	0	303027	Unfamiliar	13	meg/u043.bmp
278.704	0	306574	Unfamiliar	14	meg/u043.bmp
281.944	0	310138	Unfamiliar	15	meg/u011.bmp
285.168	0	313685	Unfamiliar	13	meg/u010.bmp
288.443	0	317287	Unfamiliar	14	meg/u010.bmp
291.549	0	320704	Unfamiliar	13	meg/u051.bmp
294.891	0	324380	Famous	7	meg/f071.bmp
298.115	0	327927	Famous	5	meg/f121.bmp
301.172	0	331289	Unfamiliar	15	meg/u070.bmp
304.295	0	334725	Unfamiliar	13	meg/u125.bmp
307.57	0	338327	Scrambled	17	meg/s005.bmp
310.577	0	341635	Scrambled	18	meg/s005.bmp
313.817	0	345199	Scrambled	17	meg/s038.bmp
316.992	0	348691	Unfamiliar	13	meg/u122.bmp
320.132	0	352145	Unfamiliar	14	meg/u122.bmp
323.323	0	355655	Unfamiliar	15	meg/u051.bmp
326.446	0	359091	Unfamiliar	13	meg/u073.bmp
329.587	0	362546	Famous	7	meg/f121.bmp
332.878	0	366166	Unfamiliar	13	meg/u089.bmp
336.002	0	369602	Unfamiliar	14	meg/u089.bmp
339.143	0	373057	Unfamiliar	15	meg/u125.bmp
342.45	0	376695	Famous	5	meg/f118.bmp
345.574	0	380131	Famous	6	meg/f118.bmp
348.882	0	383770	Unfamiliar	13	meg/u115.bmp
351.955	0	387151	Scrambled	19	meg/s038.bmp
355.313	0	390844	Unfamiliar	13	meg/u029.bmp
358.504	0	394354	Scrambled	17	meg/s109.bmp
361.711	0	397882	Unfamiliar	15	meg/u073.bmp
364.919	0	401411	Scrambled	17	meg/s147.bmp
368.009	0	404810	Scrambled	18	meg/s147.bmp
371.3	0	408430	Famous	5	meg/f003.bmp
374.34	0	411774	Famous	5	meg/f123.bmp
377.598	0	415358	Famous	6	meg/f123.bmp
380.805	0	418886	Unfamiliar	15	meg/u115.bmp
383.929	0	422322	Famous	5	meg/f034.bmp
