onset	duration	onset_sample	stim_type	trigger	stim_file
23.1927	0	25512	Unfamiliar	13	meg/u005.bmp
26.4	0	29040	Scrambled	17	meg/s127.bmp
29.5745	0	32532	Scrambled	18	meg/s127.bmp
32.5982	0	35858	Unfamiliar	13	meg/u037.bmp
35.8055	0	39386	Unfamiliar	13	meg/u045.bmp
39.0464	0	42951	Unfamiliar	14	meg/u045.bmp
42.2036	0	46424	Unfamiliar	13	meg/u031.bmp
45.3436	0	49878	Unfamiliar	14	meg/u031.bmp
48.5682	0	53425	Scrambled	17	meg/s044.bmp
51.7091	0	56880	Unfamiliar	15	meg/u005.bmp
54.8664	0	60353	Unfamiliar	13	meg/u035.bmp
57.94	0	63734	Unfamiliar	13	meg/u013.bmp
61.0136	0	67115	Unfamiliar	15	meg/u037.bmp
64.2873	0	70716	Scrambled	17	meg/s125.bmp
67.5282	0	74281	Unfamiliar	13	meg/u021.bmp
70.7691	0	77846	Unfamiliar	14	meg/u021.bmp
73.91	0	81301	Unfamiliar	13	meg/u088.bmp
77.1836	0	84902	Scrambled	19	meg/s044.bmp
80.2409	0	88265	Unfamiliar	13	meg/u127.bmp
83.4318	0	91775	Unfamiliar	14	meg/u127.bmp
86.5727	0	95230	Unfamiliar	15	meg/u035.bmp
89.7627	0	98739	Scrambled	17	meg/s141.bmp
92.97	0	102267	Unfamiliar	15	meg/u013.bmp
96.0945	0	105704	Famous	5	meg/f122.bmp
99.2018	0	109122	Famous	6	meg/f122.bmp
102.292	0	112521	Scrambled	19	meg/s125.bmp
105.399	0	115939	Unfamiliar	13	meg/u096.bmp
108.474	0	119321	Scrambled	17	meg/s091.bmp
111.564	0	122720	Unfamiliar	15	meg/u088.bmp
114.805	0	126285	Unfamiliar	13	meg/u071.bmp
118.062	0	129868	Unfamiliar	14	meg/u071.bmp
121.386	0	133525	Scrambled	17	meg/s067.bmp
124.576	0	137034	Scrambled	19	meg/s141.bmp
127.784	0	140562	Famous	5	meg/f120.bmp
