onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	included_trial	reason_for_exclusion
10.9799999999814	24.02	1	stimulus	n/a	n/a	white X	0	test trial
35	9.50425160001032	1	stimulus	n/a	n/a	red X	0	test trial
35.7528570001014	0	1	finger press	4	4	n/a	0	test trial
36.317703000037	0	1	finger press	3	3	n/a	0	test trial
36.9454131000675	0	1	finger press	4	4	n/a	0	test trial
37.6133497001138	0	1	finger press	1	1	n/a	0	test trial
38.2523483000696	0	1	finger press	4	4	n/a	0	test trial
38.9416669001803	0	1	finger press	1	1	n/a	0	test trial
39.5723465001211	0	1	finger press	2	2	n/a	0	test trial
40.2449301001616	0	1	finger press	4	4	n/a	0	test trial
40.9399031000212	0	1	finger press	3	3	n/a	0	test trial
41.5953876001295	0	1	finger press	2	2	n/a	0	test trial
42.2859352000523	0	1	finger press	1	1	n/a	0	test trial
42.9476775000803	0	1	finger press	2	2	n/a	0	test trial
44.5	5	1	stimulus	n/a	n/a	white X	0	test trial
54.5800000000745	21.02	2	stimulus	n/a	n/a	white X	1	n/a
75.609066199977	9.50442010001279	2	stimulus	n/a	n/a	red X	1	n/a
76.2763885001186	0	2	finger press	4	4	n/a	1	n/a
76.9360487000085	0	2	finger press	3	3	n/a	1	n/a
77.5196344000287	0	2	finger press	4	4	n/a	1	n/a
78.2038037001621	0	2	finger press	1	1	n/a	1	n/a
78.8610885001253	0	2	finger press	4	4	n/a	1	n/a
79.5333881999832	0	2	finger press	1	1	n/a	1	n/a
80.1765735000372	0	2	finger press	2	2	n/a	1	n/a
80.9114413000643	0	2	finger press	4	4	n/a	1	n/a
81.6115370001644	0	2	finger press	3	3	n/a	1	n/a
82.3160060001537	0	2	finger press	2	2	n/a	1	n/a
82.9538299001288	0	2	finger press	1	1	n/a	1	n/a
83.5397634000983	0	2	finger press	2	2	n/a	1	n/a
85.1000000000931	5	2	stimulus	n/a	n/a	white X	1	n/a
91.7800000000279	21.02	3	stimulus	n/a	n/a	white X	1	n/a
112.799299300183	9.50385259999894	3	stimulus	n/a	n/a	red X	1	n/a
113.517952300142	0	3	finger press	4	4	n/a	1	n/a
114.136569600087	0	3	finger press	3	3	n/a	1	n/a
114.75113450014	0	3	finger press	4	4	n/a	1	n/a
115.417970100185	0	3	finger press	1	1	n/a	1	n/a
116.052062400151	0	3	finger press	4	4	n/a	1	n/a
116.669431200018	0	3	finger press	1	1	n/a	1	n/a
117.317847100087	0	3	finger press	2	2	n/a	1	n/a
117.910511099966	0	3	finger press	4	4	n/a	1	n/a
118.596427000128	0	3	finger press	3	3	n/a	1	n/a
119.17239740002	0	3	finger press	2	2	n/a	1	n/a
119.782935900148	0	3	finger press	1	1	n/a	1	n/a
120.433861100115	0	3	finger press	2	2	n/a	1	n/a
122.300000000047	5	3	stimulus	n/a	n/a	white X	1	n/a
129.699999999953	24	4	stimulus	n/a	n/a	white X	1	n/a
153.714169300161	9.50425399979576	4	stimulus	n/a	n/a	red X	1	n/a
154.459557099966	0	4	finger press	4	4	n/a	1	n/a
155.029050900135	0	4	finger press	3	3	n/a	1	n/a
155.615081100026	0	4	finger press	4	4	n/a	1	n/a
156.237430700101	0	4	finger press	1	1	n/a	1	n/a
156.848316000076	0	4	finger press	4	4	n/a	1	n/a
157.483714299975	0	4	finger press	1	1	n/a	1	n/a
158.084691600176	0	4	finger press	2	2	n/a	1	n/a
158.732172300108	0	4	finger press	4	4	n/a	1	n/a
159.342606300022	0	4	finger press	3	3	n/a	1	n/a
159.976322700037	0	4	finger press	2	2	n/a	1	n/a
160.588051500032	0	4	finger press	1	1	n/a	1	n/a
161.241670700023	0	4	finger press	2	2	n/a	1	n/a
