onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	included_trial	reason_for_exclusion
11.9799999999814	23.02	1	stimulus	n/a	n/a	white X	0	test trial
35	9.50942739984021	1	stimulus	n/a	n/a	red X	0	test trial
35.9899999999907	0	1	foot step	4	4	n/a	0	test trial
36.6699999999255	0	1	foot step	3	3	n/a	0	test trial
37.3300000000745	0	1	foot step	4	4	n/a	0	test trial
37.9599999999627	0	1	foot step	1	1	n/a	0	test trial
38.6100000001024	0	1	foot step	4	4	n/a	0	test trial
39.2800000000279	0	1	foot step	1	1	n/a	0	test trial
39.9499999999534	0	1	foot step	2	2	n/a	0	test trial
40.6200000001118	0	1	foot step	4	4	n/a	0	test trial
41.2600000000093	0	1	foot step	3	3	n/a	0	test trial
41.9799999999814	0	1	foot step	2	2	n/a	0	test trial
42.6299999998882	0	1	foot step	1	1	n/a	0	test trial
43.2900000000373	0	1	foot step	2	2	n/a	0	test trial
44.5	5	1	stimulus	n/a	n/a	white X	0	test trial
57.6399999998976	22	2	stimulus	n/a	n/a	white X	1	n/a
79.6483391998336	9.50914720003493	2	stimulus	n/a	n/a	red X	1	n/a
80.7783391997218	0	2	foot step	4	4	n/a	1	n/a
81.4883391999174	0	2	foot step	3	3	n/a	1	n/a
82.1583391998429	0	2	foot step	4	4	n/a	1	n/a
82.8083391997498	0	2	foot step	1	1	n/a	1	n/a
83.4683391998988	0	2	foot step	4	4	n/a	1	n/a
84.1383391998243	0	2	foot step	1	1	n/a	1	n/a
84.7883391997311	0	2	foot step	2	2	n/a	1	n/a
85.4283391998615	0	2	foot step	4	4	n/a	1	n/a
86.1183391998056	0	2	foot step	3	3	n/a	1	n/a
86.7883391997311	0	2	foot step	2	2	n/a	1	n/a
87.4783391999081	0	2	foot step	1	1	n/a	1	n/a
88.1683391998522	0	2	foot step	2	2	n/a	1	n/a
89.1599999999162	5	2	stimulus	n/a	n/a	white X	1	n/a
97.4599999999627	21	3	stimulus	n/a	n/a	white X	1	n/a
118.467787999893	9.50851959991269	3	stimulus	n/a	n/a	red X	1	n/a
119.527787999948	0	3	foot step	4	4	n/a	1	n/a
120.187787999865	0	3	foot step	3	3	n/a	1	n/a
120.827787999995	0	3	foot step	4	4	n/a	1	n/a
121.477787999902	0	3	foot step	1	1	n/a	1	n/a
122.127787999809	0	3	foot step	4	4	n/a	1	n/a
122.767787999939	0	3	foot step	1	1	n/a	1	n/a
123.397787999827	0	3	foot step	2	2	n/a	1	n/a
124.077787999995	0	3	foot step	4	4	n/a	1	n/a
124.777787999948	0	3	foot step	3	3	n/a	1	n/a
125.427787999855	0	3	foot step	2	2	n/a	1	n/a
126.117787999799	0	3	foot step	1	1	n/a	1	n/a
126.797787999967	0	3	foot step	2	2	n/a	1	n/a
127.959999999963	5	3	stimulus	n/a	n/a	white X	1	n/a
134.719999999972	24	4	stimulus	n/a	n/a	white X	1	n/a
158.726204499835	9.50950650009327	4	stimulus	n/a	n/a	red X	1	n/a
159.90620449977	0	4	foot step	4	4	n/a	1	n/a
160.586204499938	0	4	foot step	3	3	n/a	1	n/a
161.256204499863	0	4	foot step	4	4	n/a	1	n/a
161.926204499789	0	4	foot step	1	1	n/a	1	n/a
162.5462044999	0	4	foot step	4	4	n/a	1	n/a
163.236204499844	0	4	foot step	1	1	n/a	1	n/a
163.866204499733	0	4	foot step	2	2	n/a	1	n/a
164.536204499891	0	4	foot step	4	4	n/a	1	n/a
165.206204499817	0	4	foot step	3	3	n/a	1	n/a
165.886204499751	0	4	foot step	2	2	n/a	1	n/a
166.5462044999	0	4	foot step	1	1	n/a	1	n/a
167.216204499826	0	4	foot step	2	2	n/a	1	n/a
168.219999999972	5	4	stimulus	n/a	n/a	white X	1	n/a
174.939999999944	22.02	5	stimulus	n/a	n/a	white X	1	n/a
196.975587999914	9.5095504000783	5	stimulus	n/a	n/a	red X	1	n/a
198.075588000007	0	5	foot step	4	4	n/a	1	n/a
198.715587999905	0	5	foot step	3	3	n/a	1	n/a
199.345588000026	0	5	foot step	4	4	n/a	1	n/a
200.02558799996	0	5	foot step	1	1	n/a	1	n/a
200.665587999858	0	5	foot step	4	4	n/a	1	n/a
201.345588000026	0	5	foot step	1	1	n/a	1	n/a
201.985587999923	0	5	foot step	2	2	n/a	1	n/a
202.695587999886	0	5	foot step	4	4	n/a	1	n/a
203.365587999811	0	5	foot step	3	3	n/a	1	n/a
204.045587999979	0	5	foot step	2	2	n/a	1	n/a
204.745587999932	0	5	foot step	1	1	n/a	1	n/a
205.405587999849	0	5	foot step	2	2	n/a	1	n/a
206.479999999981	5	5	stimulus	n/a	n/a	white X	1	n/a
212.820000000065	24	6	stimulus	n/a	n/a	white X	1	n/a
236.828657199861	9.50975980004296	6	stimulus	n/a	n/a	red X	1	n/a
237.828657199861	0	6	foot step	4	4	n/a	1	n/a
238.518657199806	0	6	foot step	3	3	n/a	1	n/a
239.188657199964	0	6	foot step	4	4	n/a	1	n/a
239.868657199899	0	6	foot step	1	1	n/a	1	n/a
240.488657199778	0	6	foot step	4	4	n/a	1	n/a
241.118657199899	0	6	foot step	1	1	n/a	1	n/a
241.758657199796	0	6	foot step	2	2	n/a	1	n/a
242.428657199955	0	6	foot step	4	4	n/a	1	n/a
243.108657199889	0	6	foot step	3	3	n/a	1	n/a
243.788657199824	0	6	foot step	2	2	n/a	1	n/a
244.468657199759	0	6	foot step	1	1	n/a	1	n/a
245.178657199955	0	6	foot step	2	2	n/a	1	n/a
246.340000000084	5	6	stimulus	n/a	n/a	white X	1	n/a
254.959999999963	24	7	stimulus	n/a	n/a	white X	1	n/a
278.964985499857	9.50862570013851	7	stimulus	n/a	n/a	red X	1	n/a
280.134985499782	0	7	foot step	4	4	n/a	1	n/a
280.81498549995	0	7	foot step	3	3	n/a	1	n/a
281.504985499894	0	7	foot step	4	4	n/a	1	n/a
282.16498549981	0	7	foot step	1	1	n/a	1	n/a
282.834985499969	0	7	foot step	4	4	n/a	1	n/a
283.504985499894	0	7	foot step	1	1	n/a	1	n/a
284.194985499838	0	7	foot step	2	2	n/a	1	n/a
284.844985499745	0	7	foot step	4	4	n/a	1	n/a
285.514985499904	0	7	foot step	3	3	n/a	1	n/a
286.224985499866	0	7	foot step	2	2	n/a	1	n/a
286.904985499801	0	7	foot step	1	1	n/a	1	n/a
287.56498549995	0	7	foot step	2	2	n/a	1	n/a
288.459999999963	5	7	stimulus	n/a	n/a	white X	1	n/a
296.820000000065	21.02	8	stimulus	n/a	n/a	white X	1	n/a
317.845119999954	9.5082803000696	8	stimulus	n/a	n/a	red X	1	n/a
319.035119999899	0	8	foot step	4	4	n/a	1	n/a
319.735119999852	0	8	foot step	3	3	n/a	1	n/a
320.41512000002	0	8	foot step	4	4	n/a	1	n/a
321.095119999954	0	8	foot step	1	1	n/a	1	n/a
321.76511999988	0	8	foot step	4	4	n/a	1	n/a
322.445120000048	0	8	foot step	1	1	n/a	1	n/a
323.115119999973	0	8	foot step	2	2	n/a	1	n/a
323.785119999899	0	8	foot step	4	4	n/a	1	n/a
324.455120000057	0	8	foot step	3	3	n/a	1	n/a
325.15512000001	0	8	foot step	2	2	n/a	1	n/a
325.845119999954	0	8	foot step	1	1	n/a	1	n/a
326.575119999936	0	8	foot step	2	2	n/a	1	n/a
327.340000000084	5	8	stimulus	n/a	n/a	white X	1	n/a
333.820000000065	21.02	9	stimulus	n/a	n/a	white X	1	n/a
354.848316599848	9.50874720001593	9	stimulus	n/a	n/a	red X	1	n/a
356.028316599783	0	9	foot step	4	4	n/a	1	n/a
356.71831659996	0	9	foot step	3	3	n/a	1	n/a
357.368316599866	0	9	foot step	4	4	n/a	1	n/a
358.028316599783	0	9	foot step	1	1	n/a	1	n/a
358.648316599894	0	9	foot step	4	4	n/a	1	n/a
359.368316599866	0	9	foot step	1	1	n/a	1	n/a
360.05831659981	0	9	foot step	2	2	n/a	1	n/a
360.768316599773	0	9	foot step	4	4	n/a	1	n/a
361.418316599913	0	9	foot step	3	3	n/a	1	n/a
362.108316599857	0	9	foot step	2	2	n/a	1	n/a
362.80831659981	0	9	foot step	1	1	n/a	1	n/a
363.518316599773	0	9	foot step	2	2	n/a	1	n/a
364.360000000102	5	9	stimulus	n/a	n/a	white X	1	n/a
371.159999999916	23.02	10	stimulus	n/a	n/a	white X	1	n/a
394.180120899808	9.51724900002591	10	stimulus	n/a	n/a	red X	1	n/a
395.210120899836	0	10	foot step	4	4	n/a	1	n/a
395.860120899742	0	10	foot step	3	3	n/a	1	n/a
396.520120899891	0	10	foot step	4	4	n/a	1	n/a
397.200120899826	0	10	foot step	1	1	n/a	1	n/a
397.860120899742	0	10	foot step	4	4	n/a	1	n/a
398.530120899901	0	10	foot step	1	1	n/a	1	n/a
399.210120899836	0	10	foot step	2	2	n/a	1	n/a
399.880120899761	0	10	foot step	4	4	n/a	1	n/a
400.490120899864	0	10	foot step	3	3	n/a	1	n/a
401.200120899826	0	10	foot step	2	2	n/a	1	n/a
401.910120899789	0	10	foot step	1	1	n/a	1	n/a
402.580120899715	0	10	foot step	2	2	n/a	1	n/a
403.699999999953	5	10	stimulus	n/a	n/a	white X	1	n/a
410.899999999907	23	11	stimulus	n/a	n/a	white X	1	n/a
433.911923500011	9.50868079997599	11	stimulus	n/a	n/a	red X	1	n/a
434.991923500085	0	11	foot step	4	4	n/a	1	n/a
435.67192350002	0	11	foot step	3	3	n/a	1	n/a
436.341923499946	0	11	foot step	4	4	n/a	1	n/a
437.001923500095	0	11	foot step	1	1	n/a	1	n/a
437.691923500039	0	11	foot step	4	4	n/a	1	n/a
438.361923499964	0	11	foot step	1	1	n/a	1	n/a
439.011923500104	0	11	foot step	2	2	n/a	1	n/a
439.721923500067	0	11	foot step	4	4	n/a	1	n/a
440.361923499964	0	11	foot step	3	3	n/a	1	n/a
441.061923499918	0	11	foot step	2	2	n/a	1	n/a
441.751923500095	0	11	foot step	1	1	n/a	1	n/a
442.42192350002	0	11	foot step	2	2	n/a	1	n/a
443.419999999925	5	11	stimulus	n/a	n/a	white X	1	n/a
