onset	duration	trial_type	0	1	2	3
0.120	2.000	English-Spanish-Concrete-Novel	bridge	ESCn_19	2984	6
3.120	2.000	Spanish-English-Concrete-Novel	fuente	SECn_19	2984	11
6.120	2.000	English-Spanish-Concrete-Repeat	puente	ESCr_19	1984	6
8.120	2.000	Spanish-English-Abstract-Novel	consejo	SEAn_19	1984	12
10.120	2.000	Spanish-Spanish-Concrete-Novel	heno	SSCn_19	3984	33
14.120	2.000	Spanish-English-Concrete-Repeat	fountain	SECr_19	2984	11
17.120	2.000	English-Spanish-Abstract-Novel	boredom	ESAn_19	2984	12
20.120	2.000	Spanish-English-Abstract-Repeat	advice	SEAr_19	6984	12
27.120	2.000	English-Spanish-Concrete-Novel	shrimp	ESCn_20	1984	66
29.120	2.000	English-Spanish-Abstract-Repeat	aburrimiento	ESAr_19	4984	12
34.120	2.000	English-English-Concrete-Novel	ankle	EECn_19	3984	53
38.120	2.000	Spanish-English-Abstract-Novel	muerte	SEAn_20	4984	44
43.120	2.000	Spanish-Spanish-Concrete-Repeat	heno	SSCr_19	2984	33
46.120	2.000	English-English-Abstract-Novel	myth	EEAn_19	6984	7
53.120	2.000	English-English-Abstract-Repeat	myth	EEAr_19	1984	7
55.120	2.000	Spanish-English-Concrete-Novel	trigo	SECn_20	7984	64
63.120	2.000	Spanish-Spanish-Abstract-Novel	altura	SSAn_19	1984	17
65.120	2.000	Spanish-Spanish-Concrete-Novel	estrella	SSCn_20	2984	5
68.120	2.000	English-Spanish-Abstract-Novel	love	ESAn_20	1984	54
70.120	2.000	Spanish-Spanish-Concrete-Repeat	estrella	SSCr_20	4984	5
75.120	2.000	Spanish-Spanish-Concrete-Novel	espuma	SSCn_21	4984	33
80.120	2.000	Spanish-Spanish-Abstract-Repeat	altura	SSAr_19	1984	17
82.120	2.000	Spanish-English-Abstract-Repeat	death	SEAr_20	4984	44
87.120	2.000	English-English-Concrete-Repeat	ankle	EECr_19	2984	53
90.120	2.000	Spanish-English-Abstract-Novel	reanudaci�n	SEAn_21	2984	38
93.120	2.000	English-Spanish-Concrete-Repeat	camar�n	ESCr_20	5984	66
99.120	2.000	English-English-Concrete-Novel	onion	EECn_20	4984	5
104.120	2.000	English-English-Concrete-Repeat	onion	EECr_20	3984	5
108.120	2.000	Spanish-Spanish-Concrete-Repeat	espuma	SSCr_21	3984	33
112.120	2.000	English-English-Abstract-Novel	rarity	EEAn_20	4984	19
117.120	2.000	Spanish-Spanish-Abstract-Novel	socorro	SSAn_20	1984	29
119.120	2.000	Spanish-English-Concrete-Repeat	wheat	SECr_20	2984	64
122.120	2.000	English-Spanish-Abstract-Repeat	amor	ESAr_20	5984	54
128.120	2.000	Spanish-English-Abstract-Repeat	resumption	SEAr_21	2984	38
131.120	2.000	English-English-Abstract-Repeat	rarity	EEAr_20	4984	19
