onset	duration	trial_type	cash_demean	control_pumps_demean	explode_demean	pumps_demean
0.064	0.772	control_pumps_demean	n/a	-2.5	n/a	n/a
0.064	1.8880000000000001	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
3.508	0.772	control_pumps_demean	n/a	-1.5	n/a	n/a
3.508	0.62	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
6.981	0.619	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
6.981	0.772	control_pumps_demean	n/a	-0.5	n/a	n/a
9.001	0.772	control_pumps_demean	n/a	0.5	n/a	n/a
9.001	0.6629999999999999	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
10.855	0.57	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
10.855	0.772	control_pumps_demean	n/a	1.5	n/a	n/a
13.76	0.521	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
13.76	0.772	control_pumps_demean	n/a	2.5	n/a	n/a
25.094	0.9390000000000001	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
25.094	0.772	control_pumps_demean	n/a	-4.0	n/a	n/a
27.311	0.772	control_pumps_demean	n/a	-3.0	n/a	n/a
27.311	0.45	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
29.473000000000003	0.772	control_pumps_demean	n/a	-2.0	n/a	n/a
29.473000000000003	0.672	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
31.266	0.423	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
31.266	0.772	control_pumps_demean	n/a	-1.0	n/a	n/a
33.509	0.772	control_pumps_demean	n/a	0.0	n/a	n/a
33.509	0.41100000000000003	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
36.823	0.513	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
36.823	0.772	control_pumps_demean	n/a	1.0	n/a	n/a
38.477	0.556	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
38.477	0.772	control_pumps_demean	n/a	2.0	n/a	n/a
41.882	0.772	control_pumps_demean	n/a	3.0	n/a	n/a
41.882	0.46299999999999997	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
44.331	0.772	control_pumps_demean	n/a	4.0	n/a	n/a
44.331	0.6779999999999999	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
53.885	0.836	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
53.885	0.772	pumps_demean	n/a	n/a	n/a	-1.0
56.645	0.772	pumps_demean	n/a	n/a	n/a	0.0
56.645	0.40399999999999997	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
59.277	0.772	pumps_demean	n/a	n/a	n/a	1.0
59.277	0.444	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
62.528999999999996	0.772	explode_demean	n/a	n/a	0.25	n/a
72.437	0.772	pumps_demean	n/a	n/a	n/a	-1.0
72.437	0.41200000000000003	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
74.669	0.772	pumps_demean	n/a	n/a	n/a	0.0
74.669	0.479	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
76.766	0.772	pumps_demean	n/a	n/a	n/a	1.0
76.766	0.635	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
78.972	0.772	cash_demean	-0.6	n/a	n/a	n/a
78.972	1.157	cash_fixed_real_RT	n/a	n/a	n/a	n/a
85.679	0.65	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
85.679	0.772	pumps_demean	n/a	n/a	n/a	-0.5
88.522	0.772	pumps_demean	n/a	n/a	n/a	0.5
88.522	0.408	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
90.508	0.772	cash_demean	-1.6	n/a	n/a	n/a
90.508	0.473	cash_fixed_real_RT	n/a	n/a	n/a	n/a
94.889	0.772	pumps_demean	n/a	n/a	n/a	-2.0
94.889	0.601	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
98.162	0.772	pumps_demean	n/a	n/a	n/a	-1.0
98.162	0.336	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
99.678	0.419	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
99.678	0.772	pumps_demean	n/a	n/a	n/a	0.0
102.04700000000001	0.772	pumps_demean	n/a	n/a	n/a	1.0
102.04700000000001	0.41100000000000003	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
104.98200000000001	0.451	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
104.98200000000001	0.772	pumps_demean	n/a	n/a	n/a	2.0
107.448	0.772	explode_demean	n/a	n/a	2.25	n/a
115.31299999999999	0.536	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
115.31299999999999	0.772	pumps_demean	n/a	n/a	n/a	0.0
117.86399999999999	0.772	explode_demean	n/a	n/a	-1.75	n/a
121.86200000000001	0.772	control_pumps_demean	n/a	-4.5	n/a	n/a
121.86200000000001	0.8109999999999999	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
124.77	0.772	control_pumps_demean	n/a	-3.5	n/a	n/a
124.77	0.38299999999999995	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
127.781	0.396	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
127.781	0.772	control_pumps_demean	n/a	-2.5	n/a	n/a
129.378	0.772	control_pumps_demean	n/a	-1.5	n/a	n/a
129.378	0.528	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
131.028	0.493	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
131.028	0.772	control_pumps_demean	n/a	-0.5	n/a	n/a
133.52700000000002	0.772	control_pumps_demean	n/a	0.5	n/a	n/a
133.52700000000002	0.37	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
136.333	0.413	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
136.333	0.772	control_pumps_demean	n/a	1.5	n/a	n/a
138.514	0.43200000000000005	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
138.514	0.772	control_pumps_demean	n/a	2.5	n/a	n/a
141.329	0.384	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
141.329	0.772	control_pumps_demean	n/a	3.5	n/a	n/a
142.849	0.772	control_pumps_demean	n/a	4.5	n/a	n/a
142.849	0.44	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
153.7	0.772	pumps_demean	n/a	n/a	n/a	-0.5
153.7	0.7020000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
156.876	0.772	pumps_demean	n/a	n/a	n/a	0.5
156.876	0.614	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
159.764	0.7659999999999999	cash_fixed_real_RT	n/a	n/a	n/a	n/a
159.764	0.772	cash_demean	-1.6	n/a	n/a	n/a
168.233	0.41700000000000004	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
168.233	0.772	pumps_demean	n/a	n/a	n/a	-2.0
171.669	0.772	pumps_demean	n/a	n/a	n/a	-1.0
171.669	0.325	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
174.06900000000002	0.772	pumps_demean	n/a	n/a	n/a	0.0
174.06900000000002	0.413	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
176.245	0.772	pumps_demean	n/a	n/a	n/a	1.0
176.245	0.429	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
178.797	0.43700000000000006	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
178.797	0.772	pumps_demean	n/a	n/a	n/a	2.0
181.87099999999998	0.772	cash_demean	1.4	n/a	n/a	n/a
181.87099999999998	0.643	cash_fixed_real_RT	n/a	n/a	n/a	n/a
189.985	0.449	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
189.985	0.772	pumps_demean	n/a	n/a	n/a	-1.0
