onset	duration	trial_type	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT
4.000	1.000	Valid Other Obj Cue: valid cue where following stimulus was an untested or no response object	OBJ	V	1	0.754	UT	UT	UT	UT
8.000	0.500	Valid Other Obj: stimulus that was an untested or no response object and that followed a valid cue	OBJ	V	1	0.754	UT	UT	UT	UT
10.001	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.837	UT	UT	UT	UT
14.001	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.837	UT	UT	UT	UT
16.002	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.654	LC-MISS	 1.5235	UT	UT
20.002	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.654	LC-MISS	 1.5235	UT	UT
26.001	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.618	HC-MISS	 1.5519	UT	UT
32.001	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.618	HC-MISS	 1.5519	UT	UT
34.002	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	1.077	HC-HIT	 1.9261	1	2.0427
36.002	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	1.077	HC-HIT	 1.9261	1	2.0427
38.002	1.000	Invalid Miss Cue: invalid cue where following object was a subsequent miss	OBJ	NV	1	1.303	LC-MISS	 1.1009	UT	UT
42.002	0.500	Invalid Miss Obj: object that was a subsequent miss and that followed an invalid cue	OBJ	NV	1	1.303	LC-MISS	 1.1009	UT	UT
46.001	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.807	UT	UT	UT	UT
50.001	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.807	UT	UT	UT	UT
52.002	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.834	LC-MISS	  1.598	UT	UT
54.002	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.834	LC-MISS	  1.598	UT	UT
56.002	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.730	LC-MISS	 3.0432	UT	UT
62.002	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.730	LC-MISS	 3.0432	UT	UT
64.001	1.000	Invalid Miss Cue: invalid cue where following object was a subsequent miss	OBJ	NV	1	0.886	HC-MISS	 1.0441	UT	UT
66.001	0.500	Invalid Miss Obj: object that was a subsequent miss and that followed an invalid cue	OBJ	NV	1	0.886	HC-MISS	 1.0441	UT	UT
72.001	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.651	LC-MISS	 1.0304	UT	UT
76.001	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.651	LC-MISS	 1.0304	UT	UT
78.001	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.843	HC-HIT	 1.5284	1	2.5428
84.001	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	0.843	HC-HIT	 1.5284	1	2.5428
86.001	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.915	UT	UT	UT	UT
92.001	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.915	UT	UT	UT	UT
94.001	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.789	LC-MISS	 1.3402	UT	UT
98.001	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.789	LC-MISS	 1.3402	UT	UT
100.001	1.000	Invalid Miss Cue: invalid cue where following object was a subsequent miss	OBJ	NV	1	0.966	LC-MISS	0.88538	UT	UT
104.001	0.500	Invalid Miss Obj: object that was a subsequent miss and that followed an invalid cue	OBJ	NV	1	0.966	LC-MISS	0.88538	UT	UT
106.001	1.000	Invalid Miss Cue: invalid cue where following object was a subsequent miss	OBJ	NV	1	0.914	LC-MISS	 1.1133	UT	UT
108.001	0.500	Invalid Miss Obj: object that was a subsequent miss and that followed an invalid cue	OBJ	NV	1	0.914	LC-MISS	 1.1133	UT	UT
112.001	1.000	Valid HC-Hit Cue: valid cue where following object was a subsequent high confidence hit	OBJ	V	1	0.755	HC-HIT	 1.7539	1	1.2618
114.001	0.500	Valid HC-Hit Obj: object that was a subsequent high confidence hit and that followed a valid cue	OBJ	V	1	0.755	HC-HIT	 1.7539	1	1.2618
116.002	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.743	UT	UT	UT	UT
118.002	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.743	UT	UT	UT	UT
120.001	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.673	LC-MISS	 2.7224	UT	UT
124.001	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.673	LC-MISS	 2.7224	UT	UT
126.001	1.000	Valid Other Greeble Cue: valid cue where following stimulus was an untested or no response greeble	GRE	V	1	0.744	UT	UT	UT	UT
132.001	0.500	Valid Other Greeble: stimulus that was an untested or no response greeble and that followed a valid cue	GRE	V	1	0.744	UT	UT	UT	UT
136.001	1.000	Valid Miss Cue: valid cue where following object was a subsequent miss	OBJ	V	1	0.602	HC-MISS	 1.5615	UT	UT
138.001	0.500	Valid Miss Obj: object that was a subsequent miss and that followed a valid cue	OBJ	V	1	0.602	HC-MISS	 1.5615	UT	UT
