onset	duration	trial_type	0	1	2	3
0.12	2.0	Spanish-English-Concrete-Novel	heno	SECn_31	2984	3
3.12	2.0	Spanish-English-Concrete-Repeat	hay	SECr_31	2984	3
6.12	2.0	English-English-Abstract-Novel	heir	EEAn_31	2984	17
9.12	2.0	Spanish-English-Abstract-Novel	libertad	SEAn_31	2984	17
12.12	2.0	Spanish-Spanish-Concrete-Novel	algodón	SSCn_31	1984	4
14.12	2.0	English-Spanish-Concrete-Novel	painter	ESCn_31	1984	32
16.12	2.0	Spanish-Spanish-Concrete-Repeat	algodón	SSCr_31	6984	4
23.12	2.0	English-English-Abstract-Repeat	heir	EEAr_31	2984	17
26.12	2.0	Spanish-English-Abstract-Repeat	freedom	SEAr_31	3984	17
30.12	2.0	English-English-Abstract-Novel	subtraction	EEAn_32	1984	26
32.12	2.0	English-Spanish-Abstract-Novel	despair	ESAn_31	2984	27
35.12	2.0	Spanish-English-Abstract-Novel	finta	SEAn_32	5984	19
41.12	2.0	Spanish-English-Concrete-Novel	casco	SECn_32	1984	36
43.12	2.0	English-English-Concrete-Novel	rubber	EECn_31	2984	49
46.12	2.0	English-Spanish-Concrete-Repeat	pintor	ESCr_31	7984	32
54.12	2.0	Spanish-English-Abstract-Repeat	feint	SEAr_32	1984	19
56.12	2.0	English-English-Abstract-Repeat	subtraction	EEAr_32	2984	26
59.12	2.0	English-Spanish-Abstract-Repeat	desesperación	ESAr_31	2984	27
62.12	2.0	Spanish-Spanish-Concrete-Novel	bebida	SSCn_32	3984	6
66.12	2.0	English-Spanish-Abstract-Novel	beginning	ESAn_32	1984	8
68.12	2.0	Spanish-Spanish-Concrete-Repeat	bebida	SSCr_32	1984	6
70.12	2.0	Spanish-English-Abstract-Novel	reclamación	SEAn_33	3984	77
74.12	2.0	English-Spanish-Abstract-Repeat	comienzo	ESAr_32	2984	8
77.12	2.0	Spanish-English-Concrete-Repeat	helmet	SECr_32	2984	36
80.12	2.0	English-English-Abstract-Novel	theory	EEAn_33	1984	9
82.12	2.0	English-Spanish-Concrete-Novel	sword	ESCn_32	3984	39
86.12	2.0	Spanish-Spanish-Abstract-Novel	tamaño	SSAn_31	2984	17
89.12	2.0	English-English-Abstract-Repeat	theory	EEAr_33	2984	9
92.12	2.0	English-English-Concrete-Repeat	rubber	EECr_31	4984	49
97.12	2.0	English-English-Abstract-Novel	havoc	EEAn_34	5984	38
103.12	2.0	Spanish-Spanish-Abstract-Repeat	tamaño	SSAr_31	1984	17
105.12	2.0	English-Spanish-Abstract-Novel	attitude	ESAn_33	3984	4
109.12	2.0	English-Spanish-Abstract-Repeat	actitud	ESAr_33	5984	4
115.12	2.0	Spanish-Spanish-Abstract-Novel	desprecio	SSAn_32	3984	22
119.12	2.0	English-English-Concrete-Novel	eagle	EECn_32	1984	12
