onset	duration	trial_type	0	1	2	3
0.120	2.000	Spanish-English-Abstract-Novel	misericordia	SEAn_01	1984	41
2.120	2.000	English-English-Abstract-Novel	south	EEAn_01	4984	28
7.120	2.000	Spanish-Spanish-Abstract-Novel	vac�o	SSAn_01	1984	9
9.120	2.000	English-Spanish-Concrete-Novel	cattle	ESCn_01	4984	45
14.120	2.000	English-Spanish-Abstract-Novel	hatred	ESAn_01	1984	29
16.120	2.000	Spanish-Spanish-Abstract-Repeat	vac�o	SSAr_01	3984	9
20.120	2.000	Spanish-Spanish-Abstract-Novel	paciencia	SSAn_02	6984	7
27.120	2.000	Spanish-Spanish-Abstract-Repeat	paciencia	SSAr_02	2984	7
30.120	2.000	English-English-Abstract-Repeat	south	EEAr_01	5984	28
36.120	2.000	English-English-Concrete-Novel	marble	EECn_01	2984	16
39.120	2.000	Spanish-Spanish-Concrete-Novel	cebolla	SSCn_01	1984	24
41.120	2.000	Spanish-English-Abstract-Repeat	mercy	SEAr_01	1984	41
43.120	2.000	English-Spanish-Abstract-Repeat	odio	ESAr_01	1984	29
45.120	2.000	Spanish-English-Abstract-Novel	estilo	SEAn_02	3984	30
49.120	2.000	English-English-Abstract-Novel	career	EEAn_02	2984	51
52.120	2.000	English-English-Concrete-Repeat	marble	EECr_01	1984	16
54.120	2.000	English-Spanish-Concrete-Repeat	ganado	ESCr_01	2984	45
57.120	2.000	English-English-Concrete-Novel	desk	EECn_02	5984	8
63.120	2.000	Spanish-Spanish-Concrete-Repeat	cebolla	SSCr_01	1984	24
65.120	2.000	English-English-Concrete-Repeat	desk	EECr_02	1984	8
67.120	2.000	English-Spanish-Concrete-Novel	portrait	ESCn_02	3984	21
71.120	2.000	Spanish-Spanish-Abstract-Novel	a�o	SSAn_03	3984	8
75.120	2.000	Spanish-English-Abstract-Repeat	style	SEAr_02	3984	30
79.120	2.000	Spanish-Spanish-Abstract-Repeat	a�o	SSAr_03	2984	8
82.120	2.000	Spanish-English-Concrete-Novel	batalla	SECn_01	5984	10
88.120	2.000	English-Spanish-Concrete-Repeat	retrato	ESCr_02	1984	21
90.120	2.000	Spanish-Spanish-Abstract-Novel	prisa	SSAn_04	1984	30
92.120	2.000	Spanish-English-Concrete-Repeat	battle	SECr_01	5984	10
98.120	2.000	English-Spanish-Abstract-Novel	fear	ESAn_02	1984	6
100.120	2.000	English-English-Abstract-Repeat	career	EEAr_02	3984	51
104.120	2.000	English-Spanish-Abstract-Repeat	miedo	ESAr_02	3984	6
108.120	2.000	English-Spanish-Concrete-Novel	brass	ESCn_03	2984	69
111.120	2.000	Spanish-English-Abstract-Novel	desarollo	SEAn_03	8984	26
120.120	2.000	Spanish-Spanish-Abstract-Repeat	prisa	SSAr_04	5984	30
126.120	2.000	English-Spanish-Abstract-Novel	enterprise	ESAn_03	2984	3
129.120	2.000	English-Spanish-Abstract-Repeat	empresa	ESAr_03	4984	3
134.120	2.000	Spanish-Spanish-Concrete-Novel	nieve	SSCn_02	2984	38
137.120	2.000	Spanish-English-Abstract-Repeat	development	SEAr_03	5984	26
143.120	2.000	Spanish-English-Concrete-Novel	sidra	SECn_02	4984	13
148.120	2.000	Spanish-Spanish-Abstract-Novel	alivio	SSAn_05	3984	39
152.120	2.000	English-English-Concrete-Novel	apple	EECn_03	3984	16
156.120	2.000	Spanish-English-Concrete-Repeat	cider	SECr_02	1984	13
158.120	2.000	Spanish-English-Concrete-Novel	bala	SECn_03	4984	31
163.120	2.000	English-English-Abstract-Novel	friendship	EEAn_03	4984	16
168.120	2.000	English-English-Concrete-Repeat	apple	EECr_03	3984	16
172.120	2.000	Spanish-Spanish-Concrete-Repeat	nieve	SSCr_02	4984	38
177.120	2.000	English-Spanish-Concrete-Repeat	lat�n	ESCr_03	1984	69
179.120	2.000	English-English-Abstract-Repeat	friendship	EEAr_03	1984	16
181.120	2.000	Spanish-Spanish-Concrete-Novel	gallina	SSCn_03	5984	11
187.120	2.000	Spanish-Spanish-Abstract-Repeat	alivio	SSAr_05	1984	39
189.120	2.000	Spanish-English-Concrete-Repeat	bullet	SECr_03	2984	31
192.120	2.000	Spanish-Spanish-Concrete-Repeat	gallina	SSCr_03	5984	11
198.120	2.000	English-English-Concrete-Novel	door	EECn_04	5984	80
204.120	2.000	English-Spanish-Abstract-Novel	bequest	ESAn_04	2984	9
207.120	2.000	Spanish-English-Concrete-Novel	ladrillo	SECn_04	5984	23
213.120	2.000	English-Spanish-Abstract-Repeat	legado	ESAr_04	2984	9
216.120	2.000	Spanish-Spanish-Concrete-Novel	beb�	SSCn_04	3984	25
220.120	2.000	English-English-Abstract-Novel	addition	EEAn_04	6984	7
227.120	2.000	English-English-Abstract-Repeat	addition	EEAr_04	2984	7
230.120	2.000	Spanish-English-Concrete-Repeat	brick	SECr_04	2984	23
233.120	2.000	Spanish-English-Abstract-Novel	travesura	SEAn_04	3984	14
237.120	2.000	Spanish-English-Concrete-Novel	botella	SECn_05	3984	51
241.120	2.000	Spanish-Spanish-Concrete-Repeat	beb�	SSCr_04	5984	25
247.120	2.000	Spanish-English-Abstract-Repeat	mischief	SEAr_04	3984	14
251.120	2.000	English-English-Abstract-Novel	aim	EEAn_05	8984	12
260.120	2.000	Spanish-Spanish-Concrete-Novel	pusgo	SSCn_05	2984	57
263.120	2.000	English-English-Abstract-Repeat	aim	EEAr_05	1984	12
265.120	2.000	English-English-Abstract-Novel	manner	EEAn_06	3984	99
269.120	2.000	English-Spanish-Abstract-Novel	rating	ESAn_05	1984	6
271.120	2.000	Spanish-Spanish-Abstract-Novel	disculpa	SSAn_06	3984	97
275.120	2.000	English-Spanish-Abstract-Repeat	tasaci�n	ESAr_05	2984	6
278.120	2.000	English-English-Concrete-Repeat	door	EECr_04	9984	80
288.120	2.000	Spanish-English-Concrete-Repeat	bottle	SECr_05	4984	51
293.120	2.000	English-English-Concrete-Novel	belfry	EECn_05	3984	9
297.120	2.000	English-Spanish-Concrete-Novel	banana	ESCn_04	4984	35
302.120	2.000	English-English-Concrete-Repeat	belfry	EECr_05	3984	9
306.120	2.000	Spanish-English-Concrete-Novel	olla	SECn_06	5984	45
312.120	2.000	English-Spanish-Abstract-Novel	blunder	ESAn_06	4984	59
317.120	2.000	Spanish-Spanish-Concrete-Repeat	pusgo	SSCr_05	4984	57
322.120	2.000	Spanish-English-Abstract-Novel	traici�n	SEAn_05	6984	14
329.120	2.000	Spanish-Spanish-Concrete-Novel	revista	SSCn_06	2984	65
332.120	2.000	English-Spanish-Concrete-Repeat	pl�tano	ESCr_04	3984	35
336.120	2.000	Spanish-English-Abstract-Repeat	betrayal	SEAr_05	14984	14
351.120	2.000	Spanish-English-Concrete-Repeat	pot	SECr_06	1984	45
353.120	2.000	English-English-Concrete-Novel	lawn	EECn_06	3984	38
357.120	2.000	English-Spanish-Concrete-Novel	cow	ESCn_05	1984	22
359.120	2.000	Spanish-English-Abstract-Novel	pecado	SEAn_06	4984	37
364.120	2.000	English-English-Abstract-Repeat	manner	EEAr_06	3984	99
368.120	2.000	Spanish-Spanish-Abstract-Repeat	disculpa	SSAr_06	2984	97
371.120	2.000	English-Spanish-Abstract-Repeat	patinazo	ESAr_06	7984	59
379.120	2.000	English-Spanish-Concrete-Repeat	vaca	ESCr_05	4984	22
384.120	2.000	English-Spanish-Concrete-Novel	tower	ESCn_06	6984	14
391.120	2.000	English-English-Concrete-Repeat	lawn	EECr_06	2984	38
394.120	2.000	Spanish-Spanish-Concrete-Repeat	revista	SSCr_06	1984	65
396.120	2.000	Spanish-English-Abstract-Repeat	sin	SEAr_06	1984	37
398.120	2.000	English-Spanish-Concrete-Repeat	torre	ESCr_06	1984	14
