onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	reported_gs	correct_gs	included_trial	reason_for_exclusion
12	23	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
35	9.55600609999965	1	stimulus	n/a	n/a	GOOCCGGG	4	4	0	test trial
35.3547579000005	0	1	finger press	2	2	n/a	n/a	n/a	0	test trial
35.9468354999844	0	1	finger press	1	1	n/a	n/a	n/a	0	test trial
36.5226962000015	0	1	finger press	3	2	n/a	n/a	n/a	0	test trial
37.0988144000003	0	1	finger press	2	3	n/a	n/a	n/a	0	test trial
37.6668540999817	0	1	finger press	1	2	n/a	n/a	n/a	0	test trial
38.2752763999742	0	1	finger press	3	1	n/a	n/a	n/a	0	test trial
38.875180699979	0	1	finger press	2	3	n/a	n/a	n/a	0	test trial
39.6268821999838	0	1	finger press	4	2	n/a	n/a	n/a	0	test trial
40.2428641000006	0	1	finger press	2	4	n/a	n/a	n/a	0	test trial
40.8508137999743	0	1	finger press	4	2	n/a	n/a	n/a	0	test trial
41.5148318999854	0	1	finger press	1	4	n/a	n/a	n/a	0	test trial
44.5599999999977	5	1	stimulus	n/a	n/a	white X	n/a	n/a	0	test trial
51.5599999999977	24.02	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
75.5724033000006	10.1273942999833	2	stimulus	n/a	n/a	CGQOOCGO	2	2	1	n/a
75.9867549999908	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
76.5953880999878	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
77.1627694999916	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
77.8187457999738	0	2	finger press	3	3	n/a	n/a	n/a	1	n/a
78.3947619999817	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
79.0027544999903	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
79.5946261999779	0	2	finger press	3	3	n/a	n/a	n/a	1	n/a
80.2427150000003	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
80.8427613999811	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
81.4347505999904	0	2	finger press	2	2	n/a	n/a	n/a	1	n/a
81.9787992999773	0	2	finger press	4	4	n/a	n/a	n/a	1	n/a
82.6186686999863	0	2	finger press	1	1	n/a	n/a	n/a	1	n/a
85.7000000000116	5	2	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
93.2399999999907	24.02	3	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
117.249460999999	10.1617242999782	3	stimulus	n/a	n/a	GGOCOCOG	3	3	1	n/a
117.674720399984	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
118.274598499993	0	3	finger press	1	1	n/a	n/a	n/a	1	n/a
118.810783099994	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
119.466690699977	0	3	finger press	3	3	n/a	n/a	n/a	1	n/a
120.082822099997	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
120.778689899977	0	3	finger press	1	1	n/a	n/a	n/a	1	n/a
121.402606699994	0	3	finger press	3	3	n/a	n/a	n/a	1	n/a
122.042696599994	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
122.810917899973	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
123.426728799997	0	3	finger press	2	2	n/a	n/a	n/a	1	n/a
124.050526499981	0	3	finger press	4	4	n/a	n/a	n/a	1	n/a
124.738671499974	0	3	finger press	1	1	n/a	n/a	n/a	1	n/a
127.420000000013	5	3	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
134.899999999994	21	4	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
155.896229399979	9.65039300001808	4	stimulus	n/a	n/a	OGQOOQQO	1	1	1	n/a
156.282556099992	0	4	finger press	2	2	n/a	n/a	n/a	1	n/a
156.930637799989	0	4	finger press	1	1	n/a	n/a	n/a	1	n/a
157.458625899977	0	4	finger press	2	2	n/a	n/a	n/a	1	n/a
158.074615699996	0	4	finger press	3	3	n/a	n/a	n/a	1	n/a
158.698680299975	0	4	finger press	2	2	n/a	n/a	n/a	1	n/a
159.314629999979	0	4	finger press	1	1	n/a	n/a	n/a	1	n/a
160.018623199983	0	4	finger press	3	3	n/a	n/a	n/a	1	n/a
160.642653399991	0	4	finger press	2	2	n/a	n/a	n/a	1	n/a
161.22693199999	0	4	finger press	4	4	n/a	n/a	n/a	1	n/a
161.874618499976	0	4	finger press	2	2	n/a	n/a	n/a	1	n/a
162.47464249999	0	4	finger press	4	4	n/a	n/a	n/a	1	n/a
163.218552799983	0	4	finger press	1	1	n/a	n/a	n/a	1	n/a
165.540000000008	5	4	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
173.739999999991	25.02	5	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
198.7496331	10.5747617999732	5	stimulus	n/a	n/a	GCOCCOCQ	1	1	1	n/a
199.210560999985	0	5	finger press	2	2	n/a	n/a	n/a	1	n/a
199.802579499985	0	5	finger press	1	1	n/a	n/a	n/a	1	n/a
200.370606799988	0	5	finger press	2	2	n/a	n/a	n/a	1	n/a
200.946756799996	0	5	finger press	3	3	n/a	n/a	n/a	1	n/a
201.498592499993	0	5	finger press	2	2	n/a	n/a	n/a	1	n/a
202.186464899976	0	5	finger press	1	1	n/a	n/a	n/a	1	n/a
202.826470399974	0	5	finger press	3	3	n/a	n/a	n/a	1	n/a
203.49067259999	0	5	finger press	2	2	n/a	n/a	n/a	1	n/a
204.138573299977	0	5	finger press	4	4	n/a	n/a	n/a	1	n/a
204.7944709	0	5	finger press	2	2	n/a	n/a	n/a	1	n/a
205.45057049999	0	5	finger press	4	4	n/a	n/a	n/a	1	n/a
206.14655569999	0	5	finger press	1	1	n/a	n/a	n/a	1	n/a
209.320000000007	5	5	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
218.98000000001	21	6	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
239.984836899996	9.00913229997968	6	stimulus	n/a	n/a	GQCCCGQQ	2	2	1	n/a
240.490494199999	0	6	finger press	2	2	n/a	n/a	n/a	1	n/a
241.122525299987	0	6	finger press	1	1	n/a	n/a	n/a	1	n/a
241.650425200001	0	6	finger press	2	2	n/a	n/a	n/a	1	n/a
242.266994599981	0	6	finger press	3	3	n/a	n/a	n/a	1	n/a
242.834387699986	0	6	finger press	2	2	n/a	n/a	n/a	1	n/a
243.490491799981	0	6	finger press	1	1	n/a	n/a	n/a	1	n/a
244.138509099983	0	6	finger press	3	3	n/a	n/a	n/a	1	n/a
244.763083899976	0	6	finger press	2	2	n/a	n/a	n/a	1	n/a
245.314540099993	0	6	finger press	4	4	n/a	n/a	n/a	1	n/a
246.0350416	0	6	finger press	2	2	n/a	n/a	n/a	1	n/a
246.642452399974	0	6	finger press	4	4	n/a	n/a	n/a	1	n/a
247.322403699975	0	6	finger press	1	1	n/a	n/a	n/a	1	n/a
248.98000000001	5	6	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
256.98000000001	25.02	7	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
281.99660459999	10.0151131000021	7	stimulus	n/a	n/a	QCCGCGGQ	3	3	1	n/a
282.434462199977	0	7	finger press	2	2	n/a	n/a	n/a	1	n/a
283.010428699985	0	7	finger press	1	1	n/a	n/a	n/a	1	n/a
283.530420899973	0	7	finger press	2	2	n/a	n/a	n/a	1	n/a
284.154663499998	0	7	finger press	3	3	n/a	n/a	n/a	1	n/a
284.730195499986	0	7	finger press	2	2	n/a	n/a	n/a	1	n/a
285.322197899979	0	7	finger press	1	1	n/a	n/a	n/a	1	n/a
285.938444200001	0	7	finger press	3	3	n/a	n/a	n/a	1	n/a
286.522207799979	0	7	finger press	2	2	n/a	n/a	n/a	1	n/a
287.130350899999	0	7	finger press	4	4	n/a	n/a	n/a	1	n/a
287.762192499998	0	7	finger press	2	2	n/a	n/a	n/a	1	n/a
288.314204099996	0	7	finger press	4	4	n/a	n/a	n/a	1	n/a
289.114176599978	0	7	finger press	1	1	n/a	n/a	n/a	1	n/a
292	5	7	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
299.01999999999	25.02	8	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
324.038859399996	8.97481359998346	8	stimulus	n/a	n/a	GOOOOOCC	1	1	1	n/a
324.458292199997	0	8	finger press	2	2	n/a	n/a	n/a	1	n/a
325.010272499989	0	8	finger press	1	1	n/a	n/a	n/a	1	n/a
325.530573600001	0	8	finger press	2	2	n/a	n/a	n/a	1	n/a
326.090296999988	0	8	finger press	3	3	n/a	n/a	n/a	1	n/a
326.666389699996	0	8	finger press	2	2	n/a	n/a	n/a	1	n/a
327.266286899976	0	8	finger press	1	1	n/a	n/a	n/a	1	n/a
327.842354799999	0	8	finger press	3	3	n/a	n/a	n/a	1	n/a
328.626318499999	0	8	finger press	2	2	n/a	n/a	n/a	1	n/a
329.410359000001	0	8	finger press	4	4	n/a	n/a	n/a	1	n/a
330.050361000001	0	8	finger press	2	2	n/a	n/a	n/a	1	n/a
330.714975599985	0	8	finger press	4	4	n/a	n/a	n/a	1	n/a
331.362356199999	0	8	finger press	1	1	n/a	n/a	n/a	1	n/a
333	5	8	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
340.059999999998	21	9	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
361.071524399973	8.8557329000032	9	stimulus	n/a	n/a	QCQOGCGG	3	3	1	n/a
361.514328799996	0	9	finger press	2	2	n/a	n/a	n/a	1	n/a
362.122239799995	0	9	finger press	1	1	n/a	n/a	n/a	1	n/a
362.770324299985	0	9	finger press	2	2	n/a	n/a	n/a	1	n/a
363.466347899986	0	9	finger press	3	3	n/a	n/a	n/a	1	n/a
364.178281399974	0	9	finger press	2	2	n/a	n/a	n/a	1	n/a
364.874232199974	0	9	finger press	1	1	n/a	n/a	n/a	1	n/a
365.56269359999	0	9	finger press	3	3	n/a	n/a	n/a	1	n/a
366.274307499989	0	9	finger press	2	2	n/a	n/a	n/a	1	n/a
366.938281099981	0	9	finger press	4	4	n/a	n/a	n/a	1	n/a
367.586671799974	0	9	finger press	2	2	n/a	n/a	n/a	1	n/a
368.226290799998	0	9	finger press	4	4	n/a	n/a	n/a	1	n/a
368.954638999974	0	9	finger press	1	1	n/a	n/a	n/a	1	n/a
369.920000000013	5	9	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
377.440000000002	25.02	10	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
402.461266899976	8.03228559999843	10	stimulus	n/a	n/a	QQOGOCQQ	1	1	1	n/a
403.01022549998	0	10	finger press	2	2	n/a	n/a	n/a	1	n/a
403.730251699977	0	10	finger press	1	1	n/a	n/a	n/a	1	n/a
404.274064799974	0	10	finger press	2	2	n/a	n/a	n/a	1	n/a
404.898185099999	0	10	finger press	3	3	n/a	n/a	n/a	1	n/a
405.538236599998	0	10	finger press	2	2	n/a	n/a	n/a	1	n/a
406.130238599988	0	10	finger press	1	1	n/a	n/a	n/a	1	n/a
406.802181799983	0	10	finger press	3	3	n/a	n/a	n/a	1	n/a
407.466207499994	0	10	finger press	2	2	n/a	n/a	n/a	1	n/a
408.058256699995	0	10	finger press	4	4	n/a	n/a	n/a	1	n/a
408.706216399994	0	10	finger press	2	2	n/a	n/a	n/a	1	n/a
409.314851299976	0	10	finger press	4	4	n/a	n/a	n/a	1	n/a
410.082202899997	0	10	finger press	1	1	n/a	n/a	n/a	1	n/a
410.48000000001	5	10	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
417.799999999988	22	11	stimulus	n/a	n/a	white X	n/a	n/a	1	n/a
439.810275799973	10.605849900021	11	stimulus	n/a	n/a	COGOOOCC	1	1	1	n/a
440.258235599991	0	11	finger press	2	2	n/a	n/a	n/a	1	n/a
440.890415099973	0	11	finger press	1	1	n/a	n/a	n/a	1	n/a
441.474247299979	0	11	finger press	2	2	n/a	n/a	n/a	1	n/a
442.194149799994	0	11	finger press	3	3	n/a	n/a	n/a	1	n/a
442.834137599973	0	11	finger press	2	2	n/a	n/a	n/a	1	n/a
443.474802699988	0	11	finger press	1	1	n/a	n/a	n/a	1	n/a
444.098183499998	0	11	finger press	3	3	n/a	n/a	n/a	1	n/a
444.754174499976	0	11	finger press	2	2	n/a	n/a	n/a	1	n/a
445.386170699989	0	11	finger press	4	4	n/a	n/a	n/a	1	n/a
446.010137799982	0	11	finger press	2	2	n/a	n/a	n/a	1	n/a
446.610178099974	0	11	finger press	4	4	n/a	n/a	n/a	1	n/a
