onset	duration	trial_type	TrialType	Stimulus	SSD	Response	RT	CorrectGo	SuccStop
93.875	1.5	go-critical	0	0	0.0	49	0.45	1	0
96.0	1.5	go-critical	0	0	0.0	49	0.285	1	0
98.0	1.5	failed stop-critical	1	0	0.1	49	0.261	1	0
101.625	1.5	go-critical	0	0	0.0	49	0.596	1	0
103.625	1.5	go-noncritical	0	1	0.0	50	0.268	1	0
106.125	1.5	go-critical	0	0	0.0	49	0.43200000000000005	1	0
108.25	1.5	go-critical	0	0	0.0	49	0.363	1	0
111.875	1.5	failed stop-noncritical	1	1	0.05	50	0.19399999999999998	1	0
113.875	1.5	go-noncritical	0	1	0.0	50	0.226	1	0
116.5	1.5	junk	0	0	0.0	50	0.289	0	0
119.25	1.5	go-noncritical	0	1	0.0	50	0.21899999999999997	1	0
121.75	1.5	go-noncritical	0	1	0.0	50	0.247	1	0
123.75	1.5	go-critical	0	0	0.0	49	0.327	1	0
126.0	1.5	go-noncritical	0	1	0.0	50	0.26899999999999996	1	0
128.375	1.5	go-critical	0	0	0.0	49	0.262	1	0
130.5	1.5	go-critical	0	0	0.0	49	0.249	1	0
132.625	1.5	go-noncritical	0	1	0.0	50	0.284	1	0
135.875	1.5	go-noncritical	0	1	0.0	50	0.23399999999999999	1	0
139.375	1.5	go-noncritical	0	1	0.0	50	0.23	1	0
143.25	1.5	failed stop-critical	1	0	0.2	49	0.251	1	0
145.875	1.5	failed stop-noncritical	1	1	0.2	50	0.25	1	0
148.125	1.5	failed stop-noncritical	1	1	0.25	50	0.336	1	0
151.0	1.5	go-noncritical	0	1	0.0	50	0.293	1	0
153.625	1.5	go-critical	0	0	0.0	49	0.268	1	0
159.125	1.5	successful stop-critical	1	0	0.05	0	0.0	0	1
161.5	1.5	go-critical	0	0	0.0	49	0.361	1	0
164.75	1.5	go-critical	0	0	0.0	49	0.535	1	0
167.5	1.5	failed stop-critical	1	0	0.25	50	0.225	0	0
171.375	1.5	go-noncritical	0	1	0.0	50	0.294	1	0
173.375	1.5	go-critical	0	0	0.0	49	0.345	1	0
175.375	1.5	failed stop-critical	1	0	0.2	49	0.326	1	0
177.625	1.5	go-noncritical	0	1	0.0	50	0.252	1	0
180.25	1.5	go-critical	0	0	0.0	49	0.419	1	0
182.25	1.5	go-noncritical	0	1	0.0	50	0.29100000000000004	1	0
184.625	1.5	go-noncritical	0	1	0.0	50	0.23600000000000002	1	0
186.75	1.5	failed stop-critical	1	0	0.05	49	0.311	1	0
189.75	1.5	go-noncritical	0	1	0.0	50	0.223	1	0
193.375	1.5	go-noncritical	0	1	0.0	50	0.24600000000000002	1	0
198.625	1.5	go-critical	0	0	0.0	49	0.34	1	0
201.625	1.5	go-critical	0	0	0.0	49	0.37200000000000005	1	0
203.875	1.5	successful stop-critical	1	0	0.1	0	0.0	0	1
207.75	1.5	failed stop-noncritical	1	1	0.1	50	0.223	1	0
210.5	1.5	failed stop-noncritical	1	1	0.15	50	0.29	1	0
213.0	1.5	go-noncritical	0	1	0.0	50	0.26899999999999996	1	0
216.125	1.5	go-critical	0	0	0.0	49	0.304	1	0
218.375	1.5	go-noncritical	0	1	0.0	50	0.28600000000000003	1	0
220.5	1.5	go-critical	0	0	0.0	49	0.305	1	0
222.625	1.5	junk	0	0	0.0	50	0.22	0	0
224.875	1.5	go-critical	0	0	0.0	49	0.354	1	0
227.0	1.5	go-noncritical	0	1	0.0	50	0.285	1	0
230.125	1.5	go-critical	0	0	0.0	49	0.32799999999999996	1	0
233.125	1.5	go-noncritical	0	1	0.0	50	0.304	1	0
235.25	1.5	go-noncritical	0	1	0.0	50	0.243	1	0
237.625	1.5	go-critical	0	0	0.0	49	0.316	1	0
240.25	1.5	failed stop-noncritical	1	1	0.2	50	0.21100000000000002	1	0
243.5	1.5	failed stop-critical	1	0	0.15	49	0.289	1	0
247.875	1.5	go-critical	0	0	0.0	49	0.354	1	0
250.625	1.5	go-critical	0	0	0.0	49	0.324	1	0
253.25	1.5	go-noncritical	0	1	0.0	50	0.22699999999999998	1	0
255.375	1.5	go-noncritical	0	1	0.0	50	0.31	1	0
257.375	1.5	failed stop-noncritical	1	1	0.05	50	0.31	1	0
259.5	1.5	go-noncritical	0	1	0.0	50	0.348	1	0
263.75	1.5	failed stop-critical	1	0	0.0	49	0.271	1	0
266.25	1.5	go-critical	0	0	0.0	49	0.499	1	0
268.25	1.5	go-critical	0	0	0.0	49	0.515	1	0
270.875	1.5	go-noncritical	0	1	0.0	50	0.218	1	0
273.125	1.5	failed stop-noncritical	1	1	0.0	50	0.312	1	0
275.75	1.5	failed stop-noncritical	1	1	0.15	50	0.231	1	0
279.125	1.5	go-noncritical	0	1	0.0	50	0.312	1	0
281.125	1.5	go-noncritical	0	1	0.0	50	0.29600000000000004	1	0
283.375	1.5	successful stop-critical	1	0	0.1	0	0.0	0	1
285.875	1.5	go-noncritical	0	1	0.0	50	0.29	1	0
288.0	1.5	failed stop-noncritical	1	1	0.15	50	0.253	1	0
292.125	1.5	go-critical	0	0	0.0	49	0.47200000000000003	1	0
295.0	1.5	go-critical	0	0	0.0	49	0.341	1	0
297.625	1.5	junk	0	0	0.0	50	0.212	0	0
299.75	1.5	go-noncritical	0	1	0.0	50	0.287	1	0
304.375	1.5	go-critical	0	0	0.0	49	0.35	1	0
306.5	1.5	failed stop-critical	1	0	0.15	49	0.33799999999999997	1	0
311.0	1.5	go-noncritical	0	1	0.0	50	0.237	1	0
313.875	1.5	go-critical	0	0	0.0	49	0.39399999999999996	1	0
316.0	1.5	go-noncritical	0	1	0.0	50	0.221	1	0
318.0	1.5	failed stop-noncritical	1	1	0.1	50	0.237	1	0
320.75	1.5	go-critical	0	0	0.0	49	0.311	1	0
323.5	1.5	go-critical	0	0	0.0	49	0.449	1	0
327.125	1.5	go-noncritical	0	1	0.0	50	0.225	1	0
329.25	1.5	go-critical	0	0	0.0	49	0.34700000000000003	1	0
331.5	1.5	go-critical	0	0	0.0	49	0.32899999999999996	1	0
334.0	1.5	go-noncritical	0	1	0.0	50	0.26899999999999996	1	0
336.0	1.5	go-noncritical	0	1	0.0	50	0.253	1	0
339.25	1.5	go-noncritical	0	1	0.0	50	0.23600000000000002	1	0
343.625	1.5	failed stop-critical	1	0	0.15	49	0.293	1	0
346.375	1.5	go-critical	0	0	0.0	49	0.358	1	0
