onset	duration	trial_type	TrialType	Stimulus	SSD	Response	RT	CorrectGo	SuccStop
106.875	1.5	failed stop-noncritical	1	1	0.25	50	0.27399999999999997	1	0
110.875	1.5	go-critical	0	0	0.0	49	0.306	1	0
113.0	1.5	go-critical	0	0	0.0	49	0.325	1	0
116.125	1.5	failed stop-critical	1	0	0.25	49	0.29600000000000004	1	0
118.625	1.5	go-noncritical	0	1	0.0	50	0.26	1	0
121.5	1.5	failed stop-critical	1	0	0.3	49	0.433	1	0
125.875	1.5	go-critical	0	0	0.0	49	0.562	1	0
128.5	1.5	go-critical	0	0	0.0	49	0.48100000000000004	1	0
130.875	1.5	successful stop-critical	1	0	0.25	0	0.0	0	1
133.875	1.5	go-critical	0	0	0.0	49	0.514	1	0
136.0	1.5	go-noncritical	0	1	0.0	50	0.221	1	0
140.875	1.5	go-noncritical	0	1	0.0	50	0.282	1	0
143.625	1.5	go-noncritical	0	1	0.0	50	0.292	1	0
145.875	1.5	go-critical	0	0	0.0	49	0.314	1	0
149.625	1.5	go-noncritical	0	1	0.0	50	0.22	1	0
151.625	1.5	go-critical	0	0	0.0	49	0.284	1	0
154.5	1.5	go-critical	0	0	0.0	49	0.337	1	0
157.25	1.5	go-noncritical	0	1	0.0	50	0.21100000000000002	1	0
161.375	1.5	go-critical	0	0	0.0	49	0.302	1	0
163.5	1.5	go-critical	0	0	0.0	49	0.457	1	0
166.375	1.5	failed stop-noncritical	1	1	0.3	50	0.23	1	0
168.5	1.5	go-critical	0	0	0.0	49	0.33799999999999997	1	0
170.75	1.5	go-noncritical	0	1	0.0	50	0.247	1	0
172.75	1.5	failed stop-critical	1	0	0.3	49	0.282	1	0
175.75	1.5	go-noncritical	0	1	0.0	50	0.287	1	0
178.0	1.5	go-critical	0	0	0.0	49	0.325	1	0
182.625	1.5	go-noncritical	0	1	0.0	50	0.213	1	0
185.75	1.5	go-noncritical	0	1	0.0	50	0.23199999999999998	1	0
187.75	1.5	go-noncritical	0	1	0.0	50	0.223	1	0
190.125	1.5	failed stop-critical	1	0	0.25	49	0.313	1	0
193.0	1.5	go-noncritical	0	1	0.0	50	0.221	1	0
195.125	1.5	successful stop-critical	1	0	0.25	0	0.0	0	1
198.375	1.5	go-critical	0	0	0.0	49	0.439	1	0
200.5	1.5	go-noncritical	0	1	0.0	50	0.225	1	0
202.875	1.5	go-critical	0	0	0.0	49	0.45	1	0
205.75	1.5	junk	0	0	0.0	50	0.207	0	0
209.125	1.5	failed stop-critical	1	0	0.2	49	0.456	1	0
211.125	1.5	failed stop-noncritical	1	1	0.25	50	0.28	1	0
214.875	1.5	go-noncritical	0	1	0.0	50	0.25	1	0
217.125	1.5	go-critical	0	0	0.0	49	0.8490000000000001	1	0
219.5	1.5	go-noncritical	0	1	0.0	50	0.225	1	0
222.5	1.5	go-critical	0	0	0.0	49	0.466	1	0
225.0	1.5	go-critical	0	0	0.0	49	0.469	1	0
227.875	1.5	go-noncritical	0	1	0.0	50	0.267	1	0
230.125	1.5	failed stop-noncritical	1	1	0.25	50	0.256	1	0
232.375	1.5	failed stop-noncritical	1	1	0.3	50	0.28600000000000003	1	0
235.125	1.5	failed stop-noncritical	1	1	0.2	50	0.29600000000000004	1	0
237.125	1.5	go-critical	0	0	0.0	49	0.4	1	0
239.25	1.5	go-noncritical	0	1	0.0	50	0.259	1	0
242.25	1.5	go-critical	0	0	0.0	49	0.395	1	0
244.625	1.5	go-critical	0	0	0.0	49	0.37200000000000005	1	0
247.125	1.5	go-noncritical	0	1	0.0	50	0.264	1	0
250.25	1.5	go-noncritical	0	1	0.0	50	0.267	1	0
252.625	1.5	go-critical	0	0	0.0	49	0.332	1	0
255.0	1.5	go-critical	0	0	0.0	49	0.35700000000000004	1	0
257.25	1.5	go-noncritical	0	1	0.0	50	0.23800000000000002	1	0
260.375	1.5	go-noncritical	0	1	0.0	50	0.27	1	0
262.625	1.5	go-critical	0	0	0.0	49	0.348	1	0
265.25	1.5	failed stop-critical	1	0	0.3	49	0.363	1	0
268.875	1.5	go-noncritical	0	1	0.0	50	0.27399999999999997	1	0
272.25	1.5	go-noncritical	0	1	0.0	50	0.307	1	0
275.375	1.5	failed stop-noncritical	1	1	0.2	50	0.302	1	0
278.5	1.5	go-critical	0	0	0.0	49	0.345	1	0
280.625	1.5	go-critical	0	0	0.0	49	0.517	1	0
283.0	1.5	go-critical	0	0	0.0	49	0.349	1	0
288.375	1.5	go-critical	0	0	0.0	49	0.374	1	0
290.375	1.5	go-critical	0	0	0.0	49	0.326	1	0
292.5	1.5	go-noncritical	0	1	0.0	50	0.313	1	0
294.5	1.5	failed stop-noncritical	1	1	0.3	50	0.265	1	0
298.5	1.5	go-noncritical	0	1	0.0	50	0.281	1	0
300.5	1.5	go-critical	0	0	0.0	49	0.321	1	0
303.125	1.5	go-critical	0	0	0.0	49	0.35200000000000004	1	0
305.875	1.5	go-noncritical	0	1	0.0	50	0.27399999999999997	1	0
308.0	1.5	failed stop-noncritical	1	1	0.25	50	0.309	1	0
310.25	1.5	go-noncritical	0	1	0.0	50	0.267	1	0
312.75	1.5	go-noncritical	0	1	0.0	50	0.255	1	0
315.375	1.5	failed stop-critical	1	0	0.15	49	0.278	1	0
317.75	1.5	go-critical	0	0	0.0	49	0.35100000000000003	1	0
320.125	1.5	go-noncritical	0	1	0.0	50	0.28	1	0
323.5	1.5	go-noncritical	0	1	0.0	50	0.265	1	0
325.75	1.5	go-critical	0	0	0.0	49	0.359	1	0
329.0	1.5	go-noncritical	0	1	0.0	50	0.27699999999999997	1	0
331.125	1.5	go-critical	0	0	0.0	49	0.48	1	0
333.375	1.5	failed stop-noncritical	1	1	0.15	50	0.294	1	0
337.25	1.5	failed stop-critical	1	0	0.2	49	0.499	1	0
340.875	1.5	go-critical	0	0	0.0	49	0.442	1	0
343.375	1.5	successful stop-critical	1	0	0.25	0	0.0	0	1
