onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	included_trial	reason_for_exclusion
11.9799999999996	23.02	1	stimulus	n/a	n/a	white X	0	test trial
35	9.50226480000038	1	stimulus	n/a	n/a	red X	0	test trial
35.4149631	0	1	finger press	4	4	n/a	0	test trial
35.9461984	0	1	finger press	3	3	n/a	0	test trial
36.4918391000001	0	1	finger press	4	4	n/a	0	test trial
37.0212511999998	0	1	finger press	1	1	n/a	0	test trial
37.6191304000004	0	1	finger press	4	4	n/a	0	test trial
38.1651189000004	0	1	finger press	1	1	n/a	0	test trial
38.7315980000003	0	1	finger press	2	2	n/a	0	test trial
39.2926975999999	0	1	finger press	4	4	n/a	0	test trial
39.8823547000002	0	1	finger press	3	3	n/a	0	test trial
40.4345011000005	0	1	finger press	2	2	n/a	0	test trial
40.9964173999997	0	1	finger press	1	1	n/a	0	test trial
41.5462316000003	0	1	finger press	2	2	n/a	0	test trial
44.5200000000004	5	1	stimulus	n/a	n/a	white X	0	test trial
56.3800000000001	21	2	stimulus	n/a	n/a	white X	1	n/a
77.3631481000002	9.50266730000021	2	stimulus	n/a	n/a	red X	1	n/a
77.7703847000002	0	2	finger press	4	4	n/a	1	n/a
78.3388777999999	0	2	finger press	3	3	n/a	1	n/a
78.9642197000003	0	2	finger press	4	4	n/a	1	n/a
79.5669487000005	0	2	finger press	1	1	n/a	1	n/a
80.1900426000002	0	2	finger press	4	4	n/a	1	n/a
80.8266276000004	0	2	finger press	1	1	n/a	1	n/a
81.4359101	0	2	finger press	2	2	n/a	1	n/a
82.0210297000003	0	2	finger press	4	4	n/a	1	n/a
82.6048361000003	0	2	finger press	3	3	n/a	1	n/a
83.1585235000002	0	2	finger press	2	2	n/a	1	n/a
83.7340598999999	0	2	finger press	1	1	n/a	1	n/a
84.3491555999999	0	2	finger press	2	2	n/a	1	n/a
86.8999999999996	5	2	stimulus	n/a	n/a	white X	1	n/a
93.2600000000002	23.02	3	stimulus	n/a	n/a	white X	1	n/a
116.245332500001	9.50274819999959	3	stimulus	n/a	n/a	red X	1	n/a
116.9785613	0	3	finger press	4	4	n/a	1	n/a
117.5633762	0	3	finger press	3	3	n/a	1	n/a
118.1315714	0	3	finger press	4	4	n/a	1	n/a
118.6663142	0	3	finger press	1	1	n/a	1	n/a
119.2450183	0	3	finger press	4	4	n/a	1	n/a
119.8461018	0	3	finger press	1	1	n/a	1	n/a
120.4265358	0	3	finger press	2	2	n/a	1	n/a
121.0021984	0	3	finger press	4	4	n/a	1	n/a
121.5857882	0	3	finger press	3	3	n/a	1	n/a
122.1572205	0	3	finger press	2	2	n/a	1	n/a
122.7329901	0	3	finger press	1	1	n/a	1	n/a
123.2905192	0	3	finger press	2	2	n/a	1	n/a
125.78	5	3	stimulus	n/a	n/a	white X	1	n/a
138.92	22.02	4	stimulus	n/a	n/a	white X	1	n/a
160.9074712	9.50278929999968	4	stimulus	n/a	n/a	red X	1	n/a
161.5627149	0	4	finger press	4	4	n/a	1	n/a
162.0691076	0	4	finger press	3	3	n/a	1	n/a
162.6450973	0	4	finger press	4	4	n/a	1	n/a
163.2283016	0	4	finger press	1	1	n/a	1	n/a
163.829576900001	0	4	finger press	4	4	n/a	1	n/a
164.396120500001	0	4	finger press	1	1	n/a	1	n/a
164.9972563	0	4	finger press	2	2	n/a	1	n/a
165.7271469	0	4	finger press	4	4	n/a	1	n/a
166.2929583	0	4	finger press	3	3	n/a	1	n/a
166.8868376	0	4	finger press	2	2	n/a	1	n/a
167.430101200001	0	4	finger press	1	1	n/a	1	n/a
168.0179564	0	4	finger press	2	2	n/a	1	n/a
170.44	5	4	stimulus	n/a	n/a	white X	1	n/a
176.22	22	5	stimulus	n/a	n/a	white X	1	n/a
198.1960572	9.50307990000056	5	stimulus	n/a	n/a	red X	1	n/a
198.8023814	0	5	finger press	4	4	n/a	1	n/a
199.355965700001	0	5	finger press	3	3	n/a	1	n/a
199.9548377	0	5	finger press	4	4	n/a	1	n/a
200.5242195	0	5	finger press	1	1	n/a	1	n/a
201.1639624	0	5	finger press	4	4	n/a	1	n/a
201.7498578	0	5	finger press	1	1	n/a	1	n/a
202.369925200001	0	5	finger press	2	2	n/a	1	n/a
203.0303297	0	5	finger press	4	4	n/a	1	n/a
203.5860309	0	5	finger press	3	3	n/a	1	n/a
204.179789700001	0	5	finger press	2	2	n/a	1	n/a
204.7703561	0	5	finger press	1	1	n/a	1	n/a
205.3239709	0	5	finger press	2	2	n/a	1	n/a
207.72	5	5	stimulus	n/a	n/a	white X	1	n/a
213.7	23.02	6	stimulus	n/a	n/a	white X	1	n/a
236.6889859	9.50284980000015	6	stimulus	n/a	n/a	red X	1	n/a
237.3230388	0	6	finger press	4	4	n/a	1	n/a
237.8266265	0	6	finger press	3	3	n/a	1	n/a
238.3708103	0	6	finger press	4	4	n/a	1	n/a
238.9820663	0	6	finger press	1	1	n/a	1	n/a
239.5662552	0	6	finger press	4	4	n/a	1	n/a
240.1348107	0	6	finger press	1	1	n/a	1	n/a
240.7156653	0	6	finger press	2	2	n/a	1	n/a
241.414243	0	6	finger press	4	4	n/a	1	n/a
241.9869632	0	6	finger press	3	3	n/a	1	n/a
242.621797700001	0	6	finger press	2	2	n/a	1	n/a
243.1968285	0	6	finger press	1	1	n/a	1	n/a
243.7562777	0	6	finger press	2	2	n/a	1	n/a
246.22	5	6	stimulus	n/a	n/a	white X	1	n/a
257.7	22	7	stimulus	n/a	n/a	white X	1	n/a
279.6738756	9.50299199999972	7	stimulus	n/a	n/a	red X	1	n/a
280.1893583	0	7	finger press	4	4	n/a	1	n/a
280.7300242	0	7	finger press	3	3	n/a	1	n/a
281.290735	0	7	finger press	4	4	n/a	1	n/a
281.8614954	0	7	finger press	1	1	n/a	1	n/a
282.493958	0	7	finger press	4	4	n/a	1	n/a
283.131513400001	0	7	finger press	1	1	n/a	1	n/a
283.735785	0	7	finger press	2	2	n/a	1	n/a
284.3430948	0	7	finger press	4	4	n/a	1	n/a
284.9239497	0	7	finger press	3	3	n/a	1	n/a
285.5423714	0	7	finger press	2	2	n/a	1	n/a
286.0852744	0	7	finger press	1	1	n/a	1	n/a
286.6782071	0	7	finger press	2	2	n/a	1	n/a
289.2	5	7	stimulus	n/a	n/a	white X	1	n/a
296.52	22.02	8	stimulus	n/a	n/a	white X	1	n/a
318.5117579	9.50376640000013	8	stimulus	n/a	n/a	red X	1	n/a
318.9795391	0	8	finger press	4	4	n/a	1	n/a
319.5435579	0	8	finger press	3	3	n/a	1	n/a
320.1558946	0	8	finger press	4	4	n/a	1	n/a
320.7385286	0	8	finger press	1	1	n/a	1	n/a
321.3672949	0	8	finger press	4	4	n/a	1	n/a
321.955933400001	0	8	finger press	1	1	n/a	1	n/a
322.566634700001	0	8	finger press	2	2	n/a	1	n/a
323.1643073	0	8	finger press	4	4	n/a	1	n/a
323.7498599	0	8	finger press	3	3	n/a	1	n/a
324.3465224	0	8	finger press	2	2	n/a	1	n/a
324.9320258	0	8	finger press	1	1	n/a	1	n/a
325.5417495	0	8	finger press	2	2	n/a	1	n/a
328.04	5	8	stimulus	n/a	n/a	white X	1	n/a
334.26	24	9	stimulus	n/a	n/a	white X	1	n/a
358.2359382	9.50275950000014	9	stimulus	n/a	n/a	red X	1	n/a
358.8996183	0	9	finger press	4	4	n/a	1	n/a
359.4474584	0	9	finger press	3	3	n/a	1	n/a
360.0062951	0	9	finger press	4	4	n/a	1	n/a
360.619093	0	9	finger press	1	1	n/a	1	n/a
361.1866896	0	9	finger press	4	4	n/a	1	n/a
361.7674962	0	9	finger press	1	1	n/a	1	n/a
362.3705968	0	9	finger press	2	2	n/a	1	n/a
362.9896017	0	9	finger press	4	4	n/a	1	n/a
363.5888467	0	9	finger press	3	3	n/a	1	n/a
364.1652114	0	9	finger press	2	2	n/a	1	n/a
364.7325012	0	9	finger press	1	1	n/a	1	n/a
365.290314	0	9	finger press	2	2	n/a	1	n/a
367.76	5	9	stimulus	n/a	n/a	white X	1	n/a
375.28	22	10	stimulus	n/a	n/a	white X	1	n/a
397.2666966	9.50266890000057	10	stimulus	n/a	n/a	red X	1	n/a
397.8594217	0	10	finger press	4	4	n/a	1	n/a
398.4383157	0	10	finger press	3	3	n/a	1	n/a
399.0190294	0	10	finger press	4	4	n/a	1	n/a
399.6060986	0	10	finger press	1	1	n/a	1	n/a
400.1792886	0	10	finger press	4	4	n/a	1	n/a
400.7748354	0	10	finger press	1	1	n/a	1	n/a
401.3554608	0	10	finger press	2	2	n/a	1	n/a
401.9955004	0	10	finger press	4	4	n/a	1	n/a
402.5942935	0	10	finger press	3	3	n/a	1	n/a
403.1537447	0	10	finger press	2	2	n/a	1	n/a
403.730976	0	10	finger press	1	1	n/a	1	n/a
404.3331942	0	10	finger press	2	2	n/a	1	n/a
406.78	5	10	stimulus	n/a	n/a	white X	1	n/a
412.62	25.02	11	stimulus	n/a	n/a	white X	1	n/a
437.6197105	9.5027971999998	11	stimulus	n/a	n/a	red X	1	n/a
438.309626400001	0	11	finger press	4	4	n/a	1	n/a
438.8844749	0	11	finger press	3	3	n/a	1	n/a
439.4835776	0	11	finger press	4	4	n/a	1	n/a
440.0036036	0	11	finger press	1	1	n/a	1	n/a
440.6186531	0	11	finger press	4	4	n/a	1	n/a
441.1745751	0	11	finger press	1	1	n/a	1	n/a
441.7802993	0	11	finger press	2	2	n/a	1	n/a
442.3888341	0	11	finger press	4	4	n/a	1	n/a
443.0156899	0	11	finger press	3	3	n/a	1	n/a
443.8608922	0	11	finger press	2	2	n/a	1	n/a
444.4998447	0	11	finger press	1	1	n/a	1	n/a
445.163078600001	0	11	finger press	2	2	n/a	1	n/a
447.14	5	11	stimulus	n/a	n/a	white X	1	n/a
