onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	go-critical	0	1	0.000	49	0.385	0	0
2.125	1.500	go-critical	0	1	0.000	49	0.386	0	0
4.750	1.500	go-noncritical	0	0	0.000	50	0.375	0	0
6.750	1.500	go-critical	0	1	0.000	49	0.341	0	0
9.750	1.500	failed stop-noncritical	1	0	0.200	50	0.477	0	0
12.000	1.500	go-noncritical	0	0	0.000	50	0.443	0	0
14.625	1.500	go-critical	0	1	0.000	49	0.490	0	0
16.875	1.500	go-critical	0	1	0.000	49	0.456	0	0
19.500	1.500	failed stop-noncritical	1	0	0.100	50	0.391	0	0
23.125	1.500	successful stop-critical	1	1	0.100	0	0.000	0	1
25.500	1.500	go-noncritical	0	0	0.000	50	0.359	0	0
27.750	1.500	go-critical	0	1	0.000	49	0.405	0	0
31.875	1.500	failed stop-critical	1	1	0.200	49	0.448	0	0
35.875	1.500	successful stop-critical	1	1	0.150	0	0.000	0	1
38.875	1.500	go-critical	0	1	0.000	49	0.568	0	0
41.125	1.500	go-critical	0	1	0.000	49	0.806	0	0
43.375	1.500	go-noncritical	0	0	0.000	50	0.444	0	0
45.625	1.500	go-noncritical	0	0	0.000	50	0.498	0	0
47.750	1.500	go-noncritical	0	0	0.000	50	0.517	0	0
49.875	1.500	go-noncritical	0	0	0.000	50	0.456	0	0
52.500	1.500	go-critical	0	1	0.000	49	0.521	0	0
54.500	1.500	go-critical	0	1	0.000	49	0.407	0	0
57.125	1.500	go-critical	0	1	0.000	49	0.454	0	0
59.500	1.500	failed stop-noncritical	1	0	0.250	50	0.455	0	0
62.125	1.500	go-noncritical	0	0	0.000	50	0.414	0	0
64.875	1.500	go-critical	0	1	0.000	49	0.504	0	0
66.875	1.500	go-noncritical	0	0	0.000	50	0.400	0	0
69.125	1.500	go-noncritical	0	0	0.000	50	0.390	0	0
72.500	1.500	failed stop-noncritical	1	0	0.150	50	0.423	0	0
75.250	1.500	failed stop-critical	1	1	0.250	49	0.393	0	0
79.625	1.500	go-noncritical	0	0	0.000	50	0.404	0	0
84.000	1.500	go-noncritical	0	0	0.000	50	0.419	0	0
86.250	1.500	go-critical	0	1	0.000	49	0.475	0	0
89.125	1.500	go-critical	0	1	0.000	49	0.518	0	0
91.500	1.500	successful stop-critical	1	1	0.150	0	0.000	0	1
93.750	1.500	go-critical	0	1	0.000	49	0.501	0	0
95.750	1.500	go-critical	0	1	0.000	49	0.501	0	0
97.750	1.500	go-critical	0	1	0.000	49	0.573	0	0
99.750	1.500	go-noncritical	0	0	0.000	50	0.389	0	0
102.500	1.500	successful stop-critical	1	1	0.200	0	0.000	0	1
104.500	1.500	failed stop-noncritical	1	0	0.200	50	0.415	0	0
106.875	1.500	successful stop-critical	1	1	0.150	0	0.000	0	1
110.875	1.500	go-noncritical	0	0	0.000	50	0.392	0	0
113.000	1.500	go-noncritical	0	0	0.000	50	0.411	0	0
116.125	1.500	failed stop-noncritical	1	0	0.150	50	0.518	0	0
118.625	1.500	go-critical	0	1	0.000	49	0.386	0	0
121.500	1.500	failed stop-noncritical	1	0	0.200	50	0.409	0	0
125.875	1.500	go-noncritical	0	0	0.000	50	0.416	0	0
128.500	1.500	go-noncritical	0	0	0.000	50	0.359	0	0
130.875	1.500	failed stop-noncritical	1	0	0.150	50	0.408	0	0
133.875	1.500	go-noncritical	0	0	0.000	50	0.368	0	0
136.000	1.500	go-critical	0	1	0.000	49	0.571	0	0
140.875	1.500	go-critical	0	1	0.000	49	0.488	0	0
143.625	1.500	go-critical	0	1	0.000	49	0.450	0	0
145.875	1.500	go-noncritical	0	0	0.000	50	0.424	0	0
149.625	1.500	go-critical	0	1	0.000	49	0.370	0	0
151.625	1.500	go-noncritical	0	0	0.000	50	0.434	0	0
154.500	1.500	go-noncritical	0	0	0.000	50	0.375	0	0
157.250	1.500	go-critical	0	1	0.000	49	0.395	0	0
161.375	1.500	go-noncritical	0	0	0.000	50	0.380	0	0
163.500	1.500	go-noncritical	0	0	0.000	50	0.423	0	0
166.375	1.500	successful stop-critical	1	1	0.200	0	0.000	0	1
168.500	1.500	go-noncritical	0	0	0.000	50	0.351	0	0
170.750	1.500	go-critical	0	1	0.000	49	0.413	0	0
172.750	1.500	failed stop-noncritical	1	0	0.200	50	0.345	0	0
175.750	1.500	go-critical	0	1	0.000	49	0.541	0	0
178.000	1.500	go-noncritical	0	0	0.000	50	0.403	0	0
182.625	1.500	go-critical	0	1	0.000	49	0.458	0	0
185.750	1.500	go-critical	0	1	0.000	49	0.509	0	0
187.750	1.500	go-critical	0	1	0.000	49	0.445	0	0
190.125	1.500	failed stop-noncritical	1	0	0.250	50	0.438	0	0
193.000	1.500	go-critical	0	1	0.000	49	0.403	0	0
195.125	1.500	failed stop-noncritical	1	0	0.250	50	0.398	0	0
198.375	1.500	go-noncritical	0	0	0.000	50	0.436	0	0
200.500	1.500	go-critical	0	1	0.000	49	0.375	0	0
202.875	1.500	go-noncritical	0	0	0.000	50	0.368	0	0
205.750	1.500	go-noncritical	0	0	0.000	50	0.429	0	0
209.125	1.500	failed stop-noncritical	1	0	0.200	50	0.350	0	0
211.125	1.500	successful stop-critical	1	1	0.250	0	0.000	0	1
214.875	1.500	go-critical	0	1	0.000	49	0.544	0	0
217.125	1.500	go-noncritical	0	0	0.000	50	0.350	0	0
219.500	1.500	go-critical	0	1	0.000	49	0.367	0	0
222.500	1.500	go-noncritical	0	0	0.000	50	0.311	0	0
225.000	1.500	go-noncritical	0	0	0.000	50	0.387	0	0
227.875	1.500	go-critical	0	1	0.000	49	0.368	0	0
230.125	1.500	successful stop-critical	1	1	0.250	0	0.000	0	1
232.375	1.500	successful stop-critical	1	1	0.200	0	0.000	0	1
235.125	1.500	successful stop-critical	1	1	0.200	0	0.000	0	1
237.125	1.500	go-noncritical	0	0	0.000	50	0.374	0	0
239.250	1.500	go-critical	0	1	0.000	49	0.449	0	0
242.250	1.500	go-noncritical	0	0	0.000	50	0.377	0	0
244.625	1.500	go-noncritical	0	0	0.000	50	0.402	0	0
247.125	1.500	go-critical	0	1	0.000	49	0.374	0	0
250.250	1.500	go-critical	0	1	0.000	49	0.457	0	0
252.625	1.500	go-noncritical	0	0	0.000	50	0.418	0	0
255.000	1.500	go-noncritical	0	0	0.000	50	0.443	0	0
257.250	1.500	go-critical	0	1	0.000	49	0.396	0	0
260.375	1.500	go-critical	0	1	0.000	49	0.460	0	0
262.625	1.500	go-noncritical	0	0	0.000	50	0.402	0	0
265.250	1.500	failed stop-noncritical	1	0	0.300	50	0.377	0	0
268.875	1.500	go-critical	0	1	0.000	49	0.512	0	0
272.250	1.500	go-critical	0	1	0.000	49	0.353	0	0
