onset	duration	trial_type	response_time	sample	value
1197.8632812500	n/a	response	n/a	306653	2
1248.8593750000	n/a	stimulus	n/a	319708	128
1251.4960937500	n/a	response	n/a	320383	8
1253.7695312500	n/a	response	n/a	320965	2
1255.9570312500	n/a	response	n/a	321525	2
1411.9687500000	n/a	stimulus	n/a	361464	128
1415.1132812500	n/a	response	n/a	362269	4
1417.4609375000	n/a	response	n/a	362870	2
1419.9492187500	n/a	response	n/a	363507	2
1469.9453125000	n/a	stimulus	n/a	376306	128
1472.5820312500	n/a	response	n/a	376981	4
1474.7187500000	n/a	response	n/a	377528	2
1477.4062500000	n/a	response	n/a	378216	2
1498.4062500000	n/a	stimulus	n/a	383592	128
1501.0468750000	n/a	response	n/a	384268	2
1503.3906250000	n/a	response	n/a	384868	2
1506.7148437500	n/a	response	n/a	385719	2
1618.7187500000	n/a	stimulus	n/a	414392	128
1623.3359375000	n/a	response	n/a	415574	8
1626.6406250000	n/a	response	n/a	416420	2
1628.9531250000	n/a	response	n/a	417012	2
1755.9648437500	n/a	stimulus	n/a	449527	128
1758.6718750000	n/a	response	n/a	450220	8
1761.2968750000	n/a	response	n/a	450892	2
1763.5039062500	n/a	response	n/a	451457	2
1833.5117187500	n/a	stimulus	n/a	469379	128
1836.1484375000	n/a	response	n/a	470054	4
1838.2968750000	n/a	response	n/a	470604	2
1840.4726562500	n/a	response	n/a	471161	2
1994.4843750000	n/a	stimulus	n/a	510588	128
1997.1796875000	n/a	response	n/a	511278	8
1999.4765625000	n/a	response	n/a	511866	2
2001.6875000000	n/a	response	n/a	512432	2
2083.6914062500	n/a	stimulus	n/a	533425	128
2086.3359375000	n/a	response	n/a	534102	8
2088.7265625000	n/a	response	n/a	534714	2
2090.9296875000	n/a	response	n/a	535278	2
2228.9375000000	n/a	stimulus	n/a	570608	128
2234.0976562500	n/a	response	n/a	571929	8
2236.4726562500	n/a	response	n/a	572537	2
2238.8476562500	n/a	response	n/a	573145	2
2375.8359375000	n/a	stimulus	n/a	608214	128
2378.5273437500	n/a	response	n/a	608903	8
2380.6601562500	n/a	response	n/a	609449	2
2382.8750000000	n/a	response	n/a	610016	2
2528.8867187500	n/a	stimulus	n/a	647395	128
2531.5117187500	n/a	response	n/a	648067	8
2533.8593750000	n/a	response	n/a	648668	2
2536.0468750000	n/a	response	n/a	649228	2
2582.0507812500	n/a	stimulus	n/a	661005	128
2584.7148437500	n/a	response	n/a	661687	8
2587.1093750000	n/a	response	n/a	662300	2
2589.2929687500	n/a	response	n/a	662859	2
