-0.20875	-0.19698	-0.20417	-0.22042	-0.29983	-0.2165	-0.21799	-0.22615	-0.208	-0.22331	-0.22561	-0.21704	-0.24855	-0.2755	-0.31871	-0.26362	-0.22795	-0.21581	-0.23079	-0.41778	-0.11393	-0.23275	-0.20422	-0.17394	-0.18014	-0.24017	-0.21192	-0.16137	-0.19105	-0.2542	-0.4674	-0.53397	-0.51139	-0.26027	-0.16766	-0.15689	-0.1705	-0.18394	-0.17393	-0.1131	-0.060258	0.064522	0.39479	0.1367	-0.09788	-0.1334	1.9177	0.57241	0.023251	-0.099483	-0.14395	-0.15236	-0.19003	-0.1872	-0.18174	-0.14721	-0.13286	-0.062649	0.24068	0.66275	1.1522	0.080534	-0.10829	-0.16174	-0.16679	-0.17037	-0.20099	-0.19228	-0.17747	-0.14362	-0.060428	0.13858	2.4042	0.17864	0.029922	-0.083567	-0.20073	-0.18032	-0.18443	-0.23636	-0.38145	-0.58499	-0.5803	-0.57638	-0.28034	-0.17556	-0.195	-0.19403	-0.20264	-0.19474	-0.18088	-0.23215	-0.3011	-0.20117	-0.20718	-0.21361
0.054845	0.054283	0.052858	0.048251	-0.020157	0.047172	0.047443	0.053573	0.052313	0.050454	0.045459	0.034538	0.012738	-0.075734	-0.12033	-0.062633	-0.015778	0.047772	-0.042446	-0.31527	3.3309	-0.017961	0.012016	0.030786	0.044063	0.054434	0.0497	0.040956	0.044232	0.023379	-0.032371	-0.03992	-0.017152	0.034539	0.04272	0.050689	0.053622	0.055084	0.052561	0.043003	0.043152	0.055272	0.045264	0.062358	0.052404	0.052574	0.11742	0.070912	0.057256	0.056724	0.054174	0.055457	0.050792	0.052176	0.061982	0.053623	0.055955	0.062641	0.046522	0.079946	0.10335	0.05945	0.054664	0.050625	0.049725	0.053795	0.050961	0.049335	0.049502	0.051109	0.055674	0.069642	0.13532	0.037665	0.060927	0.039013	0.042692	0.046515	0.037643	0.028958	0.032098	-0.0018054	-0.00042241	0.00048888	0.031427	0.040312	0.045242	0.050313	0.052591	0.042934	0.028417	0.036089	0.038455	0.039692	0.052167	0.040815
-0.25841	-0.15065	-0.18574	-0.11286	0.26799	-0.050923	-0.037185	-0.28043	-0.16434	-0.13534	0.004939	0.08591	0.13858	0.12616	0.20356	0.16438	0.066665	-0.015065	-0.12476	0.33314	0.061078	-0.1514	-0.24134	-0.35462	-0.18291	-0.039775	-0.15185	-0.068869	-0.073347	0.037975	0.29422	0.37789	0.24927	0.19383	0.14068	-0.057856	-0.056265	0.082837	-0.13373	-0.015789	0.043326	0.15597	0.27812	0.034944	-0.17574	-0.33885	0.076401	0.18973	0.1881	0.022845	-0.10979	-0.1731	0.00096245	0.019273	-0.17355	-0.21822	-0.020935	0.30954	0.22631	0.13563	0.1059	0.26067	0.073983	-0.23645	-0.24113	-0.089903	-0.10994	-0.012679	-0.15914	-0.093546	-0.071445	0.063754	0.099277	0.25676	0.23534	0.11443	-0.027428	-0.020874	0.1713	0.11264	0.19146	0.322	0.47641	0.44173	0.22365	0.092212	-0.087625	-0.081234	-0.081927	-0.10591	-0.13149	0.058509	0.23488	-0.1007	-0.11967	-0.097921
-0.33556	-0.089914	0.02101	0.50228	-0.06511	0.38135	0.32636	-0.32934	-0.18929	-0.04874	0.15072	0.33665	0.1556	0.083977	-0.019268	-0.015078	-0.040617	0.13447	-0.15033	-0.074357	0.070593	-0.12074	-0.17411	-0.023232	0.098337	-0.042171	-0.01713	-0.04401	-0.041814	-0.075961	-0.038608	0.019678	-0.02655	-0.13228	-0.08834	-0.06031	-0.16675	-0.15103	-0.17589	-0.078647	-0.062979	-0.07364	-0.060374	-0.17225	-0.14826	-0.13509	-0.063442	-0.085932	-0.098961	-0.069969	-0.094402	-0.14335	-0.19969	-0.2423	-0.26583	-0.080278	-0.11668	-0.13949	-0.052744	-0.047778	-0.15485	-0.086993	-0.092073	-0.096049	-0.13672	-0.17709	-0.13625	-0.098536	-0.077609	-0.082127	-0.13655	-0.11644	-0.11702	-0.011386	-0.049783	-0.059694	-0.060234	-0.15843	-0.066773	-0.031806	-0.17119	-0.030428	-0.027349	-0.08853	-0.063384	-0.067265	-0.071811	-0.071682	-0.031882	-0.0037012	-0.029138	-0.14573	-0.17963	0.14043	0.16011	0.55536
-0.0085088	-0.0064329	-0.0014463	0.0058926	0.60629	-0.011925	-0.0011384	2.797e-05	-0.011605	-0.013096	-0.02751	-0.043668	0.024464	0.15069	0.67769	0.40696	0.073913	-0.0097866	0.0060386	0.31053	0.067856	-0.099042	-0.054448	-0.013543	-0.032567	-0.01245	-0.012028	0.031959	0.023754	-0.011316	-0.18281	-0.31733	-0.14235	-0.018509	0.001201	0.013637	-0.076328	0.042311	0.0052553	-0.017898	-0.012059	-0.0011663	-0.041919	0.0020872	-0.0034837	-0.00051967	-0.0094983	0.047257	0.022033	-0.012286	0.012286	-0.036342	0.0079767	0.0016161	-0.030747	7.3077e-05	0.017064	0.015147	-0.058312	-0.029413	-0.048624	0.010778	0.014399	-0.016119	-0.013531	-0.012903	-0.0074868	-0.01644	-0.015717	-0.011504	0.0044487	0.014109	0.0085449	-0.053446	-0.0085234	-0.013846	-0.021587	0.0047826	0.0084228	0.007201	-0.028589	-0.13016	-0.29984	-0.28337	-0.0052561	0.031271	0.020198	-0.0060577	0.025451	0.018953	0.021418	0.064534	-0.040374	0.011352	0.017313	-0.022693
-0.055101	-0.14628	-0.18985	-0.1661	-0.084283	0.04663	0.014106	-0.20475	-0.09943	-0.14094	-0.10603	0.16723	0.26708	0.1488	0.060839	0.13555	0.22479	-0.34192	0.64675	-0.011957	0.060417	0.31936	0.25719	0.13344	-0.064576	-0.19272	-0.04677	-0.047419	-0.049082	-0.019731	0.073014	0.047495	-0.0064808	-0.11356	-0.051493	0.012221	-0.042992	-0.037312	0.026347	-0.033681	-0.01009	-0.005231	0.043243	-0.05415	-0.058286	-0.0033695	-0.0078132	-0.045913	-0.07159	-0.037932	-0.065349	0.076351	0.014181	-0.045562	-0.046719	-0.014796	-0.095926	-0.14776	-0.053322	0.01367	-0.052161	-0.068143	-0.054235	-0.017889	0.075614	0.08684	0.035884	-0.0094826	0.040131	-0.071539	-0.019582	-0.018568	0.04938	0.06615	-0.035001	-0.030321	-0.062822	-0.097106	-0.078647	-0.022784	-0.073429	-0.053976	0.02669	0.004671	-0.078126	-0.030778	-0.058548	-0.010902	-0.12016	0.013046	0.095655	0.058017	0.19028	0.015848	-0.23078	0.015949
-0.1526	-0.024543	-0.084336	-0.1502	-0.047553	-0.30398	-0.17483	-0.089216	-0.011553	0.040559	0.21758	-0.027742	0.098083	0.017499	-0.00042854	0.021016	0.19557	0.5064	0.16049	-0.059176	0.009344	0.027001	0.12605	0.22488	0.27794	0.20654	0.057559	0.037793	0.025357	0.014036	-0.013807	-0.016114	-0.0014383	0.018408	-0.010612	0.0048864	0.00788	-0.0086416	-0.022619	-0.027391	-0.022222	-0.0056779	-0.02693	-0.0023654	-0.040502	-0.047402	0.0026395	-0.02249	-0.0034786	-0.021448	-0.013262	-0.017605	-0.050947	-0.046991	-0.094197	-0.038144	-0.03116	0.070017	-0.016066	-0.018145	-0.011957	0.03101	0.0012594	-0.099367	-0.10245	-0.11578	-0.083283	-0.057399	-0.050971	-0.020203	-0.018621	0.03919	-0.0014419	-0.029542	-0.036782	-0.022511	0.006402	0.013864	-0.037769	-0.041437	0.012578	-0.030789	-0.025883	-0.037822	0.02776	0.00069587	-0.0059838	-0.029998	0.027158	-0.0093507	-0.018388	-0.037032	-0.0022086	-0.018617	-0.017414	-0.055062
-0.011794	-0.019367	0.046433	0.032578	0.016546	0.078775	-0.024709	0.59279	0.051962	0.078968	0.040838	0.068942	-0.058551	0.020699	0.022618	0.040883	0.18483	0.028221	0.10965	0.076142	-0.0021764	0.047535	0.085242	0.015091	0.0071666	-0.038056	-0.092402	-0.046941	0.016293	-0.030895	0.035754	0.032443	-0.013273	-0.020005	-0.023526	-0.088019	0.0088107	0.049621	-0.08246	-0.044646	-0.098776	-0.065089	0.011117	0.016284	-0.04987	-0.053051	0.033801	0.041391	-0.0089414	0.075581	-0.022585	-0.053918	-0.044848	-0.0361	0.027891	-0.071232	0.05791	-0.063096	0.051783	0.031017	0.10455	0.02023	0.06146	-0.01584	-0.059865	-0.063702	-0.037476	-0.024134	0.004169	0.088549	-0.02523	0.077476	0.054952	-0.047839	0.031706	-0.036428	-0.0011172	-0.077989	-0.027148	-0.071353	0.073429	0.027682	0.0734	0.046564	-0.0041391	-0.0050492	-0.053165	0.0085289	-0.0091292	-0.10039	0.031979	-0.017942	0.041923	0.055294	0.033536	0.24223
0.0090106	0.016913	0.01701	0.0032718	0.0077874	0.0016824	0.0012251	0.0015971	0.0047602	0.0094294	0.015847	-0.013313	-0.00022917	-0.0013739	0.0016514	-0.001944	0.01653	0.0052984	0.0044451	0.017719	-0.0035069	0.0086904	0.01071	0.013057	0.011262	-0.0060153	-0.0018943	0.024701	0.019193	0.0051751	-0.018877	-0.0086415	-0.078542	0.0025689	-0.0072786	0.0059973	-0.01069	0.00062749	0.011629	-0.026929	-0.039778	-0.1263	-0.5385	-0.041409	-0.0045514	0.018439	-0.018657	0.0063899	0.0093822	-0.0041075	0.02671	0.0042455	-0.0051721	-0.0053481	0.017316	0.01041	0.0088985	-0.012383	-0.00012458	-0.014018	-0.032164	-0.024937	0.0062525	-0.0021919	0.0047509	0.004554	-0.0030254	-0.0059941	0.005226	0.0021135	-0.0080825	0.02386	0.14325	0.58466	0.098524	0.031053	0.016412	-0.0085735	0.0036378	0.0029048	0.05908	0.15583	0.0032609	0.003004	-0.0067131	-0.0080573	0.0075251	-0.0033412	-0.00067028	0.011402	-0.015129	0.0069964	-0.015479	-9.3393e-06	0.0063487	0.0036538
-0.022616	0.03608	0.07713	-0.0012834	0.040167	0.077403	-0.034658	-0.0062132	-0.072818	0.035571	0.044053	-0.011441	0.018877	0.0055005	-0.012615	-0.01008	-0.0096398	-0.0069694	-0.020482	-0.028118	-0.02114	0.070235	0.051375	0.041209	-0.039236	0.035219	0.022992	-0.012533	-0.061514	0.2154	0.056002	-0.0025405	0.061867	0.13077	0.54364	0.06734	0.1589	-0.070901	0.058861	0.078305	0.036371	0.081147	-0.00030989	0.070078	-0.009457	0.036871	0.026956	0.042348	0.020903	0.014559	0.018484	0.025867	-0.024359	-0.030511	-0.070861	-0.036086	-0.016563	-0.075871	-0.081773	0.048577	0.012138	-0.023431	0.0053567	0.049132	-0.088732	-0.045964	0.044177	0.0030464	-0.044401	-0.016184	0.021016	0.02455	0.028815	0.044866	-0.018277	-0.017799	0.025479	-0.012023	-0.037267	-0.056721	0.039282	-0.04278	-0.089289	-0.055516	-0.032037	0.016723	-0.078508	-0.019616	-0.10741	0.051034	0.029325	0.068711	0.0084813	0.02888	0.0046463	0.12903
-0.010605	0.018336	0.014533	0.0087049	-0.44407	0.020963	0.009759	-0.01645	0.0022798	0.0024834	-0.0015111	0.019942	-0.025815	-0.10664	0.018877	-0.0090533	-0.0057009	0.0036691	0.023662	0.40398	0.033488	0.10947	0.0075577	-0.0076264	0.031771	0.012762	0.025997	-0.0058744	0.0065186	0.032496	0.12409	0.17411	0.078002	0.0079767	0.0028569	0.010536	0.023794	-0.01353	0.01097	0.0063183	-0.0029116	0.010597	0.019849	0.013354	0.0049569	0.010066	0.011264	0.020092	-0.005541	0.010539	0.014038	0.016198	-0.0026634	-0.0018027	-0.0010054	0.0082157	0.0029337	-0.002231	0.039771	0.019907	0.011458	0.010014	-0.0027596	0.010543	0.012626	0.0077993	0.0042567	0.015784	0.01181	0.017492	0.0054191	0.022417	0.009339	0.018395	0.014109	0.014144	0.02427	0.0075117	0.013812	0.013308	0.0096202	0.0044586	-0.058169	-0.064396	0.0032541	-0.0058302	-0.0010047	0.012987	0.006273	-0.0076061	-0.032707	-0.069368	-0.27831	-0.038693	-0.0062935	-0.04051
0.027941	-0.058665	0.010772	-0.018668	0.058723	0.36412	0.16379	0.059242	-0.028805	0.10517	0.17716	0.19817	0.1076	0.014681	-0.018597	-0.0074751	-0.032787	0.15374	0.0028106	-0.0098419	-0.014231	-0.0091716	0.045619	-0.012759	0.026908	0.0069914	-0.00084446	0.00022	0.0015967	0.0051697	-0.018294	-0.023369	-0.024751	0.0069165	0.029948	-0.011851	0.019818	-0.010889	0.048059	0.0055339	-0.012649	-0.0086355	0.0059319	0.0061042	-0.0099642	0.022046	0.0046458	-0.0034218	-0.041685	0.0042556	0.023137	0.045758	0.027829	0.028691	0.059409	-0.0067941	-0.011112	0.013216	0.038977	0.0073558	0.037134	-0.0033172	0.0019525	-0.017068	0.01425	0.034806	-0.022506	-0.011547	0.02606	-0.012287	0.034357	-0.0089503	0.035669	-0.021133	-0.003905	-0.014957	0.040774	-0.019861	-0.030586	0.015667	0.054383	0.0080979	-0.015486	-0.0039688	-0.023883	-0.035756	-0.026266	0.023081	-0.036053	-0.079812	-0.075222	-0.029256	-0.0019744	-0.11814	-0.10344	-0.34618
-0.030811	0.01754	-0.028302	0.04847	-0.0026191	-0.036965	0.027821	-0.018549	-0.022522	-0.00068139	-0.019966	-0.013568	0.0072199	0.017618	-0.01347	0.023301	-0.0073594	0.046189	0.017761	-0.027815	-0.0079767	0.022295	0.018653	-0.039529	-0.045972	-0.036423	-0.02343	-0.029819	0.00076602	-0.025541	0.0017943	-0.02967	0.0088389	-0.0075794	0.0004386	-0.0095902	-0.030781	-0.026216	0.0060046	-0.0063215	-0.0032035	0.0056975	-0.0090802	-0.018366	-0.0039022	-0.046242	-0.020265	-0.037071	0.047626	-0.022554	0.0039857	-0.0043633	-0.034664	-0.035321	-0.039267	0.04012	-0.0038377	-0.0041853	0.019402	-0.043169	-0.031503	0.085584	0.025747	-0.0031178	0.031232	-0.021893	0.021598	0.0070927	0.043417	0.13669	0.59546	0.064701	0.02281	-0.033638	0.041444	0.12186	0.039356	0.02669	-0.058339	0.023048	0.0086279	0.052504	0.0079066	-0.043019	-0.033178	-0.020863	-0.066158	-0.080678	-0.035693	-0.029251	-0.047231	-0.043576	-0.011157	-0.006411	-0.030927	0.049998
