0.84859	-0.06936	-0.071015	0.0081939	0.0078701	0.0025765	-0.01039	-0.13315	-0.086688	-0.026428	-0.017434	0.035685	0.043606	0.0030985	-0.012357	0.0080191	0.021607	0.035113	0.01358	-0.0011452	-0.016449	0.0087849	0.02816	0.0092259	0.02704	-0.0022125	0.0014907	0.011693	0.010255	0.012791	-0.00059194	-0.0091278	-0.0059026	0.041918	0.0043221	0.0059049	0.027448	0.016293	0.014616	0.002358	0.0042403	0.014538	0.0081711	0.034353	0.01026	0.0033677	0.011699	0.0067221	0.0096597	0.014539	0.0017457	0.0012872	-0.032578	-0.10515	-0.011802	0.0015575	0.028359	0.030477	0.0013197	0.0012602	0.031937	0.011198	0.007864	0.0047078	-0.011865	-0.066462	-0.10775	0.0037324	0.01827	0.0060815	0.015808	0.028224	0.033676	-0.0013134	0.0083387	0.0062224	0.0024061	0.026989	0.00032074	0.01284	0.050958	-0.0048835	-0.021698	-0.00058548	0.01327	0.011248	0.011755	-0.01609	0.0049624	0.0033177	0.011815	0.029709	0.011428	0.012837	0.018552	0.0566
-0.06936	0.63042	-0.088521	-0.015958	0.01472	0.0037906	-0.0047948	-0.050007	-0.017398	-0.0039814	0.0051889	0.016865	0.026644	-0.0056321	-0.0042125	-0.0065371	0.022002	0.016765	0.0017518	0.0045694	-0.0095128	0.0094937	0.016235	0.0091032	0.0017686	0.0056905	0.00094132	0.0056594	0.00511	0.0092309	0.0021329	-0.0053284	-0.0022483	0.023045	0.0050182	0.0012428	0.015462	0.014948	0.0095676	0.0035219	0.00026642	0.011467	0.0017721	0.019877	0.0095815	-1.7196e-05	0.0063466	0.0042792	0.0082697	0.0032902	0.009105	-0.00336	0.0024511	-0.017176	0.014466	-0.00061609	0.0062041	0.014292	0.0034842	0.0015829	0.02043	0.010396	0.0027389	0.00254	-0.0059099	-0.037009	-0.086332	-0.008823	0.0021852	-0.0012645	0.015418	0.016201	0.018868	0.0010203	0.0034814	0.0010005	0.0035833	0.0095148	0.0087443	0.0036522	0.021589	-0.0064799	-0.006736	0.0038091	0.0092236	0.013553	-0.0075391	-0.04505	-0.047986	-0.004841	0.0011928	0.024294	0.011059	0.0050129	-0.027587	0.0063264
-0.071015	-0.088521	0.82603	-0.06367	0.01983	-0.062412	-0.030365	-0.081109	-0.012992	-0.0094831	-0.0059682	0.033829	0.048668	0.011296	-0.011579	-0.02255	0.032498	0.026051	0.022115	0.0093499	-0.017865	0.018204	0.034723	0.010584	0.010074	0.013839	0.010211	0.0078685	0.011883	0.01467	0.0077946	-0.017821	-0.012597	0.04752	0.0014503	0.0057763	0.023203	0.030871	0.014765	0.0016061	0.0093764	0.018199	0.0089024	0.043806	0.016207	0.0032166	0.014344	0.011257	0.0093321	0.0068322	0.0053142	0.0026146	0.019261	0.0095769	0.037982	0.0082699	0.016969	0.025571	-0.0062692	0.0034976	0.039943	0.01619	0.015208	-0.00335	0.014149	0.0019524	-0.055626	0.016509	0.015272	-0.0052537	0.016739	0.029523	0.037006	-0.0022023	0.011067	0.0026562	0.0082764	0.025235	0.0084887	0.0024201	0.052278	-0.0039762	-0.021976	0.0028063	0.012721	0.013715	0.014303	-0.024263	-0.056974	-0.015469	0.0063443	0.047775	0.022882	0.0022486	-0.077578	-0.017217
0.0081939	-0.015958	-0.06367	0.566	0.016625	-0.078969	-0.043147	0.038154	0.014072	0.0051648	-0.0046739	0.013223	0.037149	0.0061555	-0.017233	0.0073849	0.041257	0.048624	0.018727	0.0021251	-0.027002	0.03418	0.046043	0.012466	0.019158	0.030362	0.011933	0.0039665	0.01523	0.021018	0.0050607	-0.019038	-0.01272	0.076252	0.0041298	0.0078553	0.048632	0.020399	0.010933	0.0061701	0.0078035	0.019402	0.012932	0.061318	0.020485	0.0025559	0.019779	0.014453	0.010542	0.017056	0.0048019	0.017081	0.017816	0.023076	0.040779	0.0047073	0.031601	0.044467	0.00062157	0.0045751	0.055723	0.0090026	0.0057763	0.009599	0.010631	0.022399	0.0068537	0.025603	0.015463	0.0033894	0.032244	0.049143	0.055138	0.0010323	0.01037	0.010437	0.0022587	0.046895	-0.00076431	0.0061298	0.079461	-0.013268	-0.026349	-0.0017107	0.021761	0.012247	0.0161	0.0067445	0.0051944	0.00078229	0.0048333	0.056824	0.024664	0.0071977	-0.036968	-0.079003
0.0078701	0.01472	0.01983	0.016625	0.47672	0.027379	0.0036858	0.088737	0.0029841	0.011424	0.023851	0.038851	0.010303	-0.10796	-0.087128	-0.12115	0.00090605	0.1032	0.020967	0.017216	-0.037063	0.052079	0.080131	0.033179	0.036016	0.03633	0.0067461	0.0020863	0.0082611	0.021314	0.012547	0.0070531	-0.0046379	0.10377	-0.0028826	0.0029708	0.05853	0.027674	0.020786	0.0054486	0.0097604	0.025004	0.007792	0.081788	0.033321	0.0060195	0.025184	0.021047	0.0088383	0.021497	0.0028282	0.011918	0.023924	0.0087918	0.053246	0.0023912	0.041898	0.057839	0.0020227	0.0052666	0.084014	0.010247	0.018214	0.0054521	0.014541	0.028762	0.012989	0.032061	0.023829	0.0058729	0.039119	0.068831	0.07619	-0.009638	0.01237	0.0073099	0.0099922	0.056058	-0.00043196	0.0099961	0.1161	-0.011827	-0.042037	-0.0011838	0.033766	0.0086378	0.022595	0.0080096	0.045123	0.0074225	0.0025146	0.063662	-0.058098	0.020995	0.073958	0.034869
0.0025765	0.0037906	-0.062412	-0.078969	0.027379	1.1001	-0.39813	0.035371	-0.002952	-0.0090139	-0.077537	-0.063518	0.047011	0.0066666	-0.043418	0.006883	0.10206	0.12752	0.060339	0.010139	-0.056882	0.058411	0.10725	0.037423	0.058785	0.059996	0.014388	0.010413	0.019574	0.040594	0.018649	-0.057024	-0.027141	0.17265	0.0078177	-0.00095524	0.10831	0.037835	0.028857	0.010448	0.016641	0.042474	0.020814	0.13332	0.055301	0.0041398	0.039312	0.023897	0.019317	0.025574	0.010951	0.015321	0.047405	0.02235	0.093276	0.0063891	0.069757	0.096935	0.0047986	0.0067995	0.13256	0.02028	0.029738	0.0087415	0.011892	0.045692	0.03813	0.051837	0.035829	0.0060726	0.059184	0.10857	0.1146	-0.011149	0.015177	0.013426	0.011981	0.094361	0.0020841	0.009518	0.17794	-0.023396	-0.075954	0.0056229	0.044701	0.0078843	0.037035	0.020103	0.07136	0.020923	0.017779	0.11068	0.049681	0.049757	0.085886	0.060847
-0.01039	-0.0047948	-0.030365	-0.043147	0.0036858	-0.39813	0.78517	-0.017921	-0.0065779	-0.012975	-0.041539	-0.039081	-0.00069309	0.00052746	-0.0089892	0.0023576	0.024768	0.023808	0.018953	0.0020797	-0.015345	0.015149	0.025662	0.014855	0.017285	0.011529	0.0064728	0.0053411	0.0066892	0.011572	-0.00010917	-0.0094082	-0.0068147	0.037909	0.002683	0.0014494	0.025372	0.01053	0.0080162	0.0057187	0.0061855	0.0099613	0.0074521	0.0317	0.015203	0.0046831	0.012897	0.0075028	0.0051774	0.00739	0.0043584	0.006886	0.012173	0.0012138	0.021585	0.0045429	0.018456	0.02155	0.003332	0.0029316	0.034689	0.0029439	0.0084905	0.0029855	0.0088686	0.0097933	0.0083694	0.015149	0.012485	0.0032023	0.014563	0.026896	0.029469	-0.002308	0.0037079	0.0043684	0.0049506	0.021049	0.00085754	0.00367	0.041168	-0.0066917	-0.0098431	-0.0030836	0.013333	0.0053248	0.0072994	0.010124	0.015357	0.0058316	0.0068501	0.026084	0.015219	0.01215	0.0076445	0.0057802
-0.13315	-0.050007	-0.081109	0.038154	0.088737	0.035371	-0.017921	1.1307	-0.06927	-0.010846	-0.040644	0.1275	0.22522	0.013556	-0.099437	-0.0073277	0.1864	0.22036	0.075774	0.03256	-0.10914	0.12032	0.19372	0.053133	0.068292	0.10306	0.037316	0.026951	0.055347	0.085463	0.030855	-0.10822	-0.058581	0.34704	-0.0022416	0.012401	0.2305	0.094482	0.064594	0.008017	0.030283	0.087929	0.047107	0.26744	0.10189	-0.0032526	0.068222	0.046848	0.045538	0.047556	0.0052413	0.03296	0.065638	-0.022079	0.18431	-0.00078039	0.14602	0.19823	0.0029267	0.01004	0.25159	0.034317	0.052304	0.0070541	0.031922	0.059208	-0.016017	0.10818	0.071912	0.0028122	0.12522	0.21517	0.2225	-0.011983	0.03453	0.022094	0.010816	0.18708	0.011343	0.01316	0.35863	-0.051736	-0.14277	0.0018857	0.090051	0.023646	0.06524	0.010446	0.10464	0.019524	0.020258	0.22053	0.080675	0.085174	0.1826	0.25037
-0.086688	-0.017398	-0.012992	0.014072	0.0029841	-0.002952	-0.0065779	-0.06927	0.67344	-0.033396	-0.032855	0.015853	0.025451	0.0044311	-0.0089484	0.0014455	0.012719	-0.037374	0.011916	0.0058508	-0.0080665	0.0057555	0.012532	0.005809	-0.007128	-0.059191	-0.060475	0.013077	0.0046398	0.0089211	0.0024442	-0.011555	-0.0010916	0.024499	0.0093925	0.0026554	0.011073	-0.026316	0.00050622	-0.00029556	0.0076043	0.0091748	0.0046891	0.01594	0.0069973	-0.0012138	0.0056365	0.0076408	0.0057388	0.0074542	0.0056322	-0.012806	-0.040749	-0.10903	-0.00078524	0.0054065	0.01357	0.015079	0.00024626	0.0014509	0.014502	0.0015346	0.0039099	0.0031911	0.004894	0.00082713	-0.019125	0.012184	0.0022446	0.0019392	0.0083781	0.018179	0.018061	0.00017786	0.004471	0.0024287	0.0015305	0.010289	0.0011574	0.0046226	0.020972	-0.0025028	-0.0053352	-0.0057686	0.008711	0.0060006	0.0078851	-0.0014131	0.016757	0.00035158	0.0041988	0.016973	0.0036835	0.011469	0.022931	0.027006
-0.026428	-0.0039814	-0.0094831	0.0051648	0.011424	-0.0090139	-0.012975	-0.010846	-0.033396	0.36996	-0.037953	0.0018711	0.029383	0.0029259	-0.011325	0.00064057	0.022153	-0.011825	0.0065058	0.0063982	-0.014574	0.016109	0.025326	0.0017575	-0.0021565	-0.010531	-0.011155	0.0062638	0.0079602	0.012961	0.0030691	-0.012498	-0.00709	0.044599	0.0030057	0.003567	0.030219	0.0084528	0.0089798	0.0010163	0.0051941	0.011168	0.0087754	0.034183	0.010364	0.00023043	0.0092048	0.0066942	0.0041762	0.0054083	0.003688	0.004462	0.0079465	-0.01706	0.018316	0.0053856	0.016973	0.02602	0.0016798	0.0045738	0.031676	0.004069	0.00457	0.0031408	0.005471	0.012093	0.0010591	0.01702	0.0064394	0.001214	0.016671	0.027433	0.03081	6.1619e-05	0.0051856	0.0045313	0.0036852	0.023876	-0.00021219	0.0050226	0.041908	-0.0052109	-0.014179	-0.0043116	0.012236	0.0034659	0.0075344	0.006126	0.012591	0.005514	0.0038328	0.026085	0.013918	0.013849	0.028146	0.037386
