onset	duration	trial	hand_raised	value	sample	countdown_onset	countdown_offset	response_time	feedback_onset_approx	stim_file	trial_type	stage	bci_prediction	latency	n_repeated
177.4212	0	33	left	1	887106	174.3878666666667	177.3878666666667	33.3333333333	177.48953333333333	left_hand.png	raised-left/match-false	1	right	-13.2	4
182.125	0	34	right	2	910625	178.958333333333	181.958333333333	166.66666666700002	182.19333333333333	left_hand.png	raised-right/match-true	1	right	-6.6	4
186.7954	0	35	left	1	933977	183.662066666667	186.662066666667	133.33333333299998	186.86373333333333	right_hand.png	raised-left/match-true	1	left	-43.4	4
191.4988	0	36	right	2	957494	188.332133333333	191.332133333333	166.66666666700002	191.56713333333332	left_hand.png	raised-right/match-true	1	right	-27.2	4
196.169	0	37	left	1	980845	193.035666666667	196.035666666667	133.33333333299998	196.23733333333334	left_hand.png	raised-left/match-false	1	right	3.8	4
200.7892	0	38	right	2	1003946	197.7058666666667	200.7058666666667	83.3333333333	200.85753333333332	left_hand.png	raised-right/match-true	1	right	-8.4	4
205.493	0	39	left	1	1027465	202.326333333333	205.326333333333	166.66666666700002	205.56133333333332	left_hand.png	raised-left/match-false	1	right	-27.4	4
210.1464	0	40	right	2	1050732	207.029733333333	210.029733333333	116.666666667	210.21473333333333	left_hand.png	raised-right/match-true	1	right	-13.4	4
214.851	0	41	left	1	1074255	211.684333333333	214.684333333333	166.66666666700002	214.91933333333333	left_hand.png	raised-left/match-false	1	right	-23.6	4
219.554	0	42	left	1	1097770	216.387333333333	219.387333333333	166.66666666700002	219.62233333333333	left_hand.png	raised-left/match-false	1	right	-22.6	4
228.1272	0	43	right	2	1140636	224.960533333333	227.960533333333	166.66666666700002	228.19553333333332	left_hand.png	raised-right/match-true	1	right	-5.6	5
232.7136	0	44	left	1	1163568	229.6636	232.6636	50.0	232.78193333333334	right_hand.png	raised-left/match-true	1	left	-11.2	5
237.3842	0	45	right	2	1186921	234.25086666666698	237.25086666666698	133.33333333299998	237.45253333333332	left_hand.png	raised-right/match-true	1	right	-21.0	5
242.0752	0	46	left	1	1210376	238.9252	241.9252	150.0	242.14353333333332	left_hand.png	raised-left/match-false	1	right	-1.6	5
246.7412	0	47	right	2	1233706	243.60786666666698	246.60786666666698	133.33333333299998	246.80953333333332	left_hand.png	raised-right/match-true	1	right	-34.0	5
251.4114	0	48	left	1	1257057	248.27806666666697	251.27806666666697	133.33333333299998	251.47973333333331	left_hand.png	raised-left/match-false	1	right	6.2	5
256.1326	0	49	right	2	1280663	252.94926666666703	255.94926666666703	183.333333333	256.20093333333335	right_hand.png	raised-right/match-false	1	left	-4.6	5
260.7854	0	50	left	1	1303927	257.66873333333297	260.66873333333297	116.666666667	260.8537333333333	left_hand.png	raised-left/match-false	1	right	-23.8	5
265.5066	0	51	left	1	1327533	262.323266666667	265.323266666667	183.333333333	265.5749333333333	left_hand.png	raised-left/match-false	1	right	-9.0	5
270.2096	0	52	left	1	1351048	267.042933333333	270.042933333333	166.66666666700002	270.27793333333335	right_hand.png	raised-left/match-true	1	left	-8.8	5
274.8798	0	53	right	2	1374399	271.746466666667	274.746466666667	133.33333333299998	274.9481333333333	left_hand.png	raised-right/match-true	1	right	-12.6	5
279.5998	0	54	right	2	1397999	276.416466666667	279.416466666667	183.333333333	279.66813333333334	right_hand.png	raised-right/match-false	1	left	-18.0	5
284.324	0	55	right	2	1421620	281.140666666667	284.140666666667	183.333333333	284.39233333333334	right_hand.png	raised-right/match-false	1	left	-10.4	5
288.9574	0	56	left	1	1444787	285.8574	288.8574	100.0	289.02573333333333	left_hand.png	raised-left/match-false	1	right	-37.6	5
293.6648	0	57	right	2	1468324	290.498133333333	293.498133333333	166.66666666700002	293.73313333333334	left_hand.png	raised-right/match-true	1	right	-7.2	5
302.4714	0	58	right	2	1512357	299.304733333333	302.304733333333	166.66666666700002	302.53973333333334	right_hand.png	raised-right/match-false	1	left	-7.4	6
307.072	0	59	left	1	1535360	304.0053333333333	307.0053333333333	66.6666666667	307.14033333333333	left_hand.png	raised-left/match-false	1	right	0.0	6
311.743	0	60	right	2	1558715	308.609666666667	311.609666666667	133.33333333299998	311.8113333333333	right_hand.png	raised-right/match-false	1	left	-4.4	6
316.3632	0	61	left	1	1581816	313.2798666666667	316.2798666666667	83.3333333333	316.43153333333333	right_hand.png	raised-left/match-true	1	left	-0.2	6
321.0692	0	62	right	2	1605346	317.902533333333	320.902533333333	166.66666666700002	321.13753333333335	right_hand.png	raised-right/match-false	1	left	-1.6	6
325.7226	0	63	left	1	1628613	322.605933333333	325.605933333333	116.666666667	325.7909333333333	left_hand.png	raised-left/match-false	1	right	-13.8	6
330.3428	0	64	right	2	1651714	327.2594666666667	330.2594666666667	83.3333333333	330.41113333333334	left_hand.png	raised-right/match-true	1	right	-23.4	6
334.9632	0	65	left	1	1674816	331.87986666666666	334.87986666666666	83.3333333333	335.0315333333333	left_hand.png	raised-left/match-false	1	right	-12.8	6
339.6834	0	66	left	1	1698417	336.500066666667	339.500066666667	183.333333333	339.75173333333333	left_hand.png	raised-left/match-false	1	right	-22.6	6
344.2536	0	67	right	2	1721268	341.2202666666667	344.2202666666667	33.3333333333	344.32193333333333	right_hand.png	raised-right/match-false	1	left	-13.4	6
348.8904	0	68	left	1	1744452	345.7904	348.7904	100.0	348.9587333333333	right_hand.png	raised-left/match-true	1	left	-13.6	6
353.5774	0	69	right	2	1767887	350.42740000000003	353.42740000000003	150.0	353.64573333333334	left_hand.png	raised-right/match-true	1	right	1.4	6
358.26199999999994	0	70	left	1	1791310	355.11199999999997	358.11199999999997	150.0	358.3303333333333	right_hand.png	raised-left/match-true	1	left	-15.6	6
362.967	0	71	right	2	1814835	359.80033333333296	362.80033333333296	166.66666666700002	363.0353333333333	left_hand.png	raised-right/match-true	1	right	-7.6	6
367.6184	0	72	left	1	1838092	364.501733333333	367.501733333333	116.666666667	367.68673333333334	left_hand.png	raised-left/match-false	1	right	-2.4	6
372.242	0	73	right	2	1861210	369.1586666666667	372.1586666666667	83.3333333333	372.31033333333335	right_hand.png	raised-right/match-false	1	left	-18.0	6
376.912	0	74	left	1	1884560	373.778666666667	376.778666666667	133.33333333299998	376.9803333333333	left_hand.png	raised-left/match-false	1	right	-3.2	6
381.599	0	75	right	2	1907995	378.449	381.449	150.0	381.6673333333333	right_hand.png	raised-right/match-false	1	left	-15.8	6
386.2358	0	76	left	1	1931179	383.13579999999996	386.13579999999996	100.0	386.3041333333333	right_hand.png	raised-left/match-true	1	left	-8.6	6
390.9058	0	77	right	2	1954529	387.772466666667	390.772466666667	133.33333333299998	390.9741333333333	left_hand.png	raised-right/match-true	1	right	-3.2	6
395.5764	0	78	left	1	1977882	392.443066666667	395.443066666667	133.33333333299998	395.6447333333333	right_hand.png	raised-left/match-true	1	left	-5.2	6
400.23	0	79	right	2	2001150	397.113333333333	400.113333333333	116.666666667	400.29833333333335	right_hand.png	raised-right/match-false	1	left	-25.2	6
404.831	0	80	left	1	2024155	401.7643333333333	404.7643333333333	66.6666666667	404.89933333333335	right_hand.png	raised-left/match-true	1	left	-18.2	6
409.5014	0	81	right	2	2047507	406.368066666667	409.368066666667	133.33333333299998	409.5697333333333	right_hand.png	raised-right/match-false	1	left	-7.6	6
414.1538	0	82	left	1	2070769	411.037133333333	414.037133333333	116.666666667	414.2221333333333	left_hand.png	raised-left/match-false	1	right	-38.6	6
418.8776	0	83	right	2	2094388	415.694266666667	418.694266666667	183.333333333	418.9459333333333	left_hand.png	raised-right/match-true	1	right	-10.4	6
423.5644	0	84	left	1	2117822	420.4144	423.4144	150.0	423.6327333333333	right_hand.png	raised-left/match-true	1	left	9.2	6
428.2178	0	85	right	2	2141089	425.101133333333	428.101133333333	116.666666667	428.28613333333334	right_hand.png	raised-right/match-false	1	left	-6.6	6
432.8716	0	86	left	1	2164358	429.754933333333	432.754933333333	116.666666667	432.93993333333333	left_hand.png	raised-left/match-false	1	right	-1.2	6
437.5252	0	87	right	2	2187626	434.40853333333297	437.40853333333297	116.666666667	437.5935333333333	right_hand.png	raised-right/match-false	1	left	4.4	6
442.1454	0	88	left	1	2210727	439.0620666666667	442.0620666666667	83.3333333333	442.2137333333333	right_hand.png	raised-left/match-true	1	left	-23.4	6
446.8658	0	89	right	2	2234329	443.682466666667	446.682466666667	183.333333333	446.9341333333333	right_hand.png	raised-right/match-false	1	left	7.8	6
451.5026	0	90	left	1	2257513	448.40259999999995	451.40259999999995	100.0	451.5709333333333	left_hand.png	raised-left/match-false	1	right	-46.6	6
456.137	0	91	left	1	2280685	453.037	456.037	100.0	456.20533333333333	right_hand.png	raised-left/match-true	1	left	-21.8	6
460.8234	0	92	right	2	2304117	457.6734	460.6734	150.0	460.8917333333333	left_hand.png	raised-right/match-true	1	right	-23.4	6
473.9534	0	93	right	2	2369767	470.820066666667	473.820066666667	133.33333333299998	474.0217333333333	right_hand.png	raised-right/match-false	1	left	-16.4	8
478.5902	0	94	left	1	2392951	475.49019999999996	478.49019999999996	100.0	478.6585333333333	right_hand.png	raised-left/match-true	1	left	-113.8	8
483.1938	0	95	right	2	2415969	480.1271333333333	483.1271333333333	66.6666666667	483.26213333333334	right_hand.png	raised-right/match-false	1	left	-19.4	8
487.814	0	96	left	1	2439070	484.7306666666667	487.7306666666667	83.3333333333	487.88233333333335	left_hand.png	raised-left/match-false	1	right	-19.0	8
492.5342	0	97	right	2	2462671	489.350866666667	492.350866666667	183.333333333	492.6025333333333	right_hand.png	raised-right/match-false	1	left	-15.8	8
497.2212	0	98	left	1	2486106	494.07120000000003	497.07120000000003	150.0	497.28953333333334	right_hand.png	raised-left/match-true	1	left	7.6	8
501.8744	0	99	right	2	2509372	498.75773333333296	501.75773333333296	116.666666667	501.9427333333333	left_hand.png	raised-right/match-true	1	right	-12.0	8
506.5758	0	100	left	1	2532879	503.409133333333	506.409133333333	166.66666666700002	506.64413333333334	right_hand.png	raised-left/match-true	1	left	-3.0	8
605.7012	0	1	right	2	3028506	602.534533333333	605.534533333333	166.66666666700002	605.7695333333332	right_hand.png	raised-right/match-false	2	left	-29.0	0
610.4044	0	2	right	2	3052022	607.237733333333	610.237733333333	166.66666666700002	610.4727333333333	right_hand.png	raised-right/match-false	2	left	-29.4	0
615.062	0	3	left	1	3075310	611.945333333333	614.945333333333	116.666666667	615.1303333333333	right_hand.png	raised-left/match-true	2	left	-9.6	0
619.6948	0	4	left	1	3098474	616.5948	619.5948	100.0	619.7631333333333	left_hand.png	raised-left/match-false	2	right	-21.2	0
626.9838	0	5	right	2	3134919	623.867133333333	626.867133333333	116.666666667	627.0521333333332	right_hand.png	raised-right/match-false	2	left	-14.2	2
631.7206	0	6	left	1	3158603	628.5706	631.5706	150.0	631.7889333333333	right_hand.png	raised-left/match-true	2	left	-5.6	2
640.3768	0	7	left	1	3201884	637.243466666667	640.243466666667	133.33333333299998	640.4451333333333	left_hand.png	raised-left/match-false	2	right	-18.4	3
645.0806	0	8	right	2	3225403	641.913933333333	644.913933333333	166.66666666700002	645.1489333333333	left_hand.png	raised-right/match-true	2	right	-11.8	3
649.7178	0	9	left	1	3248589	646.6178	649.6178	100.0	649.7861333333333	right_hand.png	raised-left/match-true	2	left	-15.4	3
654.3586	0	10	left	1	3271793	651.2586	654.2586	100.0	654.4269333333333	right_hand.png	raised-left/match-true	2	left	-48.0	3
659.058	0	11	left	1	3295290	655.891333333333	658.891333333333	166.66666666700002	659.1263333333333	right_hand.png	raised-left/match-true	2	left	-25.0	3
667.7689999999999	0	12	right	2	3338845	664.6356666666669	667.6356666666669	133.33333333299998	667.8373333333332	right_hand.png	raised-right/match-false	2	left	7.0	4
672.4726	0	13	right	2	3362363	669.3059333333331	672.3059333333331	166.66666666700002	672.5409333333333	right_hand.png	raised-right/match-false	2	left	-11.8	4
677.1056	0	14	left	1	3385528	674.0056	677.0056	100.0	677.1739333333333	right_hand.png	raised-left/match-true	2	left	-23.4	4
681.7922	0	15	right	2	3408961	678.6422	681.6422	150.0	681.8605333333333	right_hand.png	raised-right/match-false	2	left	-38.6	4
686.4628	0	16	left	1	3432314	683.329466666667	686.329466666667	133.33333333299998	686.5311333333333	right_hand.png	raised-left/match-true	2	left	-19.8	4
691.1664	0	17	right	2	3455832	687.999733333333	690.999733333333	166.66666666700002	691.2347333333332	left_hand.png	raised-right/match-true	2	right	8.0	4
695.7862	0	18	right	2	3478931	692.7028666666668	695.7028666666668	83.3333333333	695.8545333333333	right_hand.png	raised-right/match-false	2	left	-3.8	4
708.0294	0	19	right	2	3540147	704.846066666667	707.846066666667	183.333333333	708.0977333333333	left_hand.png	raised-right/match-true	2	right	-10.2	5
712.683	0	20	left	1	3563415	709.566333333333	712.566333333333	116.666666667	712.7513333333333	left_hand.png	raised-left/match-false	2	right	-4.6	5
717.3862	0	21	left	1	3586931	714.2195333333331	717.2195333333331	166.66666666700002	717.4545333333333	right_hand.png	raised-left/match-true	2	left	2.6	5
722.0776	0	22	right	2	3610388	718.9276	721.9276	150.0	722.1459333333332	left_hand.png	raised-right/match-true	2	right	-4.0	5
726.681	0	23	left	1	3633405	723.6143333333333	726.6143333333333	66.6666666667	726.7493333333333	left_hand.png	raised-left/match-false	2	right	0.6	5
731.3966	0	24	right	2	3656983	728.213266666667	731.213266666667	183.333333333	731.4649333333333	left_hand.png	raised-right/match-true	2	right	-30.2	5
736.1008	0	25	right	2	3680504	732.9341333333331	735.9341333333331	166.66666666700002	736.1691333333333	left_hand.png	raised-right/match-true	2	right	-21.2	5
740.7212	0	26	left	1	3703606	737.6378666666667	740.6378666666667	83.3333333333	740.7895333333332	left_hand.png	raised-left/match-false	2	right	-10.8	5
745.3914	0	27	right	2	3726957	742.258066666667	745.258066666667	133.33333333299998	745.4597333333332	left_hand.png	raised-right/match-true	2	right	-21.8	5
750.0656	0	28	left	1	3750328	746.932266666667	749.932266666667	133.33333333299998	750.1339333333333	right_hand.png	raised-left/match-true	2	left	-5.4	5
767.992	0	29	right	2	3839960	764.825333333333	767.825333333333	166.66666666700002	768.0603333333332	right_hand.png	raised-right/match-false	2	left	-17.6	9
772.7832	0	30	left	1	3863916	769.666533333333	772.666533333333	116.666666667	772.8515333333332	right_hand.png	raised-left/match-true	2	left	-21.6	9
777.416	0	31	right	2	3887080	774.316	777.316	100.0	777.4843333333333	left_hand.png	raised-right/match-true	2	right	-20.8	9
782.0694	0	32	left	1	3910347	778.952733333333	781.952733333333	116.666666667	782.1377333333332	right_hand.png	raised-left/match-true	2	left	10.6	9
796.5804	0	33	right	2	3982902	793.4470666666671	796.4470666666671	133.33333333299998	796.6487333333333	left_hand.png	raised-right/match-true	2	right	-10.8	13
801.2176	0	34	left	1	4006088	798.1175999999999	801.1175999999999	100.0	801.2859333333332	right_hand.png	raised-left/match-true	2	left	-8.8	13
805.8712	0	35	right	2	4029356	802.754533333333	805.754533333333	116.666666667	805.9395333333333	left_hand.png	raised-right/match-true	2	right	-14.6	13
810.4912	0	36	left	1	4052456	807.4078666666668	810.4078666666668	83.3333333333	810.5595333333333	right_hand.png	raised-left/match-true	2	left	-20.8	13
815.1278	0	37	right	2	4075639	812.0278	815.0278	100.0	815.1961333333333	right_hand.png	raised-right/match-false	2	left	1.8	13
819.8486	0	38	right	2	4099243	816.665266666667	819.665266666667	183.333333333	819.9169333333333	right_hand.png	raised-right/match-false	2	left	-8.6	13
824.5352	0	39	right	2	4122676	821.3852	824.3852	150.0	824.6035333333333	left_hand.png	raised-right/match-true	2	right	-10.4	13
837.6619999999999	0	40	left	1	4188310	834.512	837.512	150.0	837.7303333333332	right_hand.png	raised-left/match-true	2	left	-49.0	15
842.3504	0	41	left	1	4211752	839.2004000000001	842.2004000000001	150.0	842.4187333333333	right_hand.png	raised-left/match-true	2	left	-33.6	15
846.9860000000001	0	42	right	2	4234930	843.8860000000001	846.8860000000001	100.0	847.0543333333334	right_hand.png	raised-right/match-false	2	left	-10.0	15
851.5726	0	43	left	1	4257863	848.5226	851.5226	50.0	851.6409333333332	right_hand.png	raised-left/match-true	2	left	-14.2	15
856.2096	0	44	right	2	4281048	853.1096	856.1096	100.0	856.2779333333333	right_hand.png	raised-right/match-false	2	left	-24.4	15
865.3668	0	45	right	2	4326834	862.2168	865.2168	150.0	865.4351333333333	left_hand.png	raised-right/match-true	2	right	-10.0	16
870.02	0	46	left	1	4350100	866.903333333333	869.903333333333	116.666666667	870.0883333333333	right_hand.png	raised-left/match-true	2	left	-4.0	16
874.7239999999999	0	47	right	2	4373620	871.557333333333	874.557333333333	166.66666666700002	874.7923333333332	left_hand.png	raised-right/match-true	2	right	-13.0	16
879.3818	0	48	left	1	4396909	876.265133333333	879.265133333333	116.666666667	879.4501333333333	left_hand.png	raised-left/match-false	2	right	3.8	16
884.0646	0	49	right	2	4420323	880.9146000000001	883.9146000000001	150.0	884.1329333333333	right_hand.png	raised-right/match-false	2	left	-3.0	16
892.988	0	50	right	2	4464940	889.8213333333331	892.8213333333331	166.66666666700002	893.0563333333333	left_hand.png	raised-right/match-true	2	right	-8.8	17
897.7122	0	51	left	1	4488561	894.528866666667	897.528866666667	183.333333333	897.7805333333333	right_hand.png	raised-left/match-true	2	left	-16.2	17
902.3954	0	52	right	2	4511977	899.2454	902.2454	150.0	902.4637333333333	right_hand.png	raised-right/match-false	2	left	-21.0	17
907.0528	0	53	left	1	4535264	903.936133333333	906.936133333333	116.666666667	907.1211333333333	left_hand.png	raised-left/match-false	2	right	-19.0	17
911.7694	0	54	right	2	4558847	908.586066666667	911.586066666667	183.333333333	911.8377333333333	right_hand.png	raised-right/match-false	2	left	-2.6	17
916.4392	0	55	left	1	4582196	913.305866666667	916.305866666667	133.33333333299998	916.5075333333333	left_hand.png	raised-left/match-false	2	right	-10.4	17
921.0932	0	56	left	1	4605466	917.976533333333	920.976533333333	116.666666667	921.1615333333333	left_hand.png	raised-left/match-false	2	right	-5.2	17
925.7968	0	57	right	2	4628984	922.630133333333	925.630133333333	166.66666666700002	925.8651333333332	left_hand.png	raised-right/match-true	2	right	-24.0	17
930.5002	0	58	right	2	4652501	927.333533333333	930.333533333333	166.66666666700002	930.5685333333332	right_hand.png	raised-right/match-false	2	left	-42.6	17
935.1202	0	59	right	2	4675601	932.0368666666667	935.0368666666667	83.3333333333	935.1885333333332	left_hand.png	raised-right/match-true	2	right	-17.8	17
939.8074	0	60	left	1	4699037	936.6574	939.6574	150.0	939.8757333333333	left_hand.png	raised-left/match-false	2	right	-31.4	17
944.4944	0	61	left	1	4722472	941.3444000000001	944.3444000000001	150.0	944.5627333333333	right_hand.png	raised-left/match-true	2	left	-8.0	17
949.202	0	62	left	1	4746010	946.035333333333	949.035333333333	166.66666666700002	949.2703333333333	right_hand.png	raised-left/match-true	2	left	-30.8	17
962.3916	0	63	left	1	4811958	959.3416000000001	962.3416000000001	50.0	962.4599333333333	right_hand.png	raised-left/match-true	2	left	-10.8	19
967.0618	0	64	right	2	4835309	963.928466666667	966.928466666667	133.33333333299998	967.1301333333332	right_hand.png	raised-right/match-false	2	left	-33.4	19
971.7192	0	65	left	1	4858596	968.602533333333	971.602533333333	116.666666667	971.7875333333333	left_hand.png	raised-left/match-false	2	right	5.6	19
976.4062	0	66	left	1	4882031	973.2562	976.2562	150.0	976.4745333333333	right_hand.png	raised-left/match-true	2	left	-37.0	19
981.1392	0	67	right	2	4905696	977.9558666666669	980.9558666666669	183.333333333	981.2075333333332	left_hand.png	raised-right/match-true	2	right	-19.2	19
985.8596	0	68	right	2	4929298	982.676266666667	985.676266666667	183.333333333	985.9279333333333	right_hand.png	raised-right/match-false	2	left	-21.6	19
990.563	0	69	left	1	4952815	987.396333333333	990.396333333333	166.66666666700002	990.6313333333333	right_hand.png	raised-left/match-true	2	left	-9.4	19
995.1502	0	70	right	2	4975751	992.1002000000001	995.1002000000001	50.0	995.2185333333333	left_hand.png	raised-right/match-true	2	right	-27.0	19
1002.1388	0	71	left	1	5010694	999.005466666667	1002.005466666667	133.33333333299998	1002.2071333333332	right_hand.png	raised-left/match-true	2	left	-26.8	21
1006.8418	0	72	right	2	5034209	1003.6751333333331	1006.6751333333331	166.66666666700002	1006.9101333333333	left_hand.png	raised-right/match-true	2	right	-19.4	21
1011.496	0	73	left	1	5057480	1008.379333333333	1011.379333333333	116.666666667	1011.5643333333333	left_hand.png	raised-left/match-false	2	right	-14.4	21
1016.2034	0	74	right	2	5081017	1013.036733333333	1016.036733333333	166.66666666700002	1016.2717333333333	right_hand.png	raised-right/match-false	2	left	-37.0	21
1020.8864	0	75	left	1	5104432	1017.7364	1020.7364	150.0	1020.9547333333333	right_hand.png	raised-left/match-true	2	left	-9.6	21
1025.5234	0	76	right	2	5127617	1022.4234000000001	1025.4234000000001	100.0	1025.5917333333334	right_hand.png	raised-right/match-false	2	left	12.6	21
1030.1268	0	77	left	1	5150634	1027.0601333333334	1030.0601333333334	66.6666666667	1030.1951333333334	right_hand.png	raised-left/match-true	2	left	-8.4	21
1038.984	0	78	right	2	5194920	1035.8339999999998	1038.8339999999998	150.0	1039.0523333333333	left_hand.png	raised-right/match-true	2	right	-8.0	22
1043.704	0	79	left	1	5218520	1040.520666666667	1043.520666666667	183.333333333	1043.7723333333333	right_hand.png	raised-left/match-true	2	left	-17.6	22
1048.3614	0	80	right	2	5241807	1045.244733333333	1048.244733333333	116.666666667	1048.4297333333334	right_hand.png	raised-right/match-false	2	left	-30.4	22
1053.0614	0	81	left	1	5265307	1049.894733333333	1052.894733333333	166.66666666700002	1053.1297333333334	right_hand.png	raised-left/match-true	2	left	-5.4	22
1061.9348	0	82	right	2	5309674	1058.818133333333	1061.818133333333	116.666666667	1062.0031333333334	right_hand.png	raised-right/match-false	2	left	4.4	23
1070.4786	0	83	left	1	5352393	1067.4286	1070.4286	50.0	1070.5469333333333	left_hand.png	raised-left/match-false	2	right	4.0	24
1075.9452	0	84	right	2	5379726	1072.7785333333331	1075.7785333333331	166.66666666700002	1076.0135333333335	right_hand.png	raised-right/match-false	2	left	-28.4	25
1080.5986	0	85	left	1	5402993	1077.481933333333	1080.481933333333	116.666666667	1080.6669333333334	left_hand.png	raised-left/match-false	2	right	-22.6	25
1085.2862	0	86	right	2	5426431	1082.1362	1085.1362	150.0	1085.3545333333334	right_hand.png	raised-right/match-false	2	left	-25.4	25
1089.9392	0	87	left	1	5449696	1086.822533333333	1089.822533333333	116.666666667	1090.0075333333334	right_hand.png	raised-left/match-true	2	left	-19.2	25
1098.6798	0	88	left	1	5493399	1095.6131333333333	1098.6131333333333	66.6666666667	1098.7481333333333	right_hand.png	raised-left/match-true	2	left	-4.6	26
1103.3496	0	89	right	2	5516748	1100.216266666667	1103.216266666667	133.33333333299998	1103.4179333333334	right_hand.png	raised-right/match-false	2	left	-15.2	26
1108.0036	0	90	right	2	5540018	1104.886933333333	1107.886933333333	116.666666667	1108.0719333333334	left_hand.png	raised-right/match-true	2	right	-35.6	26
1112.6614	0	91	right	2	5563307	1109.544733333333	1112.544733333333	116.666666667	1112.7297333333333	left_hand.png	raised-right/match-true	2	right	-29.0	26
