onset	duration	trial_type	cash_demean	control_pumps_demean	explode_demean	pumps_demean
0.065	0.5429999999999999	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
0.065	0.772	pumps_demean	n/a	n/a	n/a	-2.0
2.812	0.35600000000000004	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
2.812	0.772	pumps_demean	n/a	n/a	n/a	-1.0
5.079	0.8420000000000001	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
5.079	0.772	pumps_demean	n/a	n/a	n/a	0.0
8.842	0.366	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
8.842	0.772	pumps_demean	n/a	n/a	n/a	1.0
10.350999999999999	0.674	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
10.350999999999999	0.772	pumps_demean	n/a	n/a	n/a	2.0
13.187000000000001	0.5820000000000001	cash_fixed_real_RT	n/a	n/a	n/a	n/a
13.187000000000001	0.772	cash_demean	2.174	n/a	n/a	n/a
21.054000000000002	0.419	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
21.054000000000002	0.772	pumps_demean	n/a	n/a	n/a	-0.5
24.514	0.772	pumps_demean	n/a	n/a	n/a	0.5
24.514	0.502	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
27.018	0.772	cash_demean	-0.826	n/a	n/a	n/a
27.018	0.639	cash_fixed_real_RT	n/a	n/a	n/a	n/a
31.041	0.433	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
31.041	0.772	pumps_demean	n/a	n/a	n/a	0.0
33.104	0.772	explode_demean	n/a	n/a	-0.833	n/a
37.347	0.406	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
37.347	0.772	pumps_demean	n/a	n/a	n/a	-0.5
39.092	0.45299999999999996	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
39.092	0.772	pumps_demean	n/a	n/a	n/a	0.5
42.06399999999999	0.772	cash_demean	-0.826	n/a	n/a	n/a
42.06399999999999	0.369	cash_fixed_real_RT	n/a	n/a	n/a	n/a
47.458999999999996	0.772	pumps_demean	n/a	n/a	n/a	-1.0
47.458999999999996	0.446	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
49.005	0.49200000000000005	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
49.005	0.772	pumps_demean	n/a	n/a	n/a	0.0
52.042	0.591	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
52.042	0.772	pumps_demean	n/a	n/a	n/a	1.0
55.498000000000005	0.772	cash_demean	0.174	n/a	n/a	n/a
55.498000000000005	1.328	cash_fixed_real_RT	n/a	n/a	n/a	n/a
66.199	0.474	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
66.199	0.772	control_pumps_demean	n/a	-3.0	n/a	n/a
69.222	0.772	control_pumps_demean	n/a	-2.0	n/a	n/a
69.222	0.44299999999999995	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
72.02600000000001	0.359	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
72.02600000000001	0.772	control_pumps_demean	n/a	-1.0	n/a	n/a
74.306	0.38299999999999995	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
74.306	0.772	control_pumps_demean	n/a	0.0	n/a	n/a
76.501	0.6920000000000001	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
76.501	0.772	control_pumps_demean	n/a	1.0	n/a	n/a
79.995	0.772	control_pumps_demean	n/a	2.0	n/a	n/a
79.995	0.33399999999999996	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
82.87899999999999	0.772	control_pumps_demean	n/a	3.0	n/a	n/a
82.87899999999999	0.539	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
92.44	0.866	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
92.44	0.772	control_pumps_demean	n/a	-1.5	n/a	n/a
95.538	0.32799999999999996	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
95.538	0.772	control_pumps_demean	n/a	-0.5	n/a	n/a
98.796	0.349	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
98.796	0.772	control_pumps_demean	n/a	0.5	n/a	n/a
100.493	0.772	control_pumps_demean	n/a	1.5	n/a	n/a
100.493	0.581	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
109.682	0.728	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
109.682	0.772	pumps_demean	n/a	n/a	n/a	-0.5
111.68	0.772	pumps_demean	n/a	n/a	n/a	0.5
111.68	0.48200000000000004	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
114.376	0.772	cash_demean	-0.826	n/a	n/a	n/a
114.376	0.39399999999999996	cash_fixed_real_RT	n/a	n/a	n/a	n/a
120.62799999999999	0.485	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
120.62799999999999	0.772	pumps_demean	n/a	n/a	n/a	0.0
123.259	0.772	explode_demean	n/a	n/a	-0.833	n/a
133.388	0.39799999999999996	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
133.388	0.772	pumps_demean	n/a	n/a	n/a	-0.5
136.095	0.772	pumps_demean	n/a	n/a	n/a	0.5
