global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
5.475687829993085	n/a	29.983157211534376	n/a	8.684848770608205	n/a	n/a	75.42659816833486	6.65137732162944	n/a	n/a	44.24082027468642	6.55909077610989	n/a	n/a	n/a	n/a	-1.3429738746330884	n/a	1.8035788279470104	n/a	-2.0714705302071934	n/a	n/a	4.290990157516871	0.7815940789455027	n/a	0.6108893042426687	n/a	0.0233652576737638	n/a	0.0005459352661613	n/a	-0.0062300185364365	n/a	3.881313096434239e-05	n/a	-0.0158348649906772	n/a	0.0002507429492729	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
482.1402950344834	476.6646072044903	232459.2640959387	227209.14776141103	863.9619426818565	855.2770939112482	731498.9073692701	746430.2384026075	331.14862517381755	324.49724785218814	105298.4638636444	109659.41195450952	337.4608628785774	0.988276	432.831329	0.0	4.5527131383507394e-14	-1.3429738746330884	0.0	1.8035788279470104	0.0	-2.0714705302071934	0.0	0.0	4.290990157516871	0.7815940789455027	0.0	0.6108893042426687	0.0	0.0233652576737638	0.0	0.0005459352661613	0.0	-0.0062300185364365	0.0	3.881313096434239e-05	0.0	-0.0158348649906772	0.0	0.0002507429492729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1352.7815607613784	870.641265726895	1830017.951135991	758016.2135865297	2234.7460651959213	1370.7841225140648	1879049.1105366547	4994089.975908653	957.1630070557002	626.0143818818826	391894.0063229556	916161.0220759104	975.1574540767298	1.825256	799.400696	0.0	4.5527131383507394e-14	-1.3429738746330884	0.0	1.8035788279470104	0.0	-2.0714705302071934	0.0	0.0	4.290990157516871	0.7815940789455027	0.0	0.6108893042426687	0.0	0.0233652576737638	0.0	0.0005459352661613	0.0	-0.0062300185364365	0.0	3.881313096434239e-05	0.0	-0.0158348649906772	0.0	0.0002507429492729	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2265.31228087006	912.5307201086816	5131639.729860714	832712.315142069	3628.4720025728734	1393.725937376952	1942471.988517264	13165809.073455198	1685.1063950400182	727.9433879843181	529901.5761100875	2839583.562604766	1708.1514353040209	2.35559	1031.668701	0.0	4.5527131383507394e-14	-1.3429738746330884	0.0	1.8035788279470104	0.0	-2.0714705302071934	0.0	0.0	4.290990157516871	0.7815940789455027	0.0	0.6108893042426687	0.0	0.0233652576737638	0.0	0.0005459352661613	0.0	-0.0062300185364365	0.0	3.881313096434239e-05	0.0	-0.0158348649906772	0.0	0.0002507429492729	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2892.969432325508	627.657151455448	8369272.136369772	393953.4997731672	4461.063122497641	832.591119924768	693207.9729775795	19901084.182908405	2167.9912459789016	482.88485093888335	233177.7792662676	4700186.04264115	2188.912086703348	2.511851	1100.105713	0.0	4.5527131383507394e-14	-1.3429738746330884	0.0	1.8035788279470104	0.0	-2.0714705302071934	0.0	0.0	4.290990157516871	0.7815940789455027	0.0	0.6108893042426687	0.0	0.0233652576737638	0.0	0.0005459352661613	0.0	-0.0062300185364365	0.0	3.881313096434239e-05	0.0	-0.0158348649906772	0.0	0.0002507429492729	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3103.014872071112	210.0454397456042	9628701.2962945	44119.08675792425	4561.931671821946	100.8685493243047	10174.464242789689	20811220.578372177	2453.915169322945	285.9239233440435	81752.48994045045	6021699.658233258	2463.0989881333708	2.431821	1065.055298	1.5031853592698818	0.9821073954322715	-1.4102079438933686	-0.0672340692602802	1.9886864450199624	0.0045204200692961	-2.209101342044874	-0.1376308118376807	0.018942240367099	4.880128739424464	-0.1523735900807281	-0.9339676690262309	0.0232177109540897	0.8722956067862911	0.0261017022442734	0.0027364445705096	0.0006812988600487	7.488128887471483e-06	-0.0079551528137127	-0.0017251342772762	6.328445628952109e-05	2.9760882746332768e-06	-0.0130093876555492	0.002825477335128	0.0001692441671723	7.983322171322023e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3141.802621202285	38.78774913117286	9870923.71059355	1504.4894826628008	4434.8671294204105	-127.06454240153562	16145.397935711642	19668046.45561363	2363.2927488356013	-90.6224204873438	8212.423094984948	5585152.616698933	2375.69689352327	2.232711	977.851807	1.4821667078222522	0.8018560008882244	-1.5461147549604275	-0.1359068110670589	2.390470835506343	0.0184706612944172	-2.1448162792996186	0.0642850627452555	0.0041325692921614	4.60023687194866	0.0567395980833396	0.2091131881640677	0.0032193819906589	0.0437283254641407	0.0175721807074623	-0.0085295215368111	0.0003087815348157	7.27527376469244e-05	-0.0032466811360969	0.0047084716776157	1.0540938399487458e-05	2.2169705538910136e-05	-0.0212286273580397	-0.0082192397024904	0.0004506546195065	6.755590128699608e-05	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3110.364708070947	-31.437913131338064	9674368.617213268	988.3423820535584	4300.729757032967	-134.1373723874431	17992.834671007575	18496276.44302885	2346.478268999335	-16.8144798362664	282.7267321642093	5505960.266886115	2353.119708121611	1.8627	815.7996829999998	0.909683349158089	0.4098696179885363	-1.6976513499194257	-0.1515365949589981	2.882020105883248	0.0229633396117674	-2.0020605655350607	0.1427557137645578	0.0203791938124283	4.008246508070568	0.3150826847053025	0.2583430866219628	0.099277098201101	0.066741150405363	0.0210730392212913	0.0035008585138289	0.000444072982022	1.225601033384899e-05	-0.0040782817753968	-0.0008316006392999	1.6632382239533678e-05	6.915596232840024e-07	-0.0240371272811622	-0.0028084999231225	0.0005777834879307	7.887671818179095e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3116.139628668688	5.774920597741129	9710326.18535943	33.34970791021476	4108.19930579478	-192.5304512381872	37067.97465397998	16877301.536132716	2270.6358867515105	-75.84238224782439	5752.066945025108	5155787.330203818	2285.913146002142	1.853457	811.751526	0.8534867052853272	0.3925000117502026	-1.5701139836851326	0.1275373662342931	2.465257921763597	0.0162657797859802	-2.134718057079567	-0.1326574915445064	0.0175980100628808	4.557021183221562	0.2430040296007547	-0.0720786551045477	0.0590509584022044	0.0051953325216803	0.0182993644443089	-0.0027736747769823	0.0003348667390656	7.69327176846836e-06	0.0007008262210788	0.0047791079964756	4.91157392151591e-07	2.2839873241977022e-05	-0.0269086083557438	-0.0028714810745816	0.0007240732036428	8.2454035616803e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3060.704992880732	-55.43463578795627	9367915.05344504	3072.9988449433617	3892.8136874902975	-215.3856183044827	46390.96457240432	15153998.405511808	2246.356577888816	-24.279308862694503	589.484838850116	5046117.875024352	2253.14044213716	1.647516	721.556458	0.3665608879935815	0.1507768667509889	-1.6032357154153374	-0.0331217317302048	2.5703647591833287	0.0010970491128076	-2.014682712266705	0.1200353448128623	0.0144084840043427	4.058946431106326	0.312964440541819	0.0699604109410642	0.0979467410436537	0.0048944590990425	0.0169964345094497	-0.0013029299348592	0.000288878786034	1.6976264151522036e-06	-0.000161034362706	-0.0008618605837848	2.5932065972127565e-08	7.428036658818762e-07	-0.0276126858472888	-0.000704077491545	0.000762460419701	4.957251141002996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
