frame_start	frame_end	Left-Cerebral-White-Matter	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
0	30	7.293937149135966	4.409085496061351	1.9877954208013844	3.654123833596224	7.41833909084363	11.005654366938447	2.520342047263814	7.799880663604384	0.8403227726696072	0.9392669141089027	0.28518123136042317	6.5965596882089335	2.373794784206032	0.6181281749252984	9.577180114984008	0.14112247632421382	19.503384726888882	0.024486079116791695	9.109764340756639	7.271812552402519	9.198781006868797	0.5346635317049592	2.0392309567284514	5.716722376610719	4.392685143509758	9.591265053609826	2.7533855352562937	0.1418151989269442	0.8708071353878922	18.44643664928158	2.397584395881445	1.3756820121729136	-4.062566708669895	5.861394622120469	1.866465565515682	7.56971110323875	3.236471111623419	3.3957452767380527	5.623254611273158	7.44658985711241	2.0343972321132235	0.9352404829200862	5.740705407806831	15.001697561003136	3.7393215573609964	0.9495140134077621	9.150748124212361	5.622184477175502	3.7904092313992135	11.890384726195322	2.557669711605415	20.584113518368845	4.129609254654359	6.720794094166731	6.927527962229039	6.393957660102694	4.402564270788171	10.52565401878737	24.572245127467706	16.89037583970449	0.8617520240260353	6.466219718404549	6.132391213490128	9.064153766021425	4.571764133105649	8.444225161296341	6.94711938093094	4.726446758295445	5.025487085136597	7.50857084662663	4.1185353575679615	3.568736806681119	25.17459737147556	5.669377271826584	16.076308847089404	4.080751335592183	7.884105766392931	10.393074896553408	11.011251179409062	1.1988885180323754	3.6086021374944544	4.01901237347712	2.6756264918145254	25.4724210627373	6.9600836022268915	6.729974677276473	4.103361574668568	18.17195407884112	8.308905586364691	5.557534643920451	18.461373213762243	7.1655655223189685	2.8853417370378245	6.593091688564164	2.477912158438918	6.7616217979158115	15.816266450660427	8.2011431550826	7.04080891090833	22.196457251664828	7.473807527677074	8.885405256122379	5.4654064836436635	13.834715110565774	2.075722952435954	-0.001943565950663621	6.3429964863493105	28.99990147351861	19.120656997405707
30	60	488.72007743390856	565.2821485594362	628.9200948003513	542.3265839834222	725.9974180289454	749.315865102204	806.5989723927876	779.1013454325107	561.4149988299529	488.53881757638334	490.34364763031004	585.3356275954776	684.0661892030379	810.2152636779402	935.8623645287433	801.2740697283207	719.938506062037	123.68290456136067	851.8316639513688	484.0675257863661	431.07777755035846	467.2190994609256	424.8602906370555	741.4186755580788	757.6162991104682	673.5367255004513	667.3820135085882	616.4194556423536	708.2463755778673	401.8411798066589	478.581726986295	691.5329905418954	733.7671712239584	542.1372983260511	497.2906284775845	162.4514202598975	184.16133050970961	725.0969024112766	525.7828868868069	839.8759331128815	141.21122350096334	647.676399685152	981.2102569814829	597.9366504570256	1089.9203311742535	737.1725880143682	879.9635346759763	614.8554401892409	610.2664627732721	1018.3197776324376	746.0022655774083	705.148174826769	961.1028457571596	1002.2384005383961	566.9032834768606	701.5508392994303	729.4453552248281	874.53982368962	560.8455617088404	797.5116797894535	946.3305612965942	810.2600454965558	871.2486557567972	705.1731930127057	820.0968630393223	810.0807676430097	716.7957601466918	827.9095767910043	704.2130559591922	652.9037461144814	686.0215629692907	698.982998060921	542.5003593634085	898.1324355152049	937.0275024106359	652.4513602938556	748.811244696276	732.2675334858875	925.0370770179923	920.7555536131276	705.6303755654291	587.2647365782345	634.7721739966714	815.5939899762992	776.8822717799616	781.7427547413292	952.811649720796	737.1370313995639	605.6794370112963	706.3002840054644	619.1753411640664	777.4194836589512	689.7622999308342	671.1168175032411	861.8543218798964	731.1339088638472	727.2147759205968	691.2174421684304	736.0412231579452	697.4531804465817	713.4596934969761	647.8387305213274	663.9819326288248	654.2568690801363	664.2514453489913	783.1017737219897	542.3442663535171	1171.0940071158886	905.885598582092
60	90	1415.840983495579	1430.7240935348307	1166.2982690156396	1589.7652881296328	2089.366565211342	2129.668831487102	1786.8068826799563	2227.6709974118244	1346.915145014997	1533.1385034363022	1886.469778531901	1749.304441164581	1724.4483621492527	1222.647740681966	2258.884850538414	1578.2250331248083	1942.1487519700686	1647.3655327690972	2275.6762630672415	1363.9227306349367	1157.5049940425777	1408.1400605867016	1411.2599743624453	2031.6669104975635	2127.3755284313193	1632.7180075758258	1935.2295543727382	1447.3766801767672	1799.3282929953161	1369.5900069483728	1885.8056702744786	1739.3860686612986	2185.2847493489585	2192.636457450025	1824.7683534134267	400.31041147994233	489.45367049282873	2231.807133970067	1651.9958667288433	2051.7330287203677	401.9555794624032	1810.7117979021295	1908.2880217097356	2033.758283605476	3017.771055519057	1737.6418473606511	2450.739128197798	1694.4469866882598	1861.7115164255356	2478.462810874324	2218.7076837331565	1846.5192364455447	2730.8782601604184	2154.045960416076	1695.5437107961025	2096.995361579675	2195.840303018121	2078.1449519788425	1903.375240533284	2251.8816741741543	2316.489416589457	2023.394668213886	2315.071387122356	1969.2163750962247	2281.484028322465	1949.2087256882014	2074.437022162284	2106.0497183859607	2027.046560423277	1763.9978109861104	1816.1646163193534	2202.9146398793096	1566.3951582937718	2421.8947757915125	2075.3299859983	1972.8965019727275	1881.5238283441622	2046.8907831416873	2167.0212826566685	1650.475554978822	1896.9571234374155	1707.5019803352639	1839.061724595451	2330.6212042326233	2016.7028511836118	2079.80786880366	2162.2232005509495	1831.9794164685393	1515.9724860312665	1564.4248439023565	1784.3656622190233	2083.139766996699	1829.773353780478	1710.909223671252	2340.7522655668713	1818.6308673519989	1995.8188492186184	2002.7897805400712	2159.57748248144	1724.3998299075572	2084.133195346719	1987.9594347880459	1760.5333004919755	1749.862654096069	1767.1373941202512	2375.9534555218515	1964.8459231064053	2403.2987713241955	2213.8953770279045
90	120	2371.846804573229	2416.4725179741276	2083.907704823053	2618.8268825376185	3527.886687294351	3363.221423289381	2852.7092989046896	3639.0923783846147	2296.1478121287587	3379.286737282076	3241.89158828125	2589.8836466487182	2949.0374544205206	2279.672251894218	3488.6724635311057	3659.324785547834	2951.6896291851513	1991.9784071180557	3101.0973684773185	2371.222816302741	1991.273396313675	2521.1183871565195	2648.373934935672	3376.5050601549115	3341.2118739376137	2669.811237597149	3509.8157114016108	2810.1964496764676	2853.053763852037	2189.986387448146	3672.37295339951	2794.4113947266837	3239.5478515625	3161.483880419748	1744.1389120412427	639.3090744012379	780.4001681115105	3607.867098290628	2910.010854687734	3194.602225409273	662.9661489457642	2655.1656288887743	3502.2636853215145	3360.705216959937	4613.008166945125	3333.168246832393	3801.445846553258	2898.295317390721	3013.5004045620963	3757.9997321395513	3337.701082849138	3092.134437540581	4262.010346854102	3406.7336399588166	2982.7984606083073	3680.8767244432606	3589.520543044602	3673.3403970206937	3675.2061887120667	3764.7735726884025	4306.019576057237	3380.871124668914	3658.778317717888	3360.639802903354	3805.350136332925	3458.303132146726	3521.7729899829865	3480.1490778181646	3315.693963073906	3109.4638083671966	3404.4468414042394	4169.783474466075	2678.080652039145	4094.7180239923287	3190.982418435349	3474.8689547940457	3516.5042960283736	3428.0479484992093	3871.1238227159943	2796.81063823169	3022.8857276551716	2868.1499656903447	2980.231060039718	3735.9210560950046	3080.2129082184983	3397.4684232592294	3673.8654082850717	3255.6404580374947	2865.5463647043816	2988.3441138361486	3151.585413546927	3496.8058243366363	3746.805501052361	3269.721155726433	3930.571884966742	3172.7389173148545	3553.2004551179243	3189.7724948726855	3591.843108620798	3094.0785860703168	3450.132376520214	3190.72393651727	3058.5649095735607	2801.079882499099	3187.8090857896686	3722.421218048039	2391.808037836916	3923.506005278664	3484.7665064088583
120	150	3127.1000984169264	3091.255904441289	3166.503658465485	3639.7491735329036	4496.448887882035	4562.092527441158	3929.56121226655	3935.0209555091974	2874.761597352739	3323.179525096067	4243.209140234375	3368.61598373552	3669.596974220708	3747.4216943631777	3597.2029490385953	3780.3347707395665	3889.9914139125103	3310.0729166666665	4971.303290279722	3136.3808178284216	2698.1552092352877	2438.603023134429	3506.6018723511406	4615.744270718585	4508.405323904198	3702.0483829522504	4606.189264959171	4024.290343899368	3719.4127297468267	2250.471247464632	5130.603954999243	3767.630976635107	3175.0223795572915	4370.50313777177	3076.707322515443	767.5203388625038	991.5755870611175	4732.959751920372	3553.5113361175395	3814.076170961703	856.9601101052023	3854.17819384731	3973.337783578726	4430.882874604145	5643.604955227901	3268.0390188449933	4821.287968639101	3925.9179217957994	3711.9021257108025	4424.477957109931	4218.386666491726	4202.73854187451	5085.397445896229	4126.603379233458	3887.2982217719946	4691.363950830133	4739.395510261604	4783.612359754611	4537.0135035675285	4698.289306698287	5734.945004517082	4383.739581626318	4578.4718866386875	4361.371806957004	4643.159466204308	4234.349584279177	4497.18003039938	4383.501329436296	4248.352318244881	3874.5720390765023	4012.363337237541	5019.059825598675	3841.7789583396216	4782.368351477512	4226.460298968164	5464.819844764719	3988.8108329266324	4870.335971313376	4920.724268264464	3788.577631948336	3991.358162084162	3748.700445517503	3692.8606240972013	4391.45842581841	4056.7878865263515	4374.845001639202	4819.333606476279	4199.743634812145	3690.251179353	3707.9880852836623	3837.9878866721765	4358.364965383697	4533.182277638129	4320.452947685109	5278.352514113823	3984.105372649208	4000.2928158845834	4180.096655157008	4530.656420254568	4296.818992804189	4618.414244415867	4312.327309693428	3989.6410588366507	3831.276868983529	3901.8448575982075	5142.2674203656015	3713.4206746080326	5203.005497761359	4266.801024353001
150	180	3404.934280885434	3497.6875278508405	2581.400194948111	4202.079616649523	4853.062640336262	4731.123177247201	4627.654947278626	4896.578204110851	3196.900601113043	3596.764196975956	3723.6018310546874	3901.905815296059	3694.8786316982228	3544.243338314892	3640.1367540044034	3785.5763554799382	3890.341837720373	3059.4150661892363	4420.025447060766	3298.169904280447	2516.7973873041738	3008.6929207961184	3857.780046720892	4779.814732733101	4779.904594554647	3824.4504021206003	5174.599550689741	4190.976795117582	3604.3718891211774	3752.719093039078	4552.399816164871	4343.403595492565	2024.603298611111	3713.5079901752947	2727.020583893532	801.651551023831	1018.389431888175	5186.7858473712395	4488.50469995695	3760.053132680161	952.9162821439445	4178.011320312846	4209.508728365385	4625.5390826874445	5619.172850688014	4237.4908792685865	4854.34790985308	4325.341027832996	3867.3547046957624	4612.071627388182	4469.879599470173	4657.792836207167	5119.283928166252	4631.21176216606	4098.673856800803	4967.973216565998	4792.661229796996	4794.709781969387	5123.568268375216	5100.182643596665	5650.010013508473	4629.659575950466	4942.285041428127	4449.018498859058	4921.5298976751055	3992.7822533627227	5053.456077423014	4580.5241748820135	4267.070421739821	4105.555722634102	4446.462985300137	5413.939525305706	3469.652867773676	5370.067984144089	4261.1601239918755	5016.959261955239	4018.815153483153	4602.244234718769	4797.415453153761	3922.8549920353694	4481.428910463784	4031.1978154606563	3960.1942420749915	4544.197749610814	4144.661388919228	4630.8228080813105	4707.441460752081	4526.838543937675	3896.3658567275465	4129.837833506704	4462.835801672675	4499.0018831938105	4595.638320647422	4525.5935790917065	5430.0751600534	4129.614645546639	4966.290080136344	4275.38493873359	4786.57095252787	4722.3208339165885	4830.345877597464	4492.223439897335	4181.244194689567	3754.6915569377	4227.1566757257615	5118.16488869097	3692.2243542272017	5329.928091149382	4706.141768162712
180	240	3373.5892002434107	3071.675142116606	3496.6298937441697	4099.97199193302	4761.200006166278	4773.429946974701	4353.942155935073	4784.730634914453	3308.660244951121	3463.0648699057415	4289.7464291666665	3551.9501942630354	4021.7597451912598	3558.1077178572014	3216.800123141922	4223.095814206987	4113.3451031376235	2896.825005425347	5230.069026162329	3304.419905284997	2715.329609123387	2692.034614704648	3571.7788043441974	4761.165024135637	4652.687138473098	4078.532762354671	4550.204342072596	4365.243431618935	3738.6188947442424	3628.8665113753923	4128.134970718901	3805.486499537736	4926.653700086806	4277.438513053269	2246.413921693314	750.517967562687	1022.7457863963193	5552.960821570912	4239.356051787217	3575.588182313735	975.3832151918511	3871.078076422764	4319.412209960938	4643.791834634978	5465.350675453079	3854.029594493008	4491.505702477275	4272.25825120857	3821.8140685473463	4643.987008826089	4140.532399592466	4441.169490710324	4946.421673943015	4404.096675116895	4162.575167236227	4701.057625877406	4807.19567643677	5029.040715196805	4887.054271470894	5089.639381693397	5896.043994504216	4675.621786551999	4778.883487634492	4634.842042165508	4872.815874893024	4382.8438110057705	5046.596545068176	4630.1006860391635	4295.022934365107	3990.110858670001	4517.4271792344225	4840.983202726945	3561.4758568353022	4411.323203301391	4231.099792894885	4800.846438167534	4322.205550134211	4906.0107665411815	4839.051397615201	3803.151564669558	4220.652753971709	4014.1070754769476	4070.9841517094314	4544.6348656187665	4024.3747442145095	4604.131446438343	4546.032198995191	4395.679935860795	3736.711970805847	3904.444454368526	4329.340609248035	4800.935988875047	4742.786959717679	4027.470077003353	5269.062771847234	4349.995882165477	4818.458857288662	4431.707396477309	4640.647365231407	4279.418030887371	4922.8226622584225	4423.328370328068	4054.2149001947682	3915.1307720599507	4258.3184774258925	5177.831694590534	3242.1299584137305	5789.019506327815	4436.9540447921545
240	300	3326.0966359971007	3017.865185742541	2942.3037032853313	3985.605684673212	4664.319602991178	4737.26468066836	3924.3365396894646	4769.05653032368	3375.8595087601566	4018.0181965738425	3782.067960677083	3379.5132037567682	3851.1883103255095	3758.243083278172	3730.1204868928166	4758.785570210209	3773.8872116893112	3116.5800509982637	5015.3971884546845	3271.5831571355393	2820.326281539793	2907.3942595868907	3765.25605023867	4627.68454261378	4748.225722278169	4104.441072581754	4856.500215792661	3485.3444673864606	3433.7708829851213	3271.101530011619	4442.078522172228	4111.021361729883	3423.6141493055557	4187.4086979224585	2092.738988122275	723.1400733640207	1024.269234854741	5006.99061554395	4304.43152341897	3393.828883873039	999.7127559921655	3976.898187649495	4083.376327223558	5005.816523550977	4783.31322645947	3590.8298143532643	4393.416553868939	4166.945207148411	3676.6947163397276	4495.176400568813	3889.274298047085	4049.0222518574255	4685.05124620928	4296.259747776201	3935.1296577958515	4463.238217859422	4462.422729982009	4714.936737139877	4651.523891551007	4996.88077017199	5534.172811781374	4414.502916989234	4835.107726721307	4620.980050751332	4937.074000250329	4094.0596521824787	4793.336222102256	4563.441544299973	4171.7629754672735	4035.8771067475836	4331.117478374205	4902.205367909307	3414.4169022357282	4539.335200367695	4001.749017685409	4768.290489711082	4157.603901170241	4579.745702933794	4291.658908224042	3537.740759577945	4118.939135134263	3867.830801142245	3935.324149587171	4346.583293409082	4034.9031950355475	4323.558470030311	4265.139435395066	4444.43233599834	3523.074733495732	3997.2716248884776	4520.048986608753	4378.8698351705125	4648.37443755112	4159.291563389039	5034.574372854753	4011.336315798898	4489.014565796433	4201.327401350486	4822.268109966831	4050.100553835488	4741.328825261602	4377.166777951532	3964.7848449837043	3880.3145202303535	4101.515860945184	5114.675139983051	3378.330340441442	5137.702652446343	4082.111277844201
300	360	3217.6023916046347	2921.8701232941717	2948.335540315998	3803.5212056818914	4491.8445823975435	4623.7190176138065	4071.187103018676	4694.135998704039	3350.6031447381247	3750.1476674945243	3715.1599888671876	3518.3605477672822	3927.4234254632497	3338.8642679424634	2971.453003162646	4197.111064405176	3834.2667155685444	3771.7169325086807	4786.004163815874	3163.776668439744	2875.053079759259	2613.682946809723	3732.356741801821	4546.920948706257	4497.724579961276	3760.0529743245206	4517.602087683336	3530.0379756983334	3485.881481124432	2803.3851823203327	4597.16460639325	3680.7499452120605	3307.4742296006943	4232.394299707379	1781.2564816497093	726.1497139620403	1010.2416997403515	5030.188326515497	4220.472759984774	3242.672625015776	1022.0946775005117	3784.03515274621	4441.281746769831	4626.288728029811	4826.052178718569	3386.1997921857974	4170.923861202905	4134.5211994333595	3571.9160016457768	4340.887293695387	3839.4851288778978	4182.595959408925	4478.737525466151	4154.564185779765	3920.074277788418	4344.893604128492	4357.635095624194	4639.1419954534485	4619.773958958254	4671.319240045706	5122.3014755482955	4394.2855969970315	4348.786399110287	4266.923547553495	4674.304145259744	3857.7066061490996	4718.284370729982	4330.906787016237	4049.6782907517895	3916.457987700508	4258.709672295893	4729.6818297013	3532.710279194016	4657.214123956089	4245.3298098488	4258.63360273362	3777.018554867633	4405.968664233781	4501.026794188472	3793.1155207305187	3997.2464866610962	3745.062596026424	3913.969017170065	4241.783921911361	3922.193445805141	4407.838976670029	4236.4848134146305	4187.630346640632	3622.815435723171	3831.542527286015	4144.724326855647	4537.990438710879	4231.901162532435	4106.669619311139	5093.911402665537	3925.4910947303006	4429.889538167181	4129.861337479509	4417.534429630903	4009.779507949175	4611.917044701527	4196.834746813777	3851.6600918845625	3734.1912933006015	3971.010895408319	5040.338154883358	3925.209960022354	4678.61241187709	4210.400161749759
360	480	3085.810876913188	2880.8715035755113	2864.4137910302006	3638.2716247697067	4314.676177619531	4486.956487785611	3629.92585998174	4528.982718316394	3522.986917151453	3791.36509717958	3647.0990088541666	3487.099769748399	3521.263237764447	3340.5522547765754	3092.445778028959	4101.410100709007	3802.9100616913606	2745.1133626302085	4707.436549790765	3059.100033211441	2446.7814222469906	2462.1799005564076	3414.294759208261	4254.006325030612	4543.69466865507	3696.2411781130536	4498.774474637624	3566.1471707047026	3216.2500985785205	3119.8898051461597	4205.182725650621	3436.637393177132	2933.4991861979165	3658.8196050569254	1714.4904694313227	700.6656961484093	1010.0999460320324	4563.448467868537	4119.159001507269	3074.232071225178	1061.2351749222553	3725.793151033592	3957.6791050931492	4213.626111727927	4293.493946051838	3100.148938905036	4043.4489982655114	3768.213579800981	3449.9770444364367	4084.0972237392625	3563.2068606381545	4157.5015446622665	4225.8839003519015	3893.9530433385235	3698.9783930567733	3734.9108641571925	4181.498310713414	4395.059327245879	4370.936581628913	4499.407590293974	4917.682335832273	4181.242378889041	4248.788439916696	4227.463122063176	4404.990689131981	3740.8800932765294	4485.992589345465	4141.734931900111	3725.9564836367563	3665.1279991362826	4039.9788581186185	4529.901892355214	3488.9990639455827	4488.415783110119	3927.4378959659907	4234.531572183861	3725.56922245354	4259.70113896734	3972.3120399893846	3339.8359637699496	3706.738091642162	3525.0374955344478	3588.5939551352485	3886.6906588440443	3620.9295888743004	4190.461868487177	3889.9690996139066	4002.9749253778496	3401.384253432241	3620.6827828675705	4113.21484623442	4256.1107089683655	4225.446114991116	3802.9473648779713	4670.647716958448	3760.0693555465227	4312.398314771848	4032.731677609434	4225.465384613958	3838.969743715721	4447.057033514346	4054.500714610231	3571.011198601058	3518.5741195027963	3592.165862717383	4907.891789555328	3301.9929058387943	4760.977280888023	3938.8512253249487
