onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.01	6.0	country	7	4	918	0	country_001.wav	country	6	0	0.006499999999959982	3360.8968
12.0	6.0	symphonic	7	4	924	6	symphonic_004.wav	symphonic	6	0	0.003799999999955617	3372.8969
24.0	6.0	metal	7	4	930	12	metal_000.wav	metal	6	0	0.0025000000000545697	3384.8976
36.0	6.0	country	7	4	936	18	country_003.wav	country	6	0	0.0027000000000043656	3396.8968
48.01	6.0	ambient	7	4	942	24	ambient_003.wav	ambient	8	1	0.00650000000041473	3408.8967
62.0	6.0	metal	7	4	949	31	metal_003.wav	metal	6	0	0.003700000000208093	3422.897
74.0	6.0	symphonic	7	4	955	37	symphonic_003.wav	symphonic	6	0	0.0025000000000545697	3434.8967
86.0	6.0	ambient	7	4	961	43	ambient_002.wav	ambient	6	0	0.002199999999902502	3446.8968
98.02	6.0	symphonic	7	4	967	49	symphonic_000.wav	symphonic	8	1	0.018299999999726424	3458.8971
112.0	6.0	symphonic	7	4	974	56	symphonic_002.wav	symphonic	4	0	0.0027000000000043656	3472.8976
122.0	6.0	country	7	4	979	61	country_000.wav	country	6	0	0.003099999999903957	3482.8972
134.0	6.0	metal	7	4	985	67	metal_002.wav	metal	6	0	0.002399999999852298	3494.8971
146.0	6.0	ambient	7	4	991	73	ambient_000.wav	ambient	4	0	0.003999999999905413	3506.8966
156.0	6.0	ambient	7	4	996	78	ambient_004.wav	ambient	6	0	0.003600000000005821	3516.8969
168.0	6.0	country	7	4	1002	84	country_004.wav	country	4	0	0.0034999999998035487	3528.8969
178.0	6.0	rocknroll	7	4	1007	89	rocknroll_000.wav	rocknroll	4	0	0.0034999999998035487	3538.8969
188.02	6.0	metal	7	4	1012	94	metal_001.wav	metal	8	1	0.016999999999825374	3548.8968
202.0	6.0	metal	7	4	1019	101	metal_004.wav	metal	4	0	0.002600000000256841	3562.8976
212.0	6.0	rocknroll	7	4	1024	106	rocknroll_001.wav	rocknroll	6	0	0.0035000000002582965	3572.897
224.0	6.0	rocknroll	7	4	1030	112	rocknroll_004.wav	rocknroll	6	0	0.0034999999998035487	3584.8968
236.0	6.0	ambient	7	4	1036	118	ambient_001.wav	ambient	6	0	0.0025000000000545697	3596.8976
248.0	6.0	rocknroll	7	4	1042	124	rocknroll_003.wav	rocknroll	6	0	0.0025000000000545697	3608.8967
260.0	6.0	symphonic	7	4	1048	130	symphonic_001.wav	symphonic	6	0	0.003600000000005821	3620.8968
272.01	6.0	rocknroll	7	4	1054	136	rocknroll_002.wav	rocknroll	8	1	0.010999999999967258	3632.8973
286.01	6.0	country	7	4	1061	143	country_002.wav	country	8	1	0.009500000000116415	3646.8976
