onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
0.000	3.000	parametric gain	-0.119	n/a	n/a	20	5	6.850	1	1	1.083
4.000	3.000	parametric gain	-0.069	n/a	n/a	22	17	-22.730	3	0	1.679
8.000	3.000	parametric gain	-0.369	n/a	n/a	10	16	-32.100	4	0	1.180
12.000	3.000	parametric gain	0.331	n/a	n/a	38	18	-9.360	3	0	1.292
16.000	3.000	parametric gain	-0.119	n/a	n/a	20	14	-16.830	3	0	1.332
24.000	3.000	parametric gain	-0.269	n/a	n/a	14	13	-20.200	4	0	1.456
28.000	3.000	parametric gain	0.381	n/a	n/a	40	8	18.950	1	1	1.156
32.000	3.000	parametric gain	0.181	n/a	n/a	32	18	-15.360	3	0	1.068
36.000	3.000	parametric gain	-0.019	n/a	n/a	24	8	2.950	1	1	0.871
40.000	3.000	parametric gain	0.281	n/a	n/a	36	14	-0.830	2	1	1.720
44.000	3.000	parametric gain	0.081	n/a	n/a	28	6	12.210	1	1	1.085
48.000	3.000	parametric gain	-0.219	n/a	n/a	16	14	-20.830	4	0	1.200
56.000	3.000	parametric gain	-0.269	n/a	n/a	14	9	-9.680	2	1	1.312
60.000	3.000	parametric gain	-0.119	n/a	n/a	20	13	-14.200	3	0	1.751
64.000	3.000	parametric gain	0.131	n/a	n/a	30	18	-17.360	3	0	1.530
72.000	3.000	parametric gain	-0.269	n/a	n/a	14	15	-25.460	4	0	1.184
76.000	3.000	parametric gain	-0.319	n/a	n/a	12	12	-19.570	4	0	0.991
84.000	3.000	parametric gain	-0.019	n/a	n/a	24	11	-4.940	3	0	1.643
88.000	3.000	parametric gain	-0.319	n/a	n/a	12	10	-14.310	4	0	1.565
94.000	3.000	parametric gain	-0.219	n/a	n/a	16	6	0.210	3	0	1.884
98.000	3.000	parametric gain	0.331	n/a	n/a	38	20	-14.620	3	0	1.325
102.000	3.000	parametric gain	0.081	n/a	n/a	28	10	1.690	3	0	1.356
106.000	3.000	parametric gain	-0.119	n/a	n/a	20	7	1.580	1	1	1.340
110.000	3.000	parametric gain	0.331	n/a	n/a	38	9	14.320	1	1	1.433
120.000	3.000	parametric gain	0.031	n/a	n/a	26	12	-5.570	2	1	1.968
132.000	3.000	parametric gain	-0.369	n/a	n/a	10	14	-26.830	4	0	1.673
136.000	3.000	parametric gain	-0.319	n/a	n/a	12	13	-22.200	4	0	1.262
