onset	duration	trial_type	parametric gain	distance from indifference	parametric loss	gain	loss	PTval	respnum	respcat	response_time
0.000	3.000	parametric gain	0.084	n/a	n/a	28	17	-16.730	2	1	1.177
4.000	3.000	parametric gain	-0.267	n/a	n/a	14	7	-4.420	2	1	1.441
8.000	3.000	parametric gain	0.084	n/a	n/a	28	18	-19.360	3	0	1.203
14.000	3.000	parametric gain	-0.216	n/a	n/a	16	11	-12.940	3	0	1.627
18.000	3.000	parametric gain	0.384	n/a	n/a	40	20	-12.620	2	1	1.323
22.000	3.000	parametric gain	-0.167	n/a	n/a	18	16	-24.100	4	0	0.955
28.000	3.000	parametric gain	0.334	n/a	n/a	38	11	9.060	2	1	1.265
32.000	3.000	parametric gain	0.283	n/a	n/a	36	10	9.690	2	1	1.484
40.000	3.000	parametric gain	0.384	n/a	n/a	40	18	-7.360	2	1	1.545
44.000	3.000	parametric gain	-0.366	n/a	n/a	10	10	-16.310	4	0	0.964
50.000	3.000	parametric gain	-0.017	n/a	n/a	24	6	8.210	2	1	0.953
56.000	3.000	parametric gain	-0.117	n/a	n/a	20	8	-1.050	1	1	0.857
62.000	3.000	parametric gain	0.384	n/a	n/a	40	12	8.430	2	1	1.275
68.000	3.000	parametric gain	-0.067	n/a	n/a	22	10	-4.310	4	0	1.169
76.000	3.000	parametric gain	-0.167	n/a	n/a	18	6	2.210	2	1	1.554
80.000	3.000	parametric gain	0.334	n/a	n/a	38	16	-4.100	1	1	1.228
90.000	3.000	parametric gain	0.134	n/a	n/a	30	20	-22.620	2	1	2.057
98.000	3.000	parametric gain	-0.067	n/a	n/a	22	14	-14.830	3	0	1.939
102.000	3.000	parametric gain	-0.167	n/a	n/a	18	18	-29.360	4	0	1.092
106.000	3.000	parametric gain	-0.216	n/a	n/a	16	19	-33.990	4	0	1.332
110.000	3.000	parametric gain	-0.017	n/a	n/a	24	10	-2.310	3	0	1.508
116.000	3.000	parametric gain	-0.317	n/a	n/a	12	19	-37.990	4	0	1.642
120.000	3.000	parametric gain	0.084	n/a	n/a	28	9	4.320	1	1	1.357
126.000	3.000	parametric gain	0.134	n/a	n/a	30	10	3.690	2	1	1.450
130.000	3.000	parametric gain	-0.167	n/a	n/a	18	15	-21.460	3	0	1.607
142.000	3.000	parametric gain	0.183	n/a	n/a	32	14	-4.830	3	0	1.811
146.000	3.000	parametric gain	0.234	n/a	n/a	34	11	5.060	2	1	1.489
152.000	3.000	parametric gain	0.334	n/a	n/a	38	19	-11.990	2	1	1.578
156.000	3.000	parametric gain	-0.267	n/a	n/a	14	10	-12.310	3	0	1.701
160.000	3.000	parametric gain	0.234	n/a	n/a	34	8	12.950	1	1	1.066
164.000	3.000	parametric gain	0.134	n/a	n/a	30	11	1.060	2	1	1.198
168.000	3.000	parametric gain	0.183	n/a	n/a	32	13	-2.200	2	1	1.247
174.000	3.000	parametric gain	-0.167	n/a	n/a	18	11	-10.940	3	0	1.624
178.000	3.000	parametric gain	0.134	n/a	n/a	30	7	11.580	1	1	1.270
186.000	3.000	parametric gain	-0.167	n/a	n/a	18	13	-16.200	3	0	1.354
190.000	3.000	parametric gain	-0.267	n/a	n/a	14	19	-35.990	4	0	1.216
198.000	3.000	parametric gain	-0.317	n/a	n/a	12	11	-16.940	4	0	1.107
202.000	3.000	parametric gain	-0.366	n/a	n/a	10	13	-24.200	4	0	1.440
206.000	3.000	parametric gain	-0.067	n/a	n/a	22	16	-20.100	4	0	1.286
212.000	3.000	parametric gain	-0.317	n/a	n/a	12	16	-30.100	3	0	1.800
218.000	3.000	parametric gain	0.334	n/a	n/a	38	17	-6.730	3	0	1.619
226.000	3.000	parametric gain	0.384	n/a	n/a	40	14	3.170	2	1	1.396
230.000	3.000	parametric gain	-0.067	n/a	n/a	22	5	8.850	1	1	1.326
234.000	3.000	parametric gain	-0.216	n/a	n/a	16	16	-26.100	4	0	1.423
240.000	3.000	parametric gain	0.234	n/a	n/a	34	5	20.850	1	1	1.267
250.000	3.000	parametric gain	-0.366	n/a	n/a	10	19	-39.990	4	0	1.211
254.000	3.000	parametric gain	-0.267	n/a	n/a	14	16	-28.100	4	0	1.222
258.000	3.000	parametric gain	0.134	n/a	n/a	30	8	8.950	1	1	1.073
262.000	3.000	parametric gain	0.234	n/a	n/a	34	14	-2.830	3	0	1.430
266.000	3.000	parametric gain	0.134	n/a	n/a	30	14	-6.830	3	0	1.407
274.000	3.000	parametric gain	0.034	n/a	n/a	26	15	-13.460	3	0	1.484
282.000	3.000	parametric gain	-0.366	n/a	n/a	10	20	-42.620	4	0	1.636
286.000	3.000	parametric gain	0.234	n/a	n/a	34	7	15.580	1	1	1.031
292.000	3.000	parametric gain	-0.366	n/a	n/a	10	5	-3.150	2	1	1.476
296.000	3.000	parametric gain	-0.117	n/a	n/a	20	20	-32.620	4	0	0.934
300.000	3.000	parametric gain	0.084	n/a	n/a	28	20	-24.620	3	0	1.412
304.000	3.000	parametric gain	0.283	n/a	n/a	36	5	22.850	1	1	1.623
308.000	3.000	parametric gain	0.034	n/a	n/a	26	7	7.580	1	1	0.796
316.000	3.000	parametric gain	0.034	n/a	n/a	26	17	-18.730	3	0	1.329
326.000	3.000	parametric gain	-0.216	n/a	n/a	16	15	-23.460	0	-1	0.000
330.000	3.000	parametric gain	0.034	n/a	n/a	26	10	-0.310	4	0	2.002
338.000	3.000	parametric gain	0.334	n/a	n/a	38	15	-1.460	2	1	1.740
346.000	3.000	parametric gain	0.034	n/a	n/a	26	11	-2.940	2	1	1.957
356.000	3.000	parametric gain	0.084	n/a	n/a	28	5	14.850	1	1	1.181
362.000	3.000	parametric gain	-0.267	n/a	n/a	14	18	-33.360	4	0	1.309
368.000	3.000	parametric gain	-0.067	n/a	n/a	22	12	-9.570	3	0	1.373
372.000	3.000	parametric gain	0.234	n/a	n/a	34	15	-5.460	3	0	1.335
376.000	3.000	parametric gain	0.334	n/a	n/a	38	13	3.800	2	1	1.675
380.000	3.000	parametric gain	-0.366	n/a	n/a	10	8	-11.050	4	0	1.626
394.000	3.000	parametric gain	-0.317	n/a	n/a	12	9	-11.680	3	0	1.586
398.000	3.000	parametric gain	0.283	n/a	n/a	36	11	7.060	2	1	1.553
404.000	3.000	parametric gain	-0.267	n/a	n/a	14	5	0.850	2	1	2.177
408.000	3.000	parametric gain	-0.067	n/a	n/a	22	11	-6.940	3	0	1.506
412.000	3.000	parametric gain	-0.167	n/a	n/a	18	19	-31.990	4	0	1.361
418.000	3.000	parametric gain	-0.067	n/a	n/a	22	8	0.950	1	1	1.809
428.000	3.000	parametric gain	0.334	n/a	n/a	38	6	22.210	1	1	1.670
434.000	3.000	parametric gain	-0.317	n/a	n/a	12	8	-9.050	1	1	1.413
438.000	3.000	parametric gain	-0.267	n/a	n/a	14	11	-14.940	2	1	1.593
442.000	3.000	parametric gain	0.183	n/a	n/a	32	12	0.430	2	1	1.568
446.000	3.000	parametric gain	-0.117	n/a	n/a	20	11	-8.940	3	0	1.758
450.000	3.000	parametric gain	0.034	n/a	n/a	26	14	-10.830	3	0	1.496
454.000	3.000	parametric gain	0.183	n/a	n/a	32	8	10.950	2	1	1.464
466.000	3.000	parametric gain	0.384	n/a	n/a	40	17	-4.730	1	1	1.630
472.000	3.000	parametric gain	-0.117	n/a	n/a	20	17	-24.730	4	0	1.686
476.000	3.000	parametric gain	-0.017	n/a	n/a	24	19	-25.990	3	0	1.625
