onset	duration	event_sample	trial_type	event_value	stim_file
23.5518	0	25907	Famous	5	f109.bmp
26.7091	0	29380	Unfamiliar	13	u132.bmp
29.8836	0	32872	Unfamiliar	14	u132.bmp
33.1245	0	36437	Famous	5	f050.bmp
36.2482	0	39873	Famous	6	f050.bmp
39.3218	0	43254	Scrambled	17	s026.bmp
42.4627	0	46709	Scrambled	18	s026.bmp
45.6527	0	50218	Famous	5	f149.bmp
48.8273	0	53710	Scrambled	17	s018.bmp
51.9509	0	57146	Famous	7	f109.bmp
55.1918	0	60711	Famous	5	f136.bmp
58.3327	0	64166	Famous	5	f022.bmp
61.5227	0	67675	Unfamiliar	13	u010.bmp
64.6473	0	71112	Famous	5	f058.bmp
67.7209	0	74493	Famous	6	f058.bmp
70.9109	0	78002	Famous	7	f149.bmp
74.0682	0	81475	Scrambled	17	s030.bmp
77.2764	0	85004	Scrambled	18	s030.bmp
80.4664	0	88513	Scrambled	19	s018.bmp
83.6073	0	91968	Unfamiliar	13	u022.bmp
86.8982	0	95588	Unfamiliar	14	u022.bmp
90.14	0	99154	Famous	7	f136.bmp
93.1627	0	102479	Scrambled	17	s063.bmp
96.3036	0	105934	Famous	7	f022.bmp
99.5109	0	109462	Famous	5	f045.bmp
102.668	0	112935	Famous	6	f045.bmp
105.758	0	116334	Unfamiliar	15	u010.bmp
109.033	0	119936	Unfamiliar	13	u060.bmp
112.09	0	123299	Unfamiliar	14	u060.bmp
115.248	0	126773	Scrambled	17	s138.bmp
118.354	0	130189	Unfamiliar	13	u147.bmp
121.478	0	133626	Scrambled	17	s001.bmp
124.668	0	137135	Scrambled	19	s063.bmp
127.859	0	140645	Famous	5	f110.bmp
130.916	0	144008	Famous	6	f110.bmp
134.057	0	147463	Scrambled	17	s064.bmp
137.081	0	150789	Scrambled	18	s064.bmp
140.305	0	154335	Scrambled	17	s078.bmp
143.345	0	157679	Scrambled	18	s078.bmp
146.435	0	161079	Scrambled	19	s138.bmp
149.676	0	164644	Scrambled	17	s010.bmp
152.901	0	168191	Unfamiliar	15	u147.bmp
156.091	0	171700	Famous	5	f005.bmp
159.333	0	175266	Scrambled	19	s001.bmp
162.473	0	178720	Unfamiliar	13	u052.bmp
165.613	0	182174	Unfamiliar	14	u052.bmp
168.921	0	185813	Scrambled	17	s121.bmp
172.045	0	189249	Scrambled	17	s084.bmp
175.268	0	192795	Unfamiliar	13	u027.bmp
178.309	0	196140	Scrambled	19	s010.bmp
181.416	0	199558	Unfamiliar	13	u130.bmp
184.724	0	203196	Unfamiliar	14	u130.bmp
187.764	0	206540	Famous	7	f005.bmp
190.955	0	210050	Scrambled	17	s150.bmp
194.195	0	213615	Famous	5	f074.bmp
197.554	0	217309	Scrambled	19	s121.bmp
200.56	0	220616	Famous	5	f077.bmp
203.634	0	223997	Famous	6	f077.bmp
206.875	0	227562	Scrambled	19	s084.bmp
209.932	0	230925	Scrambled	17	s038.bmp
213.139	0	234453	Scrambled	18	s038.bmp
216.296	0	237926	Unfamiliar	15	u027.bmp
219.504	0	241454	Scrambled	17	s087.bmp
222.645	0	244909	Scrambled	18	s087.bmp
225.802	0	248382	Unfamiliar	13	u124.bmp
228.892	0	251781	Unfamiliar	14	u124.bmp
232.049	0	255254	Scrambled	19	s150.bmp
235.156	0	258672	Scrambled	17	s027.bmp
238.297	0	262127	Famous	7	f074.bmp
