onset	duration	event_sample	trial_type	event_value	stim_file
24.05	0	26455	Famous	5	f030.bmp
27.2073	0	29928	Scrambled	17	s046.bmp
30.4145	0	33456	Scrambled	17	s054.bmp
33.6555	0	37021	Scrambled	18	s054.bmp
36.8964	0	40586	Famous	5	f023.bmp
40.0709	0	44078	Famous	6	f023.bmp
43.2445	0	47569	Unfamiliar	13	u059.bmp
46.4182	0	51060	Unfamiliar	14	u059.bmp
49.7927	0	54772	Scrambled	17	s044.bmp
52.9164	0	58208	Famous	7	f030.bmp
56.0082	0	61609	Famous	5	f131.bmp
59.2145	0	65136	Famous	6	f131.bmp
62.3882	0	68627	Scrambled	19	s046.bmp
65.5291	0	72082	Unfamiliar	13	u135.bmp
68.8536	0	75739	Unfamiliar	14	u135.bmp
72.0273	0	79230	Unfamiliar	13	u039.bmp
75.3182	0	82850	Scrambled	17	s091.bmp
78.6264	0	86489	Famous	5	f108.bmp
81.7327	0	89906	Famous	6	f108.bmp
84.79	0	93269	Scrambled	19	s044.bmp
87.9309	0	96724	Unfamiliar	13	u098.bmp
91.2045	0	100325	Unfamiliar	13	u035.bmp
94.3618	0	103798	Unfamiliar	14	u035.bmp
97.5527	0	107308	Scrambled	17	s051.bmp
100.727	0	110800	Unfamiliar	15	u039.bmp
103.851	0	114236	Famous	5	f142.bmp
107.008	0	117709	Scrambled	19	s091.bmp
110.015	0	121016	Unfamiliar	13	u002.bmp
113.273	0	124600	Unfamiliar	14	u002.bmp
116.396	0	128036	Scrambled	17	s093.bmp
119.487	0	131436	Unfamiliar	15	u098.bmp
122.711	0	134982	Unfamiliar	13	u117.bmp
125.885	0	138473	Unfamiliar	13	u068.bmp
129.059	0	141965	Unfamiliar	14	u068.bmp
132.216	0	145438	Scrambled	19	s051.bmp
135.34	0	148874	Famous	5	f070.bmp
138.531	0	152384	Famous	7	f142.bmp
141.571	0	155728	Scrambled	17	s141.bmp
144.828	0	159311	Scrambled	18	s141.bmp
147.953	0	162748	Scrambled	17	s123.bmp
151.16	0	166276	Scrambled	18	s123.bmp
154.417	0	169859	Scrambled	19	s093.bmp
157.625	0	173387	Scrambled	17	s115.bmp
160.799	0	176879	Scrambled	18	s115.bmp
164.039	0	180443	Unfamiliar	15	u117.bmp
167.096	0	183806	Famous	5	f064.bmp
170.304	0	187334	Scrambled	17	s077.bmp
173.327	0	190660	Famous	7	f070.bmp
176.685	0	194354	Unfamiliar	13	u142.bmp
179.81	0	197791	Famous	5	f041.bmp
183.117	0	201429	Famous	6	f041.bmp
186.124	0	204736	Unfamiliar	13	u051.bmp
189.231	0	208154	Unfamiliar	14	u051.bmp
192.388	0	211627	Scrambled	17	s146.bmp
