onset	duration	event_sample	trial_type	event_value	stim_file
24.7264	0	27199	Famous	5	f071.bmp
27.9336	0	30727	Scrambled	17	s053.bmp
31.1236	0	34236	Scrambled	18	s053.bmp
34.2309	0	37654	Unfamiliar	13	u140.bmp
37.2718	0	40999	Unfamiliar	13	u026.bmp
40.5291	0	44582	Famous	5	f130.bmp
43.7536	0	48129	Famous	6	f130.bmp
46.9445	0	51639	Scrambled	17	s127.bmp
50.0182	0	55020	Scrambled	18	s127.bmp
53.2255	0	58548	Famous	7	f071.bmp
56.4491	0	62094	Famous	5	f112.bmp
59.6064	0	65567	Famous	5	f118.bmp
62.8309	0	69114	Famous	6	f118.bmp
66.0045	0	72605	Unfamiliar	15	u140.bmp
69.1782	0	76096	Scrambled	17	s092.bmp
72.3355	0	79569	Unfamiliar	15	u026.bmp
75.4091	0	82950	Scrambled	17	s099.bmp
78.55	0	86405	Scrambled	18	s099.bmp
81.7909	0	89970	Scrambled	17	s024.bmp
84.9155	0	93407	Scrambled	18	s024.bmp
88.1055	0	96916	Unfamiliar	13	u092.bmp
91.33	0	100463	Unfamiliar	14	u092.bmp
94.4873	0	103936	Famous	7	f112.bmp
97.7609	0	107537	Scrambled	17	s068.bmp
101.002	0	111102	Scrambled	17	s112.bmp
104.143	0	114557	Scrambled	19	s092.bmp
107.384	0	118122	Famous	5	f148.bmp
110.507	0	121558	Scrambled	17	s025.bmp
113.715	0	125086	Scrambled	18	s025.bmp
116.872	0	128559	Unfamiliar	13	u049.bmp
120.213	0	132234	Unfamiliar	14	u049.bmp
123.286	0	135615	Famous	5	f060.bmp
126.494	0	139143	Scrambled	19	s068.bmp
129.567	0	142524	Famous	5	f078.bmp
132.808	0	146089	Famous	6	f078.bmp
136.083	0	149691	Scrambled	19	s112.bmp
139.374	0	153311	Unfamiliar	13	u090.bmp
142.497	0	156747	Famous	7	f148.bmp
145.688	0	160257	Scrambled	17	s028.bmp
148.895	0	163785	Famous	5	f093.bmp
152.136	0	167350	Famous	6	f093.bmp
155.344	0	170878	Famous	5	f021.bmp
158.435	0	174278	Famous	7	f060.bmp
161.742	0	177916	Scrambled	17	s111.bmp
164.849	0	181334	Scrambled	18	s111.bmp
168.04	0	184844	Unfamiliar	13	u095.bmp
171.08	0	188188	Unfamiliar	15	u090.bmp
174.12	0	191532	Unfamiliar	13	u116.bmp
177.411	0	195152	Scrambled	19	s028.bmp
180.435	0	198478	Unfamiliar	13	u085.bmp
183.492	0	201841	Unfamiliar	14	u085.bmp
186.649	0	205314	Scrambled	17	s069.bmp
189.824	0	208806	Famous	7	f021.bmp
193.131	0	212444	Unfamiliar	13	u021.bmp
196.255	0	215880	Famous	5	f133.bmp
199.395	0	219335	Famous	6	f133.bmp
202.485	0	222734	Unfamiliar	15	u095.bmp
205.81	0	226391	Scrambled	17	s061.bmp
209.085	0	229993	Unfamiliar	15	u116.bmp
212.208	0	233429	Famous	5	f007.bmp
215.265	0	236792	Unfamiliar	13	u006.bmp
218.473	0	240320	Unfamiliar	14	u006.bmp
221.696	0	243866	Scrambled	19	s069.bmp
224.937	0	247431	Scrambled	17	s037.bmp
228.278	0	251106	Scrambled	18	s037.bmp
231.385	0	254524	Unfamiliar	15	u021.bmp
234.56	0	258016	Scrambled	17	s109.bmp
237.884	0	261672	Scrambled	18	s109.bmp
241.075	0	265182	Famous	5	f072.bmp
244.215	0	268637	Scrambled	19	s061.bmp
247.406	0	272147	Scrambled	17	s052.bmp
250.581	0	275639	Famous	7	f007.bmp
253.721	0	279093	Scrambled	17	s011.bmp
256.962	0	282658	Unfamiliar	13	u034.bmp
260.219	0	286241	Unfamiliar	14	u034.bmp
263.243	0	289567	Scrambled	17	s047.bmp
266.434	0	293077	Famous	5	f119.bmp
269.725	0	296697	Famous	7	f072.bmp
272.882	0	300170	Famous	5	f129.bmp
276.155	0	303771	Famous	6	f129.bmp
279.246	0	307171	Scrambled	19	s052.bmp
282.487	0	310736	Unfamiliar	13	u040.bmp
285.661	0	314227	Scrambled	19	s011.bmp
288.735	0	317608	Famous	5	f147.bmp
291.892	0	321081	Famous	6	f147.bmp
295.133	0	324646	Famous	5	f089.bmp
298.256	0	328082	Famous	6	f089.bmp
301.397	0	331537	Scrambled	19	s047.bmp
304.705	0	335175	Famous	5	f018.bmp
307.762	0	338538	Famous	7	f119.bmp
310.936	0	342030	Scrambled	17	s079.bmp
314.244	0	345668	Famous	5	f068.bmp
317.517	0	349269	Famous	6	f068.bmp
320.608	0	352669	Unfamiliar	15	u040.bmp
323.682	0	356050	Unfamiliar	13	u013.bmp
326.956	0	359652	Unfamiliar	14	u013.bmp
330.146	0	363161	Famous	5	f101.bmp
333.421	0	366763	Famous	6	f101.bmp
336.495	0	370144	Scrambled	17	s114.bmp
339.635	0	373599	Famous	7	f018.bmp
342.675	0	376943	Unfamiliar	13	u072.bmp
