name	x	y	z
EEG001	-0.0499077	-0.0678129	0.0315227
EEG002	0.00210025	0.110699	0.0311407
EEG003	0.0385439	-0.0667686	0.0355467
EEG004	-0.0487085	0.0868859	0.0271126
EEG005	-0.029573	0.104345	0.0527143
EEG006	0.00183278	0.109167	0.0622754
EEG007	0.0346526	0.104844	0.0548182
EEG008	0.0537095	0.0884083	0.0317661
EEG009	-0.0592204	0.0655732	0.0309291
EEG010	-0.0552055	0.0775323	0.0525917
EEG011	-0.0450117	0.0833827	0.0722305
EEG012	-0.0232966	0.0883613	0.0882255
EEG013	-5.27e-07	0.091592	0.0942068
EEG014	0.022378	0.0846608	0.0946156
EEG015	0.0460368	0.082231	0.0787044
EEG016	0.0593329	0.0754193	0.06072
EEG017	0.064609	0.0643983	0.0368412
EEG018	-0.0742782	0.0331408	0.00850475
EEG019	-0.0656578	0.041628	0.0349955
EEG020	-0.0641108	0.0525208	0.0641558
EEG021	-0.0525501	0.0573691	0.0897808
EEG022	-0.0297796	0.0607949	0.107119
EEG023	-0.00154734	0.0592644	0.115715
EEG024	0.0276526	0.0553259	0.111391
EEG025	0.0528314	0.0538057	0.0962473
EEG026	0.0693778	0.0472825	0.0705732
EEG027	0.0730075	0.0363043	0.0438685
EEG028	0.0693528	0.0347755	0.0119058
EEG029	-0.069391	0.0146326	0.0104695
EEG030	-0.0730075	0.0148915	0.0428701
EEG031	-0.070628	0.0246052	0.0740699
EEG032	-0.0599028	0.02867	0.101396
EEG033	-0.0332107	0.0308262	0.121498
EEG034	-0.00356613	0.0282329	0.12949
EEG035	0.0288114	0.0288775	0.123556
EEG036	0.0525196	0.0238846	0.108773
EEG037	0.0706686	0.0176961	0.0810342
EEG038	0.0751529	0.0081881	0.0469909
EEG039	0.0711406	0.00754529	0.013576
EEG040	-0.0724156	-0.0268794	0.0191246
EEG041	-0.0730493	-0.0159099	0.0519218
EEG042	-0.0693799	-0.00706229	0.0824977
EEG043	-0.0580399	-0.0017727	0.109528
EEG044	-0.0349174	-0.000505537	0.127491
EEG045	-0.0045204	-0.00570875	0.134287
EEG046	0.0262665	-0.00388601	0.129119
EEG047	0.0515296	-0.00749603	0.111225
EEG048	0.0649031	-0.0100507	0.0859856
EEG049	0.0682087	-0.0214083	0.0546889
EEG050	0.0684605	-0.0273474	0.0243363
EEG051	-0.0638075	-0.045255	0.0272323
EEG052	-0.0666728	-0.0377377	0.0599564
EEG053	-0.0625775	-0.0343105	0.0834059
EEG054	-0.0499848	-0.0323215	0.104798
EEG055	-0.0329811	-0.031194	0.118781
EEG056	-0.00455513	-0.0339696	0.120803
EEG057	0.0214807	-0.0314679	0.119379
EEG058	0.0388271	-0.0341881	0.103445
EEG059	0.0505523	-0.037302	0.082702
EEG060	0.0567992	-0.0450262	0.058987
EEG065	0.0556195	-0.0476202	0.0304114
EEG066	-0.0550193	-0.0568502	0.0660104
EEG067	-0.0379977	-0.0552786	0.0931379
EEG068	-0.00592366	-0.0574177	0.0983668
EEG069	0.0241441	-0.0544681	0.0906119
EEG070	0.0379185	-0.0586506	0.0660114
EEG071	-0.0335388	-0.0698631	0.0705705
EEG072	-0.00530172	-0.0749701	0.0699442
EEG073	0.0170454	-0.0706954	0.0714928
EEG074	-0.00531036	-0.081607	0.0336916
