onset	duration	event_sample	trial_type	event_value	stim_file
22.9082	0	25199	Unfamiliar	13	u010.bmp
26.1645	0	28781	Unfamiliar	14	u010.bmp
29.3555	0	32291	Scrambled	17	s148.bmp
32.5464	0	35801	Famous	5	f121.bmp
35.5864	0	39145	Scrambled	17	s019.bmp
38.7936	0	42673	Scrambled	18	s019.bmp
41.8509	0	46036	Unfamiliar	13	u147.bmp
45.1245	0	49637	Unfamiliar	14	u147.bmp
48.1655	0	52982	Famous	5	f076.bmp
51.2727	0	56400	Scrambled	17	s143.bmp
54.43	0	59873	Scrambled	19	s148.bmp
57.6036	0	63364	Famous	5	f010.bmp
60.8609	0	66947	Famous	6	f010.bmp
64.0864	0	70495	Famous	7	f121.bmp
67.2264	0	73949	Unfamiliar	13	u001.bmp
70.45	0	77495	Famous	5	f049.bmp
73.6573	0	81023	Scrambled	17	s053.bmp
76.7482	0	84423	Scrambled	18	s053.bmp
79.8218	0	87804	Famous	7	f076.bmp
83.1127	0	91424	Unfamiliar	13	u025.bmp
86.22	0	94842	Unfamiliar	14	u025.bmp
89.3273	0	98260	Scrambled	19	s143.bmp
92.5509	0	101806	Unfamiliar	13	u079.bmp
95.7582	0	105334	Unfamiliar	14	u079.bmp
99.0664	0	108973	Famous	5	f122.bmp
102.224	0	112446	Unfamiliar	15	u001.bmp
105.397	0	115937	Famous	5	f023.bmp
108.655	0	119520	Famous	6	f023.bmp
111.812	0	122993	Famous	7	f049.bmp
115.003	0	126503	Famous	5	f127.bmp
118.11	0	129921	Famous	5	f005.bmp
121.351	0	133486	Scrambled	17	s111.bmp
124.392	0	136831	Scrambled	18	s111.bmp
127.598	0	140358	Unfamiliar	13	u037.bmp
130.722	0	143794	Famous	7	f122.bmp
133.996	0	147396	Famous	5	f031.bmp
137.02	0	150722	Unfamiliar	13	u023.bmp
140.194	0	154213	Unfamiliar	14	u023.bmp
143.217	0	157539	Famous	7	f127.bmp
146.375	0	161013	Scrambled	17	s071.bmp
149.599	0	164559	Famous	7	f005.bmp
152.623	0	167885	Scrambled	17	s133.bmp
155.746	0	171321	Scrambled	18	s133.bmp
159.021	0	174923	Unfamiliar	13	u133.bmp
162.128	0	178341	Unfamiliar	15	u037.bmp
165.285	0	181814	Unfamiliar	13	u064.bmp
168.275	0	185103	Unfamiliar	14	u064.bmp
171.416	0	188558	Famous	7	f031.bmp
174.64	0	192104	Scrambled	17	s005.bmp
177.747	0	195522	Scrambled	18	s005.bmp
180.988	0	199087	Scrambled	17	s043.bmp
184.263	0	202689	Scrambled	18	s043.bmp
187.47	0	206217	Scrambled	19	s071.bmp
190.544	0	209598	Unfamiliar	13	u056.bmp
193.701	0	213071	Unfamiliar	13	u131.bmp
196.942	0	216636	Unfamiliar	15	u133.bmp
200.015	0	220017	Famous	5	f141.bmp
203.123	0	223435	Famous	6	f141.bmp
206.23	0	226853	Unfamiliar	13	u128.bmp
209.304	0	230234	Famous	5	f012.bmp
212.511	0	233762	Famous	5	f098.bmp
215.668	0	237235	Famous	6	f098.bmp
218.808	0	240689	Unfamiliar	15	u056.bmp
221.883	0	244071	Famous	5	f149.bmp
225.106	0	247617	Unfamiliar	15	u131.bmp
228.447	0	251292	Unfamiliar	13	u146.bmp
231.455	0	254600	Unfamiliar	14	u146.bmp
234.595	0	258055	Famous	5	f030.bmp
237.753	0	261528	Unfamiliar	15	u128.bmp
240.876	0	264964	Unfamiliar	13	u054.bmp
244.167	0	268584	Famous	7	f012.bmp
247.525	0	272277	Scrambled	17	s062.bmp
250.632	0	275695	Scrambled	17	s098.bmp
253.756	0	279132	Famous	7	f149.bmp
256.996	0	282696	Unfamiliar	13	u018.bmp
260.154	0	286169	Famous	5	f089.bmp
263.161	0	289477	Famous	6	f089.bmp
266.335	0	292968	Famous	7	f030.bmp
269.625	0	296588	Famous	5	f091.bmp
272.616	0	299878	Famous	6	f091.bmp
275.84	0	303424	Unfamiliar	15	u054.bmp
279.097	0	307007	Famous	5	f017.bmp
282.205	0	310425	Scrambled	19	s062.bmp
285.312	0	313843	Scrambled	17	s124.bmp
288.636	0	317500	Scrambled	19	s098.bmp
291.927	0	321120	Unfamiliar	13	u082.bmp
295.268	0	324795	Unfamiliar	14	u082.bmp
298.342	0	328176	Unfamiliar	15	u018.bmp
301.633	0	331796	Scrambled	17	s094.bmp
304.941	0	335435	Scrambled	18	s094.bmp
308.081	0	338889	Scrambled	17	s041.bmp
311.355	0	342491	Scrambled	18	s041.bmp
314.513	0	345964	Unfamiliar	13	u051.bmp
317.636	0	349400	Famous	7	f017.bmp
320.844	0	352928	Scrambled	17	s108.bmp
323.885	0	356273	Scrambled	18	s108.bmp
327.158	0	359874	Scrambled	19	s124.bmp
330.165	0	363182	Unfamiliar	13	u062.bmp
333.273	0	366600	Unfamiliar	14	u062.bmp
336.463	0	370109	Famous	5	f062.bmp
339.57	0	373527	Famous	6	f062.bmp
342.795	0	377074	Scrambled	17	s013.bmp
345.918	0	380510	Unfamiliar	13	u099.bmp
349.125	0	384038	Unfamiliar	15	u051.bmp
352.35	0	387585	Unfamiliar	13	u026.bmp
355.407	0	390948	Unfamiliar	14	u026.bmp
