name	x	y	z
EEG001	-0.0470942	-0.0785669	0.0402825
EEG002	-0.00135749	0.0976299	0.0498384
EEG003	0.0356523	-0.0841468	0.0446603
EEG004	-0.0485324	0.0717348	0.0427676
EEG005	-0.0320014	0.0770621	0.0725069
EEG006	0.00122072	0.0838911	0.0787483
EEG007	0.0334713	0.0759036	0.0752318
EEG008	0.0511878	0.0674195	0.0463451
EEG009	-0.0583324	0.0504876	0.0419779
EEG010	-0.0512376	0.0579664	0.064788
EEG011	-0.0392709	0.0610678	0.0821679
EEG012	-0.0210915	0.0632867	0.095275
EEG013	0.000954175	0.0670784	0.0991691
EEG014	0.0222707	0.0586952	0.0988418
EEG015	0.0408485	0.054714	0.0887014
EEG016	0.0534025	0.0515772	0.0704407
EEG017	0.0611779	0.0446331	0.0473676
EEG018	-0.0640817	0.0214312	0.01377
EEG019	-0.0658926	0.0262335	0.0407602
EEG020	-0.0617091	0.0293766	0.0704197
EEG021	-0.0479584	0.0345874	0.0930942
EEG022	-0.0295571	0.039791	0.108311
EEG023	-0.000366934	0.0398901	0.116141
EEG024	0.0250787	0.0319981	0.112202
EEG025	0.047439	0.0263549	0.0991735
EEG026	0.0616112	0.0230143	0.0751928
EEG027	0.0663968	0.0169651	0.0501103
EEG028	0.0694255	0.0156571	0.0233939
EEG029	-0.0687144	0.00369711	0.0176979
EEG030	-0.0722096	-0.00353798	0.0431596
EEG031	-0.0689076	0.00232971	0.0727041
EEG032	-0.0557057	0.00775947	0.100014
EEG033	-0.0285969	0.00927055	0.121642
EEG034	-0.00425343	0.00458327	0.129341
EEG035	0.0246029	0.00555274	0.124879
EEG036	0.0507327	6.4552e-05	0.107644
EEG037	0.0650487	-0.00717518	0.0817709
EEG038	0.0672959	-0.012653	0.051588
EEG039	0.0691241	-0.00286472	0.0254229
EEG040	-0.0668665	-0.0348038	0.0257677
EEG041	-0.069482	-0.0286036	0.0548954
EEG042	-0.0681453	-0.0240068	0.0831223
EEG043	-0.0553652	-0.0176004	0.107603
EEG044	-0.0309259	-0.0191967	0.123362
EEG045	-0.00489717	-0.0209177	0.129666
EEG046	0.0227475	-0.0224872	0.128015
EEG047	0.0465805	-0.0276012	0.110987
EEG048	0.0607989	-0.0316383	0.0864137
EEG049	0.062082	-0.0350908	0.0581683
EEG050	0.0610683	-0.0425967	0.0262352
EEG051	-0.0585485	-0.0600596	0.0338549
EEG052	-0.0628589	-0.0534132	0.0617704
EEG053	-0.0582502	-0.050563	0.083728
EEG054	-0.0482519	-0.0454008	0.103623
EEG055	-0.0280497	-0.0474451	0.115039
EEG056	-0.00535327	-0.0485483	0.119415
EEG057	0.0195155	-0.0484685	0.117971
EEG058	0.0359233	-0.0523483	0.106543
EEG059	0.0476848	-0.0559647	0.0878328
EEG060	0.0530146	-0.058396	0.0659689
EEG065	0.0510254	-0.0615719	0.0363289
EEG066	-0.049656	-0.073917	0.0693877
EEG067	-0.0359235	-0.0677016	0.0942483
EEG068	-0.00793154	-0.0682666	0.100871
EEG069	0.0227803	-0.0690608	0.0977301
EEG070	0.0370438	-0.0763158	0.0720887
EEG071	-0.0308976	-0.0833451	0.0752093
EEG072	-0.00683526	-0.0867792	0.0762596
EEG073	0.0185748	-0.0833116	0.0758885
EEG074	-0.00823575	-0.0965846	0.0466938
