onset	duration	event_sample	trial_type	event_value	stim_file
24.33	0	26763	Famous	5	f077.bmp
27.4709	0	30218	Famous	6	f077.bmp
30.5282	0	33581	Scrambled	17	s087.bmp
33.8855	0	37274	Famous	5	f139.bmp
37.1264	0	40839	Famous	6	f139.bmp
40.3	0	44330	Famous	5	f140.bmp
43.4573	0	47803	Famous	6	f140.bmp
46.5655	0	51222	Scrambled	17	s083.bmp
49.8055	0	54786	Scrambled	18	s083.bmp
52.8464	0	58131	Unfamiliar	13	u074.bmp
56.1536	0	61769	Unfamiliar	14	u074.bmp
59.3945	0	65334	Scrambled	17	s119.bmp
62.5182	0	68770	Scrambled	18	s119.bmp
65.6918	0	72261	Scrambled	19	s087.bmp
68.9164	0	75808	Famous	5	f002.bmp
71.94	0	79134	Famous	6	f002.bmp
74.9482	0	82443	Unfamiliar	13	u104.bmp
78.1373	0	85951	Scrambled	17	s103.bmp
81.2282	0	89351	Scrambled	17	s023.bmp
84.3182	0	92750	Famous	5	f042.bmp
87.4591	0	96205	Unfamiliar	13	u016.bmp
90.75	0	99825	Unfamiliar	13	u090.bmp
93.9745	0	103372	Unfamiliar	14	u090.bmp
97.2655	0	106992	Unfamiliar	15	u104.bmp
100.339	0	110373	Unfamiliar	13	u137.bmp
103.58	0	113938	Unfamiliar	14	u137.bmp
106.787	0	117466	Scrambled	19	s103.bmp
109.911	0	120902	Unfamiliar	13	u149.bmp
113.135	0	124448	Scrambled	19	s023.bmp
116.309	0	127940	Scrambled	17	s038.bmp
119.566	0	131523	Famous	7	f042.bmp
122.774	0	135051	Famous	5	f057.bmp
125.881	0	138469	Unfamiliar	15	u016.bmp
129.055	0	141960	Unfamiliar	13	u015.bmp
132.078	0	145286	Famous	5	f090.bmp
135.235	0	148759	Scrambled	17	s092.bmp
138.577	0	152435	Unfamiliar	15	u149.bmp
141.735	0	155908	Famous	5	f119.bmp
144.741	0	159215	Scrambled	19	s038.bmp
147.932	0	162725	Scrambled	17	s099.bmp
151.156	0	166272	Scrambled	18	s099.bmp
154.23	0	169653	Famous	7	f057.bmp
157.387	0	173126	Scrambled	17	s063.bmp
160.562	0	176618	Scrambled	18	s063.bmp
163.718	0	180090	Unfamiliar	15	u015.bmp
167.025	0	183728	Scrambled	17	s056.bmp
170.217	0	187239	Scrambled	18	s056.bmp
173.391	0	190730	Famous	7	f090.bmp
176.481	0	194129	Scrambled	17	s068.bmp
179.672	0	197639	Scrambled	19	s092.bmp
182.963	0	201259	Scrambled	17	s120.bmp
186.17	0	204787	Scrambled	18	s120.bmp
189.361	0	208297	Famous	7	f119.bmp
192.418	0	211660	Unfamiliar	13	u127.bmp
195.608	0	215169	Famous	5	f132.bmp
198.833	0	218716	Famous	5	f059.bmp
201.89	0	222079	Famous	6	f059.bmp
204.93	0	225423	Unfamiliar	13	u123.bmp
208.187	0	229006	Unfamiliar	14	u123.bmp
211.328	0	232461	Scrambled	19	s068.bmp
214.518	0	235970	Scrambled	17	s055.bmp
217.743	0	239517	Unfamiliar	13	u038.bmp
220.901	0	242991	Unfamiliar	14	u038.bmp
224.007	0	246408	Unfamiliar	15	u127.bmp
227.165	0	249881	Unfamiliar	13	u124.bmp
230.322	0	253354	Unfamiliar	14	u124.bmp
233.495	0	256845	Famous	7	f132.bmp
236.836	0	260520	Scrambled	17	s033.bmp
240.045	0	264049	Famous	5	f054.bmp
243.068	0	267375	Famous	6	f054.bmp
246.208	0	270829	Famous	5	f074.bmp
249.465	0	274412	Famous	6	f074.bmp
252.674	0	277941	Scrambled	19	s055.bmp
255.714	0	281285	Famous	5	f086.bmp
258.837	0	284721	Famous	6	f086.bmp
261.945	0	288139	Famous	5	f009.bmp
265.202	0	291722	Famous	6	f009.bmp
268.359	0	295195	Famous	5	f038.bmp
271.534	0	298687	Famous	6	f038.bmp
