onset	duration	trial_type	Response	Stimulus	response_time
5.006	0.200	visual standard stimulus presentation	n/a	n/a	n/a
7.819	0.200	visual standard stimulus presentation	n/a	n/a	n/a
9.838	0.200	visual standard stimulus presentation	n/a	n/a	n/a
12.037	0.200	visual standard stimulus presentation	0.000	standard	n/a
14.040	0.200	visual standard stimulus presentation	0.000	standard	n/a
16.837	0.467	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
16.837	0.200	visual oddball stimulus presentation	1.000	target	n/a
19.235	0.200	visual standard stimulus presentation	0.000	standard	n/a
21.237	0.200	visual standard stimulus presentation	0.000	standard	n/a
23.636	0.200	visual standard stimulus presentation	0.000	standard	n/a
25.639	0.200	visual standard stimulus presentation	0.000	standard	n/a
28.038	0.200	visual oddball stimulus presentation	1.000	target	n/a
28.038	0.400	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
30.041	0.477	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
30.041	0.200	visual oddball stimulus presentation	1.000	target	n/a
32.837	0.200	visual standard stimulus presentation	0.000	standard	n/a
34.838	0.200	visual standard stimulus presentation	0.000	standard	n/a
37.239	0.200	visual standard stimulus presentation	0.000	standard	n/a
39.240	0.200	visual standard stimulus presentation	0.000	standard	n/a
41.838	0.200	visual standard stimulus presentation	0.000	standard	n/a
44.038	0.412	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
44.038	0.200	visual oddball stimulus presentation	1.000	target	n/a
47.034	0.200	visual oddball stimulus presentation	1.000	target	n/a
47.034	0.467	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
49.035	0.200	visual standard stimulus presentation	0.000	standard	n/a
52.030	0.200	visual standard stimulus presentation	0.000	standard	n/a
54.629	0.200	visual standard stimulus presentation	0.000	standard	n/a
57.424	0.200	visual standard stimulus presentation	0.000	standard	n/a
59.625	0.200	visual standard stimulus presentation	0.000	standard	n/a
62.422	0.374	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
62.422	0.200	visual oddball stimulus presentation	1.000	target	n/a
65.020	0.200	visual standard stimulus presentation	0.000	standard	n/a
67.418	0.200	visual standard stimulus presentation	0.000	standard	n/a
70.414	0.200	visual standard stimulus presentation	0.000	standard	n/a
72.615	0.200	visual standard stimulus presentation	0.000	standard	n/a
75.014	0.200	visual standard stimulus presentation	0.000	standard	n/a
77.611	0.200	visual standard stimulus presentation	0.000	standard	n/a
80.408	0.200	visual standard stimulus presentation	0.000	standard	n/a
83.402	0.390	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
83.402	0.200	visual oddball stimulus presentation	1.000	target	n/a
86.398	n/a	n/a	0.000	standard	n/a
88.995	0.200	visual standard stimulus presentation	0.000	standard	n/a
91.990	0.392	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
91.990	0.200	visual oddball stimulus presentation	1.000	target	n/a
94.588	0.411	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
94.588	0.200	visual oddball stimulus presentation	1.000	target	n/a
97.384	0.200	visual standard stimulus presentation	0.000	standard	n/a
100.181	0.200	visual standard stimulus presentation	0.000	standard	n/a
102.182	0.200	visual standard stimulus presentation	0.000	standard	n/a
104.781	0.200	visual standard stimulus presentation	0.000	standard	n/a
106.981	0.449	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
106.981	0.200	visual oddball stimulus presentation	1.000	target	n/a
109.977	0.398	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
109.977	0.200	visual oddball stimulus presentation	1.000	target	n/a
112.772	0.200	visual oddball stimulus presentation	1.000	target	n/a
112.772	0.428	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
114.775	0.200	visual standard stimulus presentation	0.000	standard	n/a
116.776	0.200	visual standard stimulus presentation	0.000	standard	n/a
119.573	0.395	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
119.573	0.200	visual oddball stimulus presentation	1.000	target	n/a
122.567	0.200	visual standard stimulus presentation	0.000	standard	n/a
124.967	0.200	visual standard stimulus presentation	0.000	standard	n/a
