onset	duration	trial_type	Response	Stimulus	response_time
4.978	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
7.593	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
10.207	0.200	auditory standard stimulus presentation	0.000	standard	n/a
12.440	0.200	auditory standard stimulus presentation	0.000	standard	n/a
15.286	0.200	auditory standard stimulus presentation	0.000	standard	n/a
17.918	0.390	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
17.918	0.200	auditory oddball stimulus presentation	1.000	target	n/a
20.963	0.200	auditory standard stimulus presentation	0.000	standard	n/a
23.213	0.200	auditory standard stimulus presentation	0.000	standard	n/a
25.644	0.386	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
25.644	0.200	auditory oddball stimulus presentation	1.000	target	n/a
28.491	0.200	auditory standard stimulus presentation	0.000	standard	n/a
31.321	0.200	auditory standard stimulus presentation	0.000	standard	n/a
34.150	0.200	auditory standard stimulus presentation	0.000	standard	n/a
36.781	0.301	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
36.781	0.200	auditory oddball stimulus presentation	1.000	target	n/a
39.825	0.200	auditory standard stimulus presentation	0.000	standard	n/a
42.853	0.200	auditory standard stimulus presentation	0.000	standard	n/a
45.484	0.200	auditory standard stimulus presentation	0.000	standard	n/a
48.115	0.200	auditory oddball stimulus presentation	1.000	target	n/a
48.115	0.315	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
50.745	0.200	auditory standard stimulus presentation	0.000	standard	n/a
53.791	0.200	auditory oddball stimulus presentation	1.000	target	n/a
53.791	0.529	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
56.620	0.200	auditory standard stimulus presentation	0.000	standard	n/a
59.051	0.200	auditory standard stimulus presentation	0.000	standard	n/a
61.484	0.340	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
61.484	0.200	auditory oddball stimulus presentation	1.000	target	n/a
64.131	0.200	auditory standard stimulus presentation	0.000	standard	n/a
66.382	0.200	auditory standard stimulus presentation	0.000	standard	n/a
68.418	0.200	auditory standard stimulus presentation	0.000	standard	n/a
