onset	duration	event_sample	trial_type	event_value	stim_file
24.6036	0	27064	Famous	5	f096.bmp
27.8436	0	30628	Unfamiliar	13	u083.bmp
30.9345	0	34028	Unfamiliar	13	u122.bmp
34.0582	0	37464	Unfamiliar	14	u122.bmp
37.35	0	41085	Unfamiliar	13	u116.bmp
40.5736	0	44631	Unfamiliar	14	u116.bmp
43.8645	0	48251	Famous	5	f034.bmp
46.9545	0	51650	Famous	6	f034.bmp
50.1618	0	55178	Scrambled	17	s033.bmp
53.3527	0	58688	Famous	7	f096.bmp
56.5273	0	62180	Scrambled	17	s027.bmp
59.7673	0	65744	Scrambled	18	s027.bmp
62.9582	0	69254	Unfamiliar	15	u083.bmp
66.1655	0	72782	Unfamiliar	13	u052.bmp
69.29	0	76219	Unfamiliar	14	u052.bmp
72.4636	0	79710	Famous	5	f095.bmp
75.5873	0	83146	Famous	5	f062.bmp
78.6109	0	86472	Unfamiliar	13	u109.bmp
81.8518	0	90037	Scrambled	19	s033.bmp
84.9427	0	93437	Famous	5	f136.bmp
88.1327	0	96946	Famous	6	f136.bmp
91.2736	0	100401	Scrambled	17	s002.bmp
94.2473	0	103672	Scrambled	18	s002.bmp
97.3209	0	107053	Unfamiliar	13	u006.bmp
100.562	0	110618	Unfamiliar	14	u006.bmp
103.703	0	114073	Famous	7	f095.bmp
106.893	0	117582	Unfamiliar	13	u026.bmp
109.934	0	120927	Famous	7	f062.bmp
113.124	0	124436	Scrambled	17	s042.bmp
116.248	0	127873	Unfamiliar	15	u109.bmp
119.422	0	131364	Scrambled	17	s013.bmp
122.513	0	134764	Scrambled	18	s013.bmp
125.836	0	138420	Famous	5	f141.bmp
129.077	0	141985	Famous	5	f130.bmp
132.203	0	145423	Famous	5	f128.bmp
135.258	0	148784	Unfamiliar	15	u026.bmp
138.483	0	152331	Famous	5	f105.bmp
141.656	0	155822	Famous	6	f105.bmp
145.015	0	159516	Scrambled	19	s042.bmp
148.322	0	163154	Scrambled	17	s139.bmp
151.479	0	166627	Scrambled	17	s062.bmp
154.586	0	170045	Famous	7	f141.bmp
157.777	0	173555	Famous	5	f138.bmp
160.784	0	176862	Famous	6	f138.bmp
164.025	0	180427	Famous	7	f130.bmp
167.132	0	183845	Unfamiliar	13	u074.bmp
170.323	0	187355	Unfamiliar	14	u074.bmp
173.664	0	191030	Famous	7	f128.bmp
176.837	0	194521	Famous	5	f144.bmp
179.995	0	197994	Famous	6	f144.bmp
183.052	0	201357	Famous	5	f129.bmp
186.176	0	204794	Famous	6	f129.bmp
189.216	0	208138	Scrambled	19	s139.bmp
192.374	0	211611	Unfamiliar	13	u107.bmp
195.447	0	214992	Scrambled	19	s062.bmp
