name	x	y	z
EEG001	-0.0518649	-0.0737512	0.027788
EEG002	0.00230686	0.105109	0.0490449
EEG003	0.033504	-0.0781883	0.0254982
EEG004	-0.053382	0.0799744	0.0452358
EEG005	-0.0277069	0.0896985	0.0736557
EEG006	0.00237444	0.0946715	0.0850109
EEG007	0.0358467	0.0890121	0.0737868
EEG008	0.0539974	0.0800693	0.0452243
EEG009	-0.0629444	0.0621774	0.0468556
EEG010	-0.0529521	0.0683898	0.0677662
EEG011	-0.0390988	0.0699496	0.0860729
EEG012	-0.0192668	0.0721264	0.1017
EEG013	0.00455121	0.0721472	0.109025
EEG014	0.0252424	0.0627126	0.107349
EEG015	0.0464633	0.0629621	0.0910686
EEG016	0.0588965	0.0606589	0.0702518
EEG017	0.0653152	0.0523931	0.0448139
EEG018	-0.0744493	0.0295053	0.0151236
EEG019	-0.0745669	0.0345812	0.04584
EEG020	-0.0657453	0.0397166	0.0757411
EEG021	-0.0490067	0.0394266	0.0998209
EEG022	-0.0275339	0.0393938	0.117479
EEG023	-0.00100898	0.0360704	0.127519
EEG024	0.0294959	0.0309364	0.120121
EEG025	0.0536239	0.0325955	0.101606
EEG026	0.0678911	0.0313653	0.0756983
EEG027	0.071706	0.0259956	0.0491019
EEG028	0.0683863	0.0275994	0.0151381
EEG029	-0.0739941	0.0121599	0.0160544
EEG030	-0.0788608	0.00647357	0.0495432
EEG031	-0.0726825	0.00984368	0.0816602
EEG032	-0.0580791	0.00759178	0.10781
EEG033	-0.0325718	0.00841582	0.127623
EEG034	-0.00245082	0.00181571	0.136574
EEG035	0.0303231	0.00196168	0.128114
EEG036	0.0544059	0.000767052	0.112306
EEG037	0.0698743	-0.0014751	0.0817976
EEG038	0.0732377	-0.00333428	0.048781
EEG039	0.0710401	0.00353465	0.0121211
EEG040	-0.0734953	-0.0301175	0.0199844
EEG041	-0.0759459	-0.0265456	0.0531479
EEG042	-0.0724368	-0.0254625	0.0857609
EEG043	-0.0579657	-0.0251043	0.112675
EEG044	-0.0328133	-0.0251309	0.128737
EEG045	-0.00487531	-0.0325141	0.135813
EEG046	0.0266157	-0.0304692	0.127897
EEG047	0.0519068	-0.0313889	0.10791
EEG048	0.0635147	-0.0294853	0.0827518
EEG049	0.0664255	-0.0342612	0.0493937
EEG050	0.0659097	-0.0389731	0.0190855
EEG051	-0.0660347	-0.0535722	0.0249806
EEG052	-0.0699832	-0.0499595	0.0585315
EEG053	-0.0663903	-0.0509438	0.0831176
EEG054	-0.0529667	-0.0533761	0.104232
EEG055	-0.033529	-0.0551227	0.119284
EEG056	-0.00691602	-0.0622153	0.118974
EEG057	0.0189055	-0.0578295	0.11347
EEG058	0.0366337	-0.0591367	0.0986019
EEG059	0.0481778	-0.057543	0.0780039
EEG060	0.0520099	-0.0592323	0.0541774
EEG065	0.0539092	-0.0591158	0.0230127
EEG066	-0.056973	-0.0718731	0.0622702
EEG067	-0.0404401	-0.0744979	0.0870271
EEG068	-0.00928084	-0.0806493	0.0923811
EEG069	0.020809	-0.0780829	0.0840532
EEG070	0.0343306	-0.0772838	0.0592606
EEG071	-0.0380292	-0.0874083	0.0640661
EEG072	-0.0126166	-0.0927408	0.0615147
EEG073	0.0126491	-0.0893569	0.0638534
EEG074	-0.0108404	-0.0921372	0.0261992
