onset	duration	event_sample	trial_type	event_value	stim_file
25.0218	0	27524	Unfamiliar	13	u133.bmp
28.2291	0	31052	Unfamiliar	13	u009.bmp
31.2864	0	34415	Unfamiliar	14	u009.bmp
34.3936	0	37833	Famous	5	f012.bmp
37.5	0	41250	Scrambled	17	s069.bmp
40.5236	0	44576	Scrambled	18	s069.bmp
43.5809	0	47939	Unfamiliar	13	u029.bmp
46.7218	0	51394	Unfamiliar	14	u029.bmp
49.9455	0	54940	Famous	5	f041.bmp
53.0364	0	58340	Famous	6	f041.bmp
56.1936	0	61813	Unfamiliar	15	u133.bmp
59.2173	0	65139	Unfamiliar	13	u120.bmp
62.3745	0	68612	Scrambled	17	s077.bmp
65.5145	0	72066	Famous	7	f012.bmp
68.7227	0	75595	Scrambled	17	s148.bmp
71.88	0	79068	Famous	5	f017.bmp
74.9873	0	82486	Famous	6	f017.bmp
78.1773	0	85995	Unfamiliar	13	u086.bmp
81.3345	0	89468	Unfamiliar	13	u047.bmp
84.4755	0	92923	Unfamiliar	15	u120.bmp
87.6491	0	96414	Unfamiliar	13	u069.bmp
90.84	0	99924	Scrambled	19	s077.bmp
94.0809	0	103489	Famous	5	f019.bmp
97.2882	0	107017	Famous	6	f019.bmp
100.362	0	110398	Scrambled	19	s148.bmp
103.369	0	113706	Scrambled	17	s009.bmp
106.476	0	117124	Scrambled	18	s009.bmp
109.684	0	120652	Famous	5	f080.bmp
112.941	0	124235	Unfamiliar	15	u086.bmp
115.948	0	127543	Scrambled	17	s058.bmp
119.189	0	131108	Scrambled	18	s058.bmp
122.364	0	134600	Unfamiliar	15	u047.bmp
125.47	0	138017	Scrambled	17	s149.bmp
128.611	0	141472	Scrambled	18	s149.bmp
131.785	0	144963	Unfamiliar	15	u069.bmp
134.792	0	148271	Unfamiliar	13	u062.bmp
137.832	0	151615	Unfamiliar	14	u062.bmp
141.106	0	155217	Famous	5	f103.bmp
144.38	0	158818	Famous	6	f103.bmp
147.521	0	162273	Scrambled	17	s094.bmp
150.712	0	165783	Scrambled	18	s094.bmp
153.969	0	169366	Famous	7	f080.bmp
157.059	0	172765	Famous	5	f110.bmp
160.25	0	176275	Scrambled	17	s016.bmp
163.541	0	179895	Unfamiliar	13	u050.bmp
166.682	0	183350	Famous	5	f066.bmp
169.822	0	186804	Scrambled	17	s025.bmp
173.063	0	190369	Famous	5	f137.bmp
176.12	0	193732	Famous	7	f110.bmp
179.427	0	197370	Unfamiliar	13	u013.bmp
182.718	0	200990	Scrambled	19	s016.bmp
186.06	0	204666	Famous	5	f031.bmp
189.2	0	208120	Famous	6	f031.bmp
192.307	0	211538	Unfamiliar	15	u050.bmp
195.415	0	214956	Scrambled	17	s112.bmp
198.505	0	218355	Scrambled	18	s112.bmp
201.612	0	221773	Famous	7	f066.bmp
204.819	0	225301	Scrambled	17	s014.bmp
208.044	0	228848	Scrambled	19	s025.bmp
211.217	0	232339	Unfamiliar	13	u048.bmp
214.425	0	235867	Famous	7	f137.bmp
217.532	0	239285	Famous	5	f148.bmp
220.773	0	242850	Famous	6	f148.bmp
223.997	0	246397	Unfamiliar	15	u013.bmp
227.205	0	249925	Scrambled	17	s036.bmp
230.428	0	253471	Famous	5	f057.bmp
233.553	0	256908	Famous	5	f082.bmp
236.844	0	260528	Famous	6	f082.bmp
239.884	0	263872	Scrambled	19	s014.bmp
243.191	0	267510	Unfamiliar	13	u102.bmp
246.348	0	270983	Unfamiliar	14	u102.bmp
249.606	0	274567	Unfamiliar	15	u048.bmp
252.864	0	278150	Unfamiliar	13	u093.bmp
255.937	0	281531	Unfamiliar	14	u093.bmp
259.262	0	285188	Scrambled	17	s108.bmp
262.369	0	288606	Scrambled	19	s036.bmp
265.443	0	291987	Unfamiliar	13	u100.bmp
268.55	0	295405	Unfamiliar	14	u100.bmp
271.59	0	298749	Famous	7	f057.bmp
274.797	0	302277	Famous	5	f048.bmp
277.855	0	305640	Famous	5	f044.bmp
280.995	0	309095	Scrambled	17	s101.bmp
284.353	0	312788	Scrambled	18	s101.bmp
287.56	0	316316	Famous	5	f099.bmp
290.585	0	319643	Scrambled	19	s108.bmp
