onset	duration	trial_type	Response	Stimulus	response_time
4.785	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
7.200	0.200	auditory standard stimulus presentation	n/a	n/a	n/a
10.229	0.200	auditory standard stimulus presentation	0.000	standard	n/a
12.678	0.200	auditory standard stimulus presentation	0.000	standard	n/a
14.729	0.200	auditory standard stimulus presentation	0.000	standard	n/a
16.764	0.200	auditory standard stimulus presentation	0.000	standard	n/a
19.197	0.200	auditory standard stimulus presentation	0.000	standard	n/a
21.645	0.200	auditory standard stimulus presentation	0.000	standard	n/a
23.879	0.200	auditory standard stimulus presentation	0.000	standard	n/a
26.129	0.200	auditory standard stimulus presentation	0.000	standard	n/a
28.182	0.200	auditory standard stimulus presentation	0.000	standard	n/a
30.217	0.200	auditory standard stimulus presentation	0.000	standard	n/a
32.650	0.200	auditory standard stimulus presentation	0.000	standard	n/a
35.479	0.200	auditory standard stimulus presentation	0.000	standard	n/a
37.713	n/a	n/a	0.000	standard	n/a
39.748	0.388	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
39.748	0.200	auditory oddball stimulus presentation	1.000	target	n/a
41.782	0.200	auditory standard stimulus presentation	0.000	standard	n/a
44.414	0.200	auditory standard stimulus presentation	0.000	standard	n/a
46.664	n/a	n/a	0.000	standard	n/a
49.295	0.200	auditory standard stimulus presentation	0.000	standard	n/a
51.728	0.200	auditory standard stimulus presentation	0.000	standard	n/a
53.960	0.200	auditory standard stimulus presentation	0.000	standard	n/a
57.005	0.200	auditory standard stimulus presentation	0.000	standard	n/a
59.058	0.200	auditory standard stimulus presentation	0.000	standard	n/a
61.887	0.200	auditory oddball stimulus presentation	1.000	target	n/a
61.887	0.297	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
64.732	0.200	auditory standard stimulus presentation	0.000	standard	n/a
67.761	0.200	auditory standard stimulus presentation	0.000	standard	n/a
70.789	0.377	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
70.789	0.200	auditory oddball stimulus presentation	1.000	target	n/a
73.619	0.200	auditory standard stimulus presentation	0.000	standard	n/a
76.066	0.200	auditory standard stimulus presentation	0.000	standard	n/a
78.697	0.200	auditory standard stimulus presentation	0.000	standard	n/a
80.949	0.200	auditory standard stimulus presentation	0.000	standard	n/a
83.992	0.200	auditory standard stimulus presentation	0.000	standard	n/a
86.442	0.200	auditory standard stimulus presentation	0.000	standard	n/a
89.271	0.200	auditory standard stimulus presentation	0.000	standard	n/a
91.506	0.200	auditory standard stimulus presentation	0.000	standard	n/a
93.738	0.418	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
93.738	0.200	auditory oddball stimulus presentation	1.000	target	n/a
96.784	0.490	behavioral response time following auditory oddball stimulus onset	1.000	target	n/a
