onset	duration	trial_type	Response	Stimulus	response_time
4.241	0.200	visual standard stimulus presentation	n/a	n/a	n/a
6.855	0.200	visual standard stimulus presentation	n/a	n/a	n/a
8.873	0.200	visual standard stimulus presentation	n/a	n/a	n/a
11.471	0.200	visual oddball stimulus presentation	1.000	target	n/a
11.471	0.413	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
13.473	0.200	visual standard stimulus presentation	0.000	standard	n/a
15.475	0.200	visual standard stimulus presentation	0.000	standard	n/a
18.272	0.200	visual standard stimulus presentation	0.000	standard	n/a
21.068	0.200	visual standard stimulus presentation	0.000	standard	n/a
23.467	0.200	visual standard stimulus presentation	0.000	standard	n/a
26.065	0.200	visual standard stimulus presentation	0.000	standard	n/a
28.265	0.200	visual standard stimulus presentation	0.000	standard	n/a
30.269	0.200	visual oddball stimulus presentation	1.000	target	n/a
30.269	0.375	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
33.262	0.200	visual standard stimulus presentation	0.000	standard	n/a
35.663	0.200	visual standard stimulus presentation	0.000	standard	n/a
38.061	0.200	visual standard stimulus presentation	0.000	standard	n/a
41.057	0.200	visual standard stimulus presentation	0.000	standard	n/a
44.052	0.200	visual standard stimulus presentation	0.000	standard	n/a
46.053	0.318	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
46.053	0.200	visual oddball stimulus presentation	1.000	target	n/a
49.049	n/a	n/a	0.000	standard	n/a
51.248	0.200	visual standard stimulus presentation	0.000	standard	n/a
54.244	0.200	visual standard stimulus presentation	0.000	standard	n/a
56.644	n/a	n/a	0.000	standard	n/a
59.440	0.379	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
59.440	0.200	visual oddball stimulus presentation	1.000	target	n/a
61.442	0.200	visual oddball stimulus presentation	1.000	target	n/a
61.442	0.369	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
64.040	0.200	visual standard stimulus presentation	0.000	standard	n/a
66.240	0.200	visual standard stimulus presentation	0.000	standard	n/a
68.441	0.200	visual oddball stimulus presentation	1.000	target	n/a
68.441	0.388	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
71.436	0.200	visual standard stimulus presentation	0.000	standard	n/a
74.232	0.200	visual oddball stimulus presentation	1.000	target	n/a
74.232	0.288	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
76.631	0.200	visual oddball stimulus presentation	1.000	target	n/a
76.631	0.382	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
79.031	0.200	visual standard stimulus presentation	0.000	standard	n/a
82.025	0.200	visual standard stimulus presentation	0.000	standard	n/a
84.822	0.200	visual standard stimulus presentation	0.000	standard	n/a
87.617	0.200	visual standard stimulus presentation	0.000	standard	n/a
90.018	0.200	visual standard stimulus presentation	0.000	standard	n/a
92.417	0.200	visual standard stimulus presentation	0.000	standard	n/a
94.418	0.200	visual standard stimulus presentation	0.000	standard	n/a
96.619	0.200	visual oddball stimulus presentation	1.000	target	n/a
96.619	0.368	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
98.621	n/a	n/a	0.000	standard	n/a
101.219	0.200	visual standard stimulus presentation	0.000	standard	n/a
103.419	0.200	visual standard stimulus presentation	0.000	standard	n/a
106.017	0.200	visual standard stimulus presentation	0.000	standard	n/a
108.814	0.200	visual standard stimulus presentation	0.000	standard	n/a
111.015	0.200	visual standard stimulus presentation	0.000	standard	n/a
113.016	0.392	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
113.016	0.200	visual oddball stimulus presentation	1.000	target	n/a
115.217	0.200	visual standard stimulus presentation	0.000	standard	n/a
117.219	0.351	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
117.219	0.200	visual oddball stimulus presentation	1.000	target	n/a
120.215	0.317	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
120.215	0.200	visual oddball stimulus presentation	1.000	target	n/a
122.216	0.200	visual standard stimulus presentation	0.000	standard	n/a
124.815	0.200	visual standard stimulus presentation	0.000	standard	n/a
127.809	0.200	visual standard stimulus presentation	0.000	standard	n/a
130.407	0.200	visual standard stimulus presentation	0.000	standard	n/a
133.402	0.200	visual standard stimulus presentation	0.000	standard	n/a
136.397	0.200	visual standard stimulus presentation	0.000	standard	n/a
138.399	0.371	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
138.399	0.200	visual oddball stimulus presentation	1.000	target	n/a
141.393	0.200	visual standard stimulus presentation	0.000	standard	n/a
143.991	0.200	visual standard stimulus presentation	0.000	standard	n/a
146.391	0.200	visual standard stimulus presentation	0.000	standard	n/a
148.988	0.200	visual oddball stimulus presentation	1.000	target	n/a
148.988	0.362	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
151.190	n/a	n/a	0.000	standard	n/a
153.390	0.200	visual standard stimulus presentation	0.000	standard	n/a
156.187	0.200	visual standard stimulus presentation	0.000	standard	n/a
158.387	0.351	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
158.387	0.200	visual oddball stimulus presentation	1.000	target	n/a
161.382	0.200	visual standard stimulus presentation	0.000	standard	n/a
163.781	0.200	visual standard stimulus presentation	0.000	standard	n/a
166.776	0.200	visual standard stimulus presentation	0.000	standard	n/a
169.373	0.200	visual standard stimulus presentation	0.000	standard	n/a
172.369	0.200	visual oddball stimulus presentation	1.000	target	n/a
172.369	0.330	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
174.570	0.200	visual standard stimulus presentation	0.000	standard	n/a
176.968	0.200	visual oddball stimulus presentation	1.000	target	n/a
176.968	0.424	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
179.170	0.323	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
179.170	0.200	visual oddball stimulus presentation	1.000	target	n/a
181.370	0.200	visual standard stimulus presentation	0.000	standard	n/a
183.968	0.200	visual standard stimulus presentation	0.000	standard	n/a
186.764	0.200	visual standard stimulus presentation	0.000	standard	n/a
188.965	0.200	visual oddball stimulus presentation	1.000	target	n/a
188.965	0.327	behavioral response time following visual oddball stimulus onset	1.000	target	n/a
191.761	0.200	visual standard stimulus presentation	0.000	standard	n/a
193.961	0.200	visual standard stimulus presentation	0.000	standard	n/a
196.559	0.200	visual standard stimulus presentation	0.000	standard	n/a
