onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	response_time	Correct	Feedback
0.194	2.000	feedback	-1.680	1	2	5	L	1.558	0	R
4.611	2.000	feedback	0.320	2	2	7	L	1.571	1	L
9.111	2.000	feedback	0.320	3	2	10	L	1.590	1	L
13.611	2.000	feedback	0.320	4	2	10	L	0.978	1	L
18.192	2.000	feedback	0.320	5	2	11	R	1.105	1	R
22.673	n/a	n/a	n/a	6	2	0	R	0.560	-	-
27.169	n/a	n/a	n/a	7	2	0	R	1.088	-	-
31.667	n/a	n/a	n/a	8	2	0	R	0.959	-	-
36.088	2.000	feedback	0.320	9	2	2	R	0.838	1	R
40.611	2.000	feedback	0.320	10	2	7	L	2.076	1	L
45.112	2.000	feedback	0.320	11	2	8	R	1.375	1	R
49.587	2.000	feedback	0.320	12	2	3	R	0.869	1	R
54.112	2.000	feedback	-1.680	13	2	6	R	1.271	0	L
58.666	n/a	n/a	n/a	14	2	0	R	0.625	-	-
63.167	n/a	n/a	n/a	15	2	0	R	0.332	-	-
67.667	n/a	n/a	n/a	16	2	0	R	1.264	-	-
72.108	2.000	feedback	0.320	17	2	8	R	0.702	1	R
76.611	2.000	feedback	0.320	18	2	7	L	1.158	1	L
81.087	2.000	feedback	0.320	19	2	2	R	0.754	1	R
85.587	2.000	feedback	0.320	20	2	4	L	0.831	1	L
90.111	2.000	feedback	0.320	21	2	7	L	1.275	1	L
94.668	n/a	n/a	n/a	22	2	0	R	0.889	-	-
99.168	n/a	n/a	n/a	23	2	0	R	0.308	-	-
103.667	n/a	n/a	n/a	24	2	0	R	1.098	-	-
108.185	2.000	feedback	-1.680	25	2	13	R	1.963	0	L
112.587	2.000	feedback	0.320	26	2	1	L	1.783	1	L
117.111	2.000	feedback	0.320	27	2	10	L	1.124	1	L
121.684	2.000	feedback	0.320	28	2	11	R	1.129	1	R
126.087	2.000	feedback	0.320	29	2	4	L	0.755	1	L
130.667	n/a	n/a	n/a	30	2	0	R	0.603	-	-
135.167	n/a	n/a	n/a	31	2	0	R	0.751	-	-
139.667	n/a	n/a	n/a	32	2	0	R	0.492	-	-
144.111	2.000	feedback	0.320	33	2	8	R	0.835	1	R
148.587	2.000	feedback	0.320	34	2	3	R	0.930	1	R
153.185	2.000	feedback	-1.680	35	2	12	L	1.718	0	R
157.611	2.000	feedback	0.320	36	2	10	L	1.494	1	L
162.087	2.000	feedback	0.320	37	2	4	L	0.860	1	L
166.668	n/a	n/a	n/a	38	2	0	R	0.676	-	-
171.167	n/a	n/a	n/a	39	2	0	R	0.537	-	-
175.668	n/a	n/a	n/a	40	2	0	R	1.083	-	-
180.111	2.000	feedback	0.320	41	2	10	L	1.231	1	L
184.685	2.000	feedback	-1.680	42	2	12	L	1.286	0	R
189.087	2.000	feedback	0.320	43	2	4	L	1.317	1	L
193.587	2.000	feedback	0.320	44	2	3	R	1.649	1	R
198.111	2.000	feedback	0.320	45	2	5	R	1.502	1	R
202.668	n/a	n/a	n/a	46	2	0	R	0.910	-	-
207.168	n/a	n/a	n/a	47	2	0	R	1.986	-	-
211.668	n/a	n/a	n/a	48	2	0	R	0.966	-	-
216.087	2.000	feedback	-1.680	49	2	1	R	1.833	0	L
220.686	2.000	feedback	0.320	50	2	13	L	1.514	1	L
225.185	2.000	feedback	0.320	51	2	13	L	1.647	1	L
229.587	2.000	feedback	0.320	52	2	3	R	0.748	1	R
234.185	2.000	feedback	0.320	53	2	14	R	1.233	1	R
238.668	n/a	n/a	n/a	54	2	0	R	1.415	-	-
243.169	n/a	n/a	n/a	55	2	0	R	0.562	-	-
247.668	n/a	n/a	n/a	56	2	0	R	0.303	-	-
252.185	2.000	feedback	-1.680	57	2	13	R	2.289	0	L
256.587	2.000	feedback	0.320	58	2	3	R	0.717	1	R
261.185	2.000	feedback	0.320	59	2	11	R	2.553	1	R
265.611	2.000	feedback	-1.680	60	2	9	-	0.000	-1	R
270.185	2.000	feedback	0.320	61	2	13	L	1.778	1	L
274.667	n/a	n/a	n/a	62	2	0	R	2.465	-	-
279.168	n/a	n/a	n/a	63	2	0	R	1.717	-	-
283.667	n/a	n/a	n/a	64	2	0	R	1.722	-	-
288.112	2.000	feedback	0.320	65	2	9	R	2.273	1	R
292.611	2.000	feedback	0.320	66	2	5	R	1.695	1	R
297.111	2.000	feedback	0.320	67	2	5	R	1.403	1	R
301.584	2.000	feedback	0.320	68	2	4	L	0.814	1	L
306.118	2.000	feedback	0.320	69	2	10	L	1.377	1	L
310.676	n/a	n/a	n/a	70	2	0	R	0.658	-	-
315.174	n/a	n/a	n/a	71	2	0	R	0.632	-	-
319.667	n/a	n/a	n/a	72	2	0	R	2.075	-	-
324.087	2.000	feedback	0.320	73	2	1	L	1.477	1	L
328.612	2.000	feedback	0.320	74	2	10	L	1.232	1	L
333.112	2.000	feedback	0.320	75	2	8	R	1.659	1	R
337.610	2.000	feedback	0.320	76	2	7	L	1.299	1	L
342.108	2.000	feedback	0.320	77	2	6	L	1.555	1	L
346.667	n/a	n/a	n/a	78	2	0	R	1.196	-	-
351.168	n/a	n/a	n/a	79	2	0	R	0.368	-	-
355.670	n/a	n/a	n/a	80	2	0	R	0.394	-	-
